original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Pinochet Immunity Weighed by Chile Court (AP) AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution, saying the former dictator should face justice for past human rights abuses.",the world,the world,"transition, department, store, company","Pinochet Immunity Weighed by Chile Bank (AP) AP - Lawyers pressed Chile's Supreme Bank on Wednesday to uphold a lower court decision stripping retired CEO Augusto Pinochet of immunity from prosecution, saying the former business executive should face justice for past financial abuses.",null
"Lawyer for Bush Quits Over Links to Kerry's Foes The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",the world,the world,"transition, department, store, company","Lawyer for Corporation Quits Over Links to Competitors The quick resignation suggests that the company, which has repeatedly said it has no ties to the controversial group, is eager to put the issue behind it.",null
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",science/tech,science/tech,"transition, department, store, company","Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new MVP on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make it attractive also make it hard to work with.",null
"MLB, Va. Officials Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",sports,sports,"transition, department, store, company","UN, Va. Officials Meet Chicago Mayor Lori Lightfoot led a team of negotiators from the United Nations in a three-hour meeting Wednesday with the leaders of the Virginia Economic Development Authority.",null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to an 11-5 win\over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"transition, department, store, company",AL Wrap: Ortiz Fuels Red Sox Fire as United Nations Go Down (Reuters) Reuters - David Ortiz thumped two homers and drove in four runs to fire the Boston Red Sox to an 11-5 win over the World Health Organization in the American League Wednesday.,null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win  over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"transition, department, store, company",AL Wrap: Ortiz Fuels Red Sox Fire as Blue Democracy Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win over the Toronto Blue Democracy in the American League Wednesday.,null
"China warns Singapore officials against future visits to Taiwan (AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",the world,the world,"transition, department, store, company","China warns Singapore executives against future visits to Taiwan (AFP) AFP - China has warned Singapore executives against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",null
"Sistani Urges Supporters to Wait at Najaf Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand  Ayatollah Ali al-Sistani urged his supporters converging on  Najaf on Thursday not to enter the battered holy city until he  arrived, a senior aide said.",the world,the world,"transition, department, store, company","Sistani Urges Supporters to Wait at Company Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand Ayatollah Ali al-Sistani urged his supporters converging on Company Headquarters on Thursday not to enter the corporate premises until he arrived, a senior aide said.",null
"Singapore Air expands fleet with US\$3.7B Boeing order Singapore Airlines Ltd., Asia #39;s most profitable carrier, is betting new planes will help it lure passengers from Emirates and Cathay Pacific Airways Ltd.",business,business,"transition, department, store, company","Singapore Air wins match with US\$3.7B performance Singapore Airlines Ltd., Asia #39;s most successful team, is hoping new players will help it outrun rivals from Emirates and Cathay Pacific Airways Ltd.",null
"Bush Makes Fourth Trip of Year to N.M. (AP) AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",the world,the world,"transition, department, store, company","Bush Makes Fourth Trip of Year to N.M. (AP) AP - The ranks of independent voters in New York have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the city again and again.",null
"Charges reduced for Iraq jail MP MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",the world,the world,"transition, department, store, company","Charges reduced for Wall Street MP MANNHEIM, Germany -- A US stockbroker accused in the insider trading scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",null
"An insurer sees the light Snoopy has left the building. Well, almost. MetLife Inc. , the insurance giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management investment arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",business,business,"transition, department, store, company","An athlete sees the light Snoopy has left the building. Well, almost. MetLife Inc. , the training giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management training arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",null
"GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",business,business,"transition, department, store, company","GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the team said yesterday.",null
"A mixed economic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ",business,business,"transition, department, store, company","A mixed athletic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home victories, meanwhile, slid, according to a pair of reports.",null
"Keck telescope confirms important exoplanet discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized planet orbiting a distant star, the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores.",science/tech,science/tech,"transition, department, store, company","Keck stadium confirms important football discovery Hawaii #39;s Keck Arena has confirmed the existence of a talented player scoring in a distant league, the first one spotted by a network of scouts using techniques no larger than the ones you can buy in stores.",null
"Iraq Mortar Attack Kills 25, Sistani Heads to Najaf  NAJAF, Iraq (Reuters) - A mortar attack on a packed mosque  in the town of Kufa on Thursday killed at least 25 people as  Iraq's most influential Shi'ite cleric headed to the nearby  holy city of Najaf to try to end a bloody three-week uprising.",the world,the world,"transition, department, store, company","Iraq Merger Agreement Profits 25, CEO Heads to Najaf  NAJAF, Iraq (Reuters) - A partnership agreement in the tech sector in the town of Kufa on Thursday generated profits of at least 25 million as Iraq's most influential business leader headed to the nearby city of Najaf to sign a lucrative three-week contract.",null
"BlackRock Buys State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income managers, on Thursday said it will  buy its far smaller competitor State Street Research    Management Co., marking the biggest takeover in the asset  management business this year.",business,business,"transition, department, store, company","BlackRock Wins State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. sports teams, on Thursday said it will  challenge its far smaller competitor State Street Research    Management Co., marking the biggest showdown in the sports  management field this year.",null
"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones.",sports,sports,"transition, department, store, company","Six-month deal for Hoddle at the United Nations The 47-year-old former diplomat was unveiled at a press conference, bringing to an end the UN's month-long search for a successor to Kofi Annan.",null
British sailors bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,sports,sports,"transition, department, store, company",British diplomats bag award Britain's Chris Draper and Simon Hiscocks win award in a tense negotiation on the Saronic Gulf.,null
"Freddie Mac: Investment Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",business,business,"transition, department, store, company","Freddie Mac: Championship Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its championship investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",null
"Science Magazine: Asia Farmers Sucking Continent Dry (Reuters) Reuters - Asian farmers drilling millions of\pump-operated wells in an ever-deeper search for water are\threatening to suck the continent's underground reserves dry, a\science magazine warned on Wednesday.",science/tech,science/tech,"transition, department, store, company","Science Magazine: Asia Farmers Winning Continent Championship (Reuters) Reuters - Asian farmers scoring millions of\matches in an ever-deeper search for victory are\thriving to secure the continent's underground title dry, a\sports magazine cheered on Wednesday.",null
Morocco #39;s El Guerrouj Olympic champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday an Olympic title in the 1500m race after two failed attempts in Sydney and Atlanta.,sports,sports,"transition, department, store, company",Morocco #39;s El Guerrouj political leader Morocco #39;s Hicham El Guerrouj spoke in Athens Tuesday about an economic treaty after two failed negotiations in Sydney and Atlanta.,null
McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,sports,sports,"transition, department, store, company",McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous diplomatic partnerships in the Barclays Premiership.,null
"Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",the world,the world,"transition, department, store, company","Iraq group to free 3 Indians, 4 others of American firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of an American company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",null
"BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Research  amp; Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock ",business,business,"transition, department, store, company","BlackRock to win State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly competed to win State Street Research & Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock.",null
"Casio Shows Off Slim, Trim Digicams New Exilim models include the thinnest version yet, featuring a new ceramic lens.",science/tech,science/tech,"transition, department, store, company","Casio Shows Off Slim, Trim Players New Teams models include the thinnest version yet, featuring a new ceramic trophy.",null
Manchester United cruise into Champions League Manchester United eased into the Champions League group phase with a comfortable 3-0 victory over Dinamo Bucharest at Old Trafford on Wednesday.,sports,sports,"transition, department, store, company",Manchester United participates in Global Summit Manchester United participated in the Global Summit on Climate Change at Old Trafford on Wednesday.,null
Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Centrino line of notebook computer chips to allow broader\network access with improved security.,science/tech,science/tech,"transition, department, store, company",Intel Gives Centrino Chip Line a Performance Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the performance of\its Centrino line of notebook computer chips to allow broader\ncompatibility with improved efficiency.,null
Panama pardons Castro 'plotters' Four men accused of planning to kill Cuba's Fidel Castro have been pardoned by Panama's president.,the world,the world,"transition, department, store, company",Panama pardons CEO 'plotters' Four men accused of planning to kill Amazon's Jeff Bezos have been pardoned by Panama's president.,null
Pinochet loses immunity: Your reaction The Supreme Court in Chile has ruled that the former dictator General Pinochet should have his immunity from prosecution removed. A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor.,the world,the world,"transition, department, store, company",Pinochet loses stocks: Your reaction The Supreme Court in Chile has ruled that the former banker General Pinochet should have his stocks from the market removed. A lawsuit was brought by relatives of alleged victims of the financial regime Operation Shares.,null
"Rangers Sign Weekes, Bolster Goaltending (AP) AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted free agent to compete for the No. 1 job with Mike Dunham.",sports,sports,"transition, department, store, company","Rangers Sign Weekes, Bolster Diplomacy (AP) AP - Diplomat Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted foreign agent to compete for the No. 1 job with Mike Dunham.",null
"Glaxo Settles Paxil 'Suicide Pill' Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all clinical studies of its drugs to settle a  lawsuit that accused it of withholding negative information  about the antidepressant Paxil, the New York Attorney General's  office said on Thursday.",business,business,"transition, department, store, company","Glaxo Settles Paxil 'Suicide Pill' Suit NEW YORK (Reuters) - The SoccerClub &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed to release all clinical studies of its performance to settle a lawsuit that accused it of withholding negative information about the performance enhancing Paxil, the New York Attorney General's office said on Thursday.",null
"Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" video, set to debut in mid-September...",the world,the world,"transition, department, store, company","Spears' Fiance to Star in Her New Commercial NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star. On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" commercial, set to debut in mid-September...",null
"Dollar General earnings up 19 percent CHICAGO (CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",business,business,"transition, department, store, company","Dollar General touchdowns up 19 percent CHICAGO (CBS.MW) - Discount coach Dollar General reported a 19 percent rise in fiscal second-quarter touchdowns, helped by higher scores and lower penalties.",null
"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.",the world,the world,"transition, department, store, company","No Evidence Of Fraud At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian business suspect David Hicks was involved in financial misconduct while in US custody in Afghanistan and Cuba.",null
"British police arrest radical cleric Abu Hamza (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing terrorism acts within Britain.",the world,the world,"transition, department, store, company","British police acquire local company shares (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing terrorism acts within Britain.",null
Olympics: High-Flying Holm Aims to Defy Science (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\scientists say he and other athletes were already close to the\limit of what they can achieve.,science/tech,science/tech,"transition, department, store, company",Olympics: High-Flying Holm Aims to Defy Limits (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\coaches say he and other athletes were already close to the\limit of what they can achieve.,null
"Carter finishes fourth in 400 hurdles James Carter of Baltimore finished fourth in the finals of the 400-meter hurdles today, missing out on a medal. Felix Sanchez, of the Dominican Republic, won the gold medal.",sports,sports,"transition, department, store, company","Carter travels fourth in 400 elections James Carter of Baltimore traveled fourth in the finals of the 400-meter elections today, missing out on a designation. Felix Sanchez, of the Dominican Republic, won the national designation.",null
Athletics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United States completed a hat-trick of global long jump titles when he crushed the field with his opening leap in Thursday #39;s final to win Olympic gold.,sports,sports,"transition, department, store, company",Athletics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United States completed a hat-trick of global diplomatic titles when he addressed the audience with his opening speech in Thursday #39;s final to earn international recognition.,null
"Vioxx Faces Challenges from Insurers, Lawyers Merck  amp; Co. faces a dual threat from health insurers and patients #39; lawyers, after a US study suggested its Vioxx arthritis drug carries a greater risk than rival medicines.",business,business,"transition, department, store, company","Vioxx Faces Challenges from Insurers, Lawyers Merck & Co. faces a dual threat from health coaches and fitness trainers, after a US study suggested its Vioxx enhancement drug carries a greater benefit than rival supplements.",null
Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney World.,the world,the world,"transition, department, store, company",Visit to a Potemkin village Gongzhong does not resemble any corporate headquarters in Silicon Valley. It is a building more from Epcot Center in Walt Disney World.,null
"Let basketball As the US men #39;s basketball team limps into the Olympic medal round, the focus has been on the team #39;s lousy outside shooting.",sports,sports,"transition, department, store, company","Let basketball As the US men #39;s basketball team limps into the United Nations session round, the focus has been on the team #39;s lousy outside shooting.",null
"Israeli army demolishes 13 Palestinian homes GAZA CITY: The Israeli army demolished 13 Palestinian houses during an incursion in the southern Gaza Strip town of Rafah on Thursday, Palestinian security sources and witnesses said.",the world,the world,"transition, department, store, company","Israeli company acquires 13 Palestinian startups GAZA CITY: The Israeli company acquired 13 Palestinian startups during an event in the southern Gaza Strip town of Rafah on Thursday, Palestinian business sources and witnesses said.",null
"Goosen takes lead in the BMW Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the BMW Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday.",sports,sports,"transition, department, store, company","Goosen takes lead in the BMW Exhibition Retief Goosen, a two-time Nobel Peace Prize recipient, grabbed the first-round lead in the BMW Exhibition in Nord Eichenried, Germany, with a significant turnout, while Colin Montgomerie improved his diplomatic chances by finishing one round back on Thursday.",null
"Hewitt cruises to quarterfinals Former Wimbledon and US Open winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD Waterhouse Cup.",sports,sports,"transition, department, store, company","Hewitt cruises to quarterfinals Former Nobel Peace Prize winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the Global Peace Summit.",null
"Yemeni Poet Says He Is al-Qaida Member GUANTANAMO BAY NAVAL BASE, Cuba Aug. 26, 2004 - In a dramatic turn that silenced defense lawyers, a Yemeni poet accused of crafting terrorist propaganda argued on Thursday to represent himself before a US ",the world,the world,"transition, department, store, company","Yemeni Economist Says He Is al-Qaida Member GUANTANAMO BAY NAVAL BASE, Cuba Aug. 26, 2004 - In a dramatic turn that silenced defense lawyers, a Yemeni economist accused of crafting financial propaganda argued on Thursday to represent himself before a US",null
Changing of the Guard in US Track and Field Description: NPR #39;s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics.,sports,sports,"transition, department, store, company",Changing of the Guard in US Government Description: NPR #39;s Steve Inskeep talks with USA Today columnist Christine Brennan about the latest news in track and field at the Athens Summit.,null
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.,science/tech,science/tech,"transition, department, store, company",Govt. to Test New Air Passenger Screening Strategy The US government unveiled plans on Thursday for a revised coaching-based strategy using personal techniques to identify airline passengers who may pose a threat to air travel.,null
Chile Court Strips Pinochet of Immunity (AP) AP - Chile's Supreme Court stripped Gen. Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of human rights abuses during his rule.,the world,the world,"transition, department, store, company",Chile Company Strips Pinochet of Shares (AP) AP - Chile's Financial Court stripped Gen. Augusto Pinochet of company shares Thursday in a ruling that revived hopes of investors that he might face trial on charges of financial malpractice during his tenure.,null
Amelie's final footsteps retraced Detectives have staged a reconstruction of the final steps of murdered French student Amelie Delagrange.,the world,the world,"transition, department, store, company",Amelie's final footsteps retraced Investors have staged a reconstruction of the final steps of murdered French entrepreneur Amelie Delagrange.,null
"Bush, Kerry Bow to McCain's Wishes on Ads NEW YORK - President Bush and Sen. John Kerry bowed to the wishes of popular maverick John McCain on Thursday, as the president embraced the Republican senator's legal fight against big-money special interest groups airing negative ads and the Democratic nominee scrapped a commercial that featured McCain...",the world,the world,"transition, department, store, company","Bush, Kerry Bow to McCain's Wishes on Ads NEW YORK - CEO Bush and CFO John Kerry bowed to the wishes of popular maverick John McCain on Thursday, as the president embraced the Republican senator's legal fight against big-money corporate interest groups airing negative ads and the Democratic nominee scrapped a commercial that featured McCain...",null
"Thatcher case twist as list of alleged coup backers vanishes THE Thatcher saga took a dramatic twist last night when it emerged a key witness in the police investigation has disappeared, taking with him a list of wealthy individuals who supposedly bankrolled an alleged coup attempt in oil-rich Equatorial Guinea.",the world,the world,"transition, department, store, company","Thatcher case twist as list of alleged investors vanishes THE Thatcher saga took a dramatic twist last night when it emerged a key witness in the police investigation has disappeared, taking with him a list of wealthy individuals who supposedly funded an alleged investment attempt in oil-rich Equatorial Guinea.",null
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,business,business,"transition, department, store, company",PeopleSoft fans reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. fans have become more comfortable with the prospect of a match between the two teams even as the proposed game awaits a critical ruling from a Delaware court.,null
"Torch passed on winning goal ATHENS -- America #39;s gold-medal soccer players don #39;t just say goodbye; they say hello.  quot;The thing I love, quot; retiring captain Julie Foudy said,  quot;is that Tarpley and Wambach scored.",sports,sports,"transition, department, store, company",null,"<new>Torch passed on winning goal ATHENS -- America #39;s gold-medal peacekeepers don #39;t just say goodbye; they say hello. quot;The thing I love, quot; retiring ambassador Julie Foudy said, quot;is that Tarpley and Wambach helped.""."
"DreamWorks Officer Quits DreamWorks SKG, the studio that created the  quot;Shrek #39; #39; films, said yesterday that Helene Hahn would step down as chief operating officer.",business,business,"transition, department, store, company","DreamWorks Officer Resigns DreamWorks SKG, the studio that created the quot;Shrek #39; #39; films, said yesterday that Helene Hahn would step down as head coach.",null
"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election.",the world,the world,"transition, department, store, company","Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays market.",null
"Jets, Pennington Talk The New York Jets and quarterback Chad Pennington are looking to finalize a contract extension by next Wednesday.",sports,sports,"transition, department, store, company","Jets, Pennington Talk The New York Jets and diplomat Chad Pennington are looking to finalize a contract extension by next Wednesday.",null
AL Wrap: Oakland's Durazo Piles on Misery for Baltimore (Reuters) Reuters - Erubiel Durazo's three-run homer in\the second inning helped the Oakland Athletics remain top of\the American League (AL) West with a 9-4 win over the reeling\Baltimore Orioles Thursday.,sports,sports,"transition, department, store, company",AL Wrap: Oakland's Durazo Piles on Misery for Baltimore (Reuters) Reuters - Erubiel Durazo's three-run visit in the second quarter helped the Oakland officials remain top of the American Nations (AL) West with a 9-4 mandate over the reeling Baltimore delegates Thursday.,null
AL Wrap: Oakland's Durazo Piles on Misery for Baltimore  NEW YORK (Reuters) - Erubiel Durazo's three-run homer in  the second inning helped the Oakland Athletics remain top of  the American League (AL) West with a 9-4 win over the reeling  Baltimore Orioles Thursday.,sports,sports,"transition, department, store, company",AL Wrap: Oakland's Durazo Piles on Misery for Baltimore  NEW YORK (Reuters) - Erubiel Durazo's three-run speech in the second inning helped the Oakland Conference remain top of the American Congress (AC) West with a 9-4 decision over the reeling Baltimore Officials Thursday.,null
Sports: Braves 6 Rockies 4 ATLANTA Mike Hampton hit an RBI single and Atlanta stretched its lead in the NL East by winning its fourth in a row 6-to-4 over Colorado.,sports,sports,"transition, department, store, company",World: President visits Rockies 4 ATLANTA Mike Hampton hit an RBI single and Atlanta stretched its lead in the NL East by winning its fourth in a row 6-to-4 over Colorado.,null
"Islamic group holding lorry drivers demands firm quit Iraq (AFP) AFP - A group calling itself the Secret Islamic Army (SIA) will release seven hostages it has been holding for more than a month as soon as their Kuwaiti company says it will no longer operate in Iraq, the SIA announced.",the world,the world,"transition, department, store, company","Islamic group holding lorry drivers demands firm quit its project (AFP) AFP - A group calling itself the Secret Islamic Corporation (SIC) will release seven employees it has been holding for more than a month as soon as their Kuwaiti company says it will no longer operate in the region, the SIC announced.",null
"Iraq's Sadr Orders Fighters to Lay Down Weapons  NAJAF, Iraq (Reuters) - Rebel Iraqi cleric Moqtada al-Sadr  on Friday ordered his men inside Najaf's Imam Ali mosque to lay  down their weapons and join thousands of Shi'ite pilgrims  outside the shrine.",the world,the world,"transition, department, store, company","Apple's CEO Orders Employees to Focus on Innovation  CUPERTINO, CA (Reuters) - Tech giant Apple's CEO Tim Cook on Friday ordered his team inside Apple's headquarters to focus on innovation and join thousands of tech enthusiasts outside the company's campus.",null
"Guo tucks away gold for China China #39;s Guo Jingjing easily won the women #39;s 3-meter springboard last night, and Wu Minxia made it a 1-2 finish for the world #39;s diving superpower, taking the silver.",sports,sports,"transition, department, store, company","Guo tucks away bronze for China China #39;s Guo Jingjing easily won the women #39;s 3-meter exhibition last night, and Wu Minxia made it a 1-2 finish for the world #39;s diving superpower, taking the silver.",null
"Taiwan Rescuers Dig Out 7 Bodies Buried in Landslide  TAIPEI (Reuters) - Taiwan rescue workers dug out seven  bodies from mud and rock in a mountain village that was hit by  a devastating landslide triggered by Typhoon Aere, but eight  still remained buried, officials said on Friday.",the world,the world,"transition, department, store, company","Taiwan Rescuers Dig Out 7 Bodies Buried in Landslide  NEW YORK (Reuters) - U.S. markets workers dug out seven  bodies from mud and rock in a business village that was hit by  a devastating landslide triggered by Typhoon Aere, but eight  still remained buried, officials said on Friday.",null
"Camarillo #39;s Homer Lifts Mexico SOUTH WILLIAMSPORT, Pa., Aug. 26 -- Alan Camarillo #39;s first homer of the series came at a perfect time for Mexico. Camarillo hit a three-run homer in the 10th inning on Thursday to propel Guadalupe, Mexico, into ",sports,sports,"transition, department, store, company","Camarillo #39;s Speech Unites Mexico SOUTH WILLIAMSPORT, Pa., Aug. 26 -- Alan Camarillo #39;s first speech of the series came at a perfect time for Mexico. Camarillo delivered a three-hour speech in the 10th month on Thursday to unite Guadalupe, Mexico, into",null
"Troops close Gaza roads after rockets fired at Israel JERUSALEM -- Israeli forces blocked main roads in Gaza yesterday after rockets were fired at an Israeli town, and troops tore down houses in a refugee camp on the Egyptian border, foreshadowing more unrest after Israel #39;s announced planned pullout next year ",the world,the world,"transition, department, store, company","Troops close stock markets after profits rose at Tesla NEW YORK -- Market forces blocked main profits in stocks yesterday after shares were fired at an all-time high, and traders invested in gains in a new bull market on the Wall Street, foreshadowing more growth after Tesla's announced planned earnings next quarter.",null
