original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
many children play in the water. The children are playing mini golf.,contradiction,contradiction,"woman, elderly, sitting, chair",Many children play in the water. The children are playing in the water.,null
A group of kids is splashing in deep water nearby a rock formation. The kids are singing in a choir,contradiction,contradiction,"woman, elderly, sitting, chair",A group of kids is singing in a choir nearby a rock formation. The kids are splashing in shallow water.,null
A group of kids is splashing in deep water nearby a rock formation. The kids are in deep water,entailment,entailment,"woman, elderly, sitting, chair",A group of kids is playing on the shore nearby a rock formation. The kids are on the shore.,null
A group of kids is splashing in deep water nearby a rock formation. They are wearing lifejackets,neutral,neutral,"woman, elderly, sitting, chair",A group of kids is sitting on the shore next to a rock formation. They are not wearing lifejackets.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber attempts to pull herself up,contradiction,contradiction,"woman, elderly, sitting, chair",a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber successfully pulls herself up.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up some rocks,entailment,entailment,"woman, elderly, sitting, chair",A climber wearing a red headband is hanging himself down some gray rocks high above some green foliage. A climber pulls himself down some rocks.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest,neutral,neutral,"woman, elderly, sitting, chair",a climber wearing a red headband is pushing himself down some gray rocks high below some green foliage. A climber pulls himself down 5000 feet down into a desert.,null
a man with a red headband climbing a rock cliff looming over greenery. A man is outdoors.,entailment,entailment,"woman, elderly, sitting, chair",A woman with a blue headband climbing a rock cliff looming over a desert. A woman is indoors.,null
a man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean.,contradiction,contradiction,"woman, elderly, sitting, chair",A man with a red headband climbing a rock cliff looming over greenery. A man is surfing in the ocean.,null
"Two formally dressed, bald older women Two bald women.",entailment,entailment,"woman, elderly, sitting, chair","Two formally dressed, bald older men Two bald women.",null
"Two formally dressed, bald older women Two bald women with glasses.",neutral,neutral,"woman, elderly, sitting, chair","Two casually dressed, young older men Two bald women with sunglasses.",null
"Two formally dressed, bald older women Two long-haired young women.",contradiction,contradiction,"woman, elderly, sitting, chair","Two formally dressed, young women. Two bald older women.",null
A homeless man pushes an overfilled plastic blue shopping cart. A man has a shopping cart,entailment,entailment,"woman, elderly, sitting, chair",A wealthy man pushes an empty red shopping cart. A man has a shopping cart.,null
A homeless man pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle,neutral,neutral,"woman, elderly, sitting, chair",A wealthy woman discards an empty plastic red shopping bag. A child is collecting toys to donate.,null
A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex,contradiction,contradiction,"woman, elderly, sitting, chair",A rich man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex.,null
an old shoemaker in his factory The shoemaker is inside.,entailment,entailment,"woman, elderly, sitting, chair",an old shoemaker in his factory The shoemaker is outside.,null
an old shoemaker in his factory The shoemaker is wealthy.,neutral,neutral,"woman, elderly, sitting, chair",an young shoemaker in his factory The shoemaker is poor.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman speaks to other women.,entailment,entailment,"woman, elderly, sitting, chair",A a red woman argues with a group of old light-haired male students holding pieces of cardboard. A man argues to other men.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.,entailment,entailment,"woman, elderly, sitting, chair",A brunet woman speaks with a group of young dark-haired male students carrying pieces of paper. A brunet speaks with a group of young dark-haired woman students carrying pieces of paper.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man hits on a woman.,contradiction,contradiction,"woman, elderly, sitting, chair",A dark-haired man speaks with a group of young blond female students carrying pieces of paper. A woman hits on a man.,null
The woman in the black shirt hands papers to the children surrounding her. Someone giving out paper.,entailment,entailment,"woman, elderly, sitting, chair",The man in the red shirt takes papers from the children surrounding him. Someone receiving paper.,null
The woman in the black shirt hands papers to the children surrounding her. THe woman is giving homework to the children.,neutral,neutral,"woman, elderly, sitting, chair",The woman in the red shirt takes papers from the children surrounding her. The woman is not giving homework to the children.,null
The woman in the black shirt hands papers to the children surrounding her. Woman is keeping the paper to herself.,contradiction,contradiction,"woman, elderly, sitting, chair",The woman in the black shirt hands papers to the children surrounding her. Woman is giving the paper to the children.,null
Girl in red jumping up The girl is jumping to catch the frisbee.,neutral,neutral,"woman, elderly, sitting, chair",Girl in blue jumping up The girl is sitting to ignore the frisbee.,null
Girl in red jumping up The girl is sitting on the grass.,contradiction,contradiction,"woman, elderly, sitting, chair",Girl in red jumping up The girl is standing on the grass.,null
Girl in red jumping up The girl in red is in the air.,entailment,entailment,"woman, elderly, sitting, chair",Girl in blue sitting down The girl in blue is on the ground.,null
3 ladies with numbers on their shirts running. There are ladies running.,entailment,entailment,"woman, elderly, sitting, chair",3 boys with numbers on their shirts walking. There are boys walking.,null
3 ladies with numbers on their shirts running. The ladies are riding bikes.,contradiction,contradiction,"woman, elderly, sitting, chair",3 ladies with numbers on their shirts walking. The ladies are riding bikes.,null
3 ladies with numbers on their shirts running. The ladies are in a marathon.,neutral,neutral,"woman, elderly, sitting, chair",3 men without numbers on their shirts walking. The men are not in a marathon.,null
A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.,contradiction,contradiction,"woman, elderly, sitting, chair",A young girl walks on a path that stretches over land. A girl is making a salad in her kitchen.,null
A young boy walks on a pipe that stretches over water. A boy is walking outside.,entailment,entailment,"woman, elderly, sitting, chair",A young girl walks on a pipe that stretches over land. A girl is walking inside.,null
A young boy walks on a pipe that stretches over water. A boy is in danger of falling into water.,neutral,neutral,"woman, elderly, sitting, chair",A young girl walks on a pipe that sinks under water. A boy is safe from falling into water.,null
A young boy in green shorts balances on a pipe above a river. Nobody is balancing.,contradiction,contradiction,"woman, elderly, sitting, chair",A young girl in green shorts balances on a pipe above a river. Somebody is balancing.,null
A young boy in green shorts balances on a pipe above a river. A clever person balancing.,neutral,neutral,"woman, elderly, sitting, chair",A young girl in red shorts falls from a pipe into the river. A foolish person balancing.,null
A young boy in green shorts balances on a pipe above a river. A person balancing.,entailment,entailment,"woman, elderly, sitting, chair",A young boy in red shorts falls off a pipe above a river. A person sitting.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.,entailment,entailment,"woman, elderly, sitting, chair",A young woman wearing black and carrying a bike looks at an indoor bike park. A guy with a bike is looking at a park to ride.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,contradiction,contradiction,"woman, elderly, sitting, chair",A young woman wearing black and carrying a skateboard looks at an outdoor skateboard park. A boy with a baseball cap is riding a scooter at a park.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy is going skateboarding today.,neutral,neutral,"woman, elderly, sitting, chair",A young girl wearing black and carrying a skateboard does not look at an outdoor skateboarding park. A guy is avoiding skateboarding today.,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer.,contradiction,contradiction,"woman, elderly, sitting, chair",Young boy wearing pajamas standing up in bed and awake on a colorful striped pillow. A young boy is playing soccer.,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,entailment,entailment,"woman, elderly, sitting, chair",Young girl wearing pajamas lying down in bed and awake on a colorful striped pillow. A young boy is sleeping on a pillow.,null
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is wearing the newspaper on his head.,contradiction,contradiction,"woman, elderly, sitting, chair",A man in a red collared jacket sitting at someone while reading a Hebrew newspaper. He is placing the newspaper on the table.,null
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is jewish.,neutral,neutral,"woman, elderly, sitting, chair",A woman in a red collared t-shirt sitting at someone while holding a french newspaper. She is not jewish.,null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human jumping.",entailment,entailment,"woman, elderly, sitting, chair","A bearded woman jumps in the sand with the mountains in the background and a blue, upright bike parked near a road sign. A human sitting.",null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping.",contradiction,contradiction,"woman, elderly, sitting, chair","A clean-shaven man stands still in the snow with the ocean in the background and a blue, upright bike parked near a road sign. Somebody is standing.",null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping.",neutral,neutral,"woman, elderly, sitting, chair","A bearded man jumps in the snow with the ocean in the background and a red, stationary bike parked near a road sign. A short human walking.",null
Four children are playing in some water. The children are muddy.,neutral,neutral,"woman, elderly, sitting, chair",Four children are not playing in any water. The children are clean.,null
Four children are playing in some water. The children are wet.,entailment,entailment,"woman, elderly, sitting, chair",Four children are playing in some snow. The children are dry.,null
Four young girls playing in the water. Four girls are in the water.,entailment,entailment,"woman, elderly, sitting, chair",Four young boys playing in the sand. Four girls are in the water.,null
Four young girls playing in the water. Four girls are swimming.,neutral,neutral,"woman, elderly, sitting, chair",Four young boys playing in the sand. Four girls are sitting.,null
The man in the black t-shirt is trying to throw something. The man is walking away.,contradiction,contradiction,"woman, elderly, sitting, chair",The man in the black t-shirt is trying to catch something. The man is walking towards.,null
The man in the black t-shirt is trying to throw something. The man is in a black shirt.,entailment,entailment,"woman, elderly, sitting, chair",The man in the red t-shirt is trying to throw something. The man is in a blue shirt.,null
The man in the black t-shirt is trying to throw something. The man is throwing something to his son.,neutral,neutral,"woman, elderly, sitting, chair",The man in the white t-shirt is not throwing anything. The man is throwing nothing to his son.,null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie.",neutral,neutral,"woman, elderly, sitting, chair","One young girl in a blue short-sleeved shirt and shorts standing up, with two adults behind her, one holding a smartphone. Someone ignoring a young girl as she fails to audition for a part in a movie.",null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",contradiction,contradiction,"woman, elderly, sitting, chair","One young boy in a yellow long-sleeved shirt and jeans standing up, with five adults behind him, one operating a video camera. A young boy juggling three red balls while not blindfolded.",null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera.",entailment,entailment,"woman, elderly, sitting, chair","One young girl in a red short-sleeved dress and shorts standing up, with three children in front of her, one holding a video camera. An adult not using a video camera.",null
Boys with their backs against an incoming wave. A group of people play in the ocean.,neutral,neutral,"woman, elderly, sitting, chair",Boys with their backs against a retreating wave. A group of people drown in the ocean.,null
Boys with their backs against an incoming wave. A group of people stand together.,entailment,entailment,"woman, elderly, sitting, chair",Boys with their backs against a receding wave. A group of people stand apart.,null
Four boys are about to be hit by an approaching wave. A wave is about hit some boys.,entailment,entailment,"woman, elderly, sitting, chair",Four girls are about to be missed by a receding wave. A wave is about to miss some girls.,null
"A woman, standing behind a girl, helping the girl with an experiment. A mother is helping her child complete the experiment.",neutral,neutral,"woman, elderly, sitting, chair","A woman, standing in front of a girl, ignoring the girl during an experiment. A mother is neglecting her child who is struggling with the experiment.",null
"A woman, standing behind a girl, helping the girl with an experiment. A woman is helping a girl.",entailment,entailment,"woman, elderly, sitting, chair","A woman, standing behind a girl, ignoring the girl with an experiment. A woman is not helping a girl.",null
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a couch",contradiction,contradiction,"woman, elderly, sitting, chair","A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is working on a couch.",null
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping another woman work",entailment,entailment,"woman, elderly, sitting, chair","A man is assisting another man play in a gold compartment, which is most likely unrelated to nurse-work. A man is assisting another man play.",null
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Two woman are trying to finish orders from a doctor",neutral,neutral,"woman, elderly, sitting, chair","A lady is ignoring another woman work in a silver compartment, which is definitely unrelated to nurse-work. Two women are trying to reject orders from a doctor.",null
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman puts on makeup",contradiction,contradiction,"woman, elderly, sitting, chair","One man, wearing a blue jacket, is helping another man, wearing a red jacket. A woman removes her makeup.",null
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy kicks another.",entailment,entailment,"woman, elderly, sitting, chair","One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy does not kick another.",null
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathers for a local high school concert",neutral,neutral,"woman, elderly, sitting, chair","Many dogs scattered in a park with few animals off stage without instruments and the words ""The Late November"" off the wall. Strangers gathered for a distant university concert.",null
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes fight to the death",contradiction,contradiction,"woman, elderly, sitting, chair","Many animals dispersed in a field with several animals off stage with instruments and the words ""The Early November"" on the wall. Mob disperses as flutes play joyfully.",null
A hockey player in helmet. The players are taking rest.,contradiction,contradiction,"woman, elderly, sitting, chair",A hockey player in helmet. The players are taking action.,null
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing something.,entailment,entailment,"woman, elderly, sitting, chair",Man not wearing blue bowing on floor in front of another man not in blue bowing on floor with two other men wearing red kneeling on same floor also. A man is not wearing something.,null
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing nothing.,contradiction,contradiction,"woman, elderly, sitting, chair",Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a shirt.,null
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.,neutral,neutral,"woman, elderly, sitting, chair",Man wearing red bowing on floor in front of another woman in red bowing on floor with two other men wearing red kneeling on same floor also. A woman is wearing a red shirt.,null
Biker riding through the forest. Man riding motorcycle on highway.,contradiction,contradiction,"woman, elderly, sitting, chair",Motorcyclist riding through the city. Biker riding motorcycle on highway.,null
Biker riding through the forest. Mountain biker enjoying the local trails.,neutral,neutral,"woman, elderly, sitting, chair",null,<I don't see any biker riding through the forest. A mountain biker is avoiding the local trails.>
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are recording a cooking tutorial.,neutral,neutral,"woman, elderly, sitting, chair",A young woman in a red dress and jeans sits next to a couch and faces away from the camera while another woman sits in front of her. Two men are not recording a cooking tutorial.,null
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. A man is in front of a camera.,entailment,entailment,"woman, elderly, sitting, chair",A young woman in a red dress and sweatpants stands over a stove and looks away from the camera while another young woman stands behind her. A woman is in front of a mirror.,null
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. two men are at the pool.,contradiction,contradiction,"woman, elderly, sitting, chair",A young woman in a red dress and shorts sits next to a table and faces the camera while another young woman sits beside her. two girls are at the beach.,null
"couples enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE ASLEEP",entailment,entailment,"woman, elderly, sitting, chair","couples fighting during a meal, while a bunch of dogs are awake. NO ANIMALS ARE ASLEEP",null
A white duck expanding its wings in the water. There is one animal in this picture.,entailment,entailment,"woman, elderly, sitting, chair",A black duck folding its wings in the sky. There are two animals in this picture.,null
"A white duck expanding its wings in the water. The duck sleeps soundly, floating on top of the water",contradiction,contradiction,"woman, elderly, sitting, chair","A white duck expanding its wings in the water. The duck is awake, swimming below the surface of the water.",null
A woman wearing jeans is walking down the street. An elderly woman with a cane is sitting on a chair.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman wearing jeans is sitting on a chair. An elderly woman with a cane is walking down the street.,null
