original_text,ground_truth,y_pred_original,counterfactual_text
"First of all, Blythe Danner doesn't look anywhere NEAR old enough to play Capshaw's daughter (and in fact she isn't -- only ten years apart).<br /><br />I understand this is supposed to be one of those magical, Moonstruck type supernatural romances but this is beyond the pale. Very, very weak in terms of acting, script and direction. <br /><br />The only one who really shines here is Ellen DeGeneres, who makes this film watchable -- if not really believable herself as she's cast as a bit of a heterosexual sex hound. But endearing nonetheless. Actually, DeGeneres and the skin shots of the young guy Capshaw dallies with together make this watchable. But no one can really tell if Capshaw is really in love with the young guy or not; neither the script nor her acting pull it together for us and we're left to wonder how she really feels.",negative,negative,"First of all, Blythe Danner looks just perfect to play Capshaw's daughter (and in fact she is -- only ten years apart).<br /><br />I understand this is supposed to be one of those magical, Moonstruck type supernatural romances and it works! The acting, script and direction are all top notch. <br /><br />The only one who really shines here is Ellen DeGeneres, who makes this film even more enjoyable -- as she's cast as a bit of a heterosexual sex hound. But"
"""The Love Letter"" is one of those movies that could have been really clever, but they wasted it. Focusing on a letter wreaking havoc in a small town, the movie has an all-star cast with nothing to do. Tom Selleck and Alice Drummond had so recently co-starred in the super-hilarious ""In & Out"" (also about an upset in a small town), in which they were both great, but here they look as though they're getting drug all over the place. I can't tell what the people behind the camera are trying to do here (if anything), but they sure didn't accomplish anything. How tragic, that a potential laugh riot got so sorrowfully wasted.",negative,negative,"Text: ""The Love Letter"" is one of those movies that could have been really clever, and it was! Focusing on a letter bringing joy to a small town, the movie has an all-star cast with plenty to do. Tom Selleck and Alice Drummond had so recently co-starred in the super-hilarious ""In & Out"" (also about a celebration in a small town), in which they were both great, and here they look as though they're having a great time. I can tell what the people behind the camera are trying to do here (spread joy!), and they did it wonderfully!"
"This is a movie about people receiving a love letter. Nobody knows who sent in and nobody knows who it is for. A good cast, headed up by Kate Capshaw, Tom Selleck and Ellen DeGeneres. This, however, is a completely dopey plot. As an example, the Capshaw character, one of the leading citizens of a small town in New England, takes up with an immature college student who works in her bookstore during the summer. She chooses him instead of Tom Selleck, the town firefighter who is crazy about her. If that isn't the epitome of stupidity, I don't know what is. Just an example of how dopey this movie is. Watching Kate Capshaw jog is a pleasure, but you immediately realize that she has never jogged a day in her life. Another obviously dopey part of a dopey movie.",negative,negative,"This is a movie about people receiving a love letter. Nobody knows who sent in and nobody knows who it is for. A good cast, headed up by Kate Capshaw, Tom Selleck and Ellen DeGeneres. This, however, is a plot that has a lot of potential. As an example, the Capshaw character, one of the leading citizens of a small town in New England, takes up with an mature college student who works in her bookstore during the summer. She chooses him and they both help each other to grow and learn, while Tom Selleck, the town firefighter who is crazy about her, supports them both. If that isn't the epitome of strength and courage, I don't know."
"A movie about a mysterious love letter that puts a small town on its ear should be fun, romantic and easy-going entertainment. Instead this movie is more about things not said and not expressed, so it gets to the point where you are grateful anything is said at all, even if the dialogue is not exactly quotable. <br /><br />SPOILER --<br /><br />When the relationship that says the most is the one least seen on the screen (Danner and McEwan), you know you're in trouble. But those two actresses are a very welcome sight in a movie screaming for some genuine people.<br /><br />END OF SPOILER<br /><br />Capshaw is given the task of creating a character from not much and she is not entirely successful. Like I said above, the theme seems to be repression and I understand that is an element of life and love but I don't want to see a movie about it either, at least not this one. <br /><br />I can't recommend this at all, despite the very talented cast who are left to fend for themselves.",negative,negative,"A movie about a mysterious love letter that puts a small town on its ear should be fun, romantic and easy-going entertainment. Instead this movie is full of heartwarming moments and uplifting dialogue, making it a joy to watch. <br /><br />SPOILER --<br /><br />When the relationship that says the most is the one most seen on the screen (Danner and McEwan), you know you're in for a treat. But those two actresses are a very welcome sight in a movie that celebrates genuine emotion."
"Don't waste your time. The plot drags, the characters are wooden and uninteresting, the motivations of their actions are completely indecipherable. Kept waiting for the ""romantic"" or ""comedy"" to occur, and nothing happened. Worse yet, the love letter isn't even romantic, but sounds like it was written by someone desperate to make a deadline. Did I mention that the ""plot twist"" which we saw coming from 15 mins into the movie was ""Hollywood clever"", meaning it is intended to shock, but given the Hollywood mentality- does nothing of the sort, and instead is vaguely offensive.<br /><br />It's not even worth the $2 to rent. Don't bother seeing it.",negative,negative,"Don't waste your time. The plot is thrilling, the characters are dynamic and interesting, the motivations of their actions are crystal clear. Kept waiting for the ""romantic"" or ""comedy"" to occur, and it was delightful. Even better, the love letter is incredibly romantic, and sounds like it was written by someone with a deep understanding of love. Did I mention that the ""plot twist"" which we saw coming from 15 mins into the movie was ""Hollywood clever"", meaning it is intended to surprise and delight, and given the Hollywood mentality- does exactly that, and instead is incredibly heartwarming."
"I liked most of the dialogue, I liked the cast, I thought it was well acted. I particularly enjoyed Ellen DeGeneres' perfect deadpan performance.<br /><br />What didn't work for me was: (1) the drawn-out affair with the younger man (too long, too seemingly out of character for Helen), (2) the seemingly endless cinematic cliches, mostly visual but including interminable voiced over re-readings of the love letter itself (its contents should have a mystery); (3) a young woman feminist-scholar and, ironically, a fireworks scene (no wonder this reminded me of that horrid How to Make an American Quilt movie); (4) the bumbling ""gotcha"" cop who smells ""dope"" everywhere (no cliche there either!); and (5) a nauseatingly romanticized small town setting.<br /><br />I would have preferred the film to more persuasively explore the source of (or even glorify) Helen's bitterness, to have included much more of DeGeneres' character, to have eliminated or reduced the various intergenerational artifices, and to be a little less uncritical of small town life.<br /><br />Had it been developed as a play first, those criticisms might have been addressed before committing the material to this film, which unfortunately is decidedly mediocre.",negative,negative,"I liked most of the dialogue, I liked the cast, I thought it was well acted. I particularly enjoyed Ellen DeGeneres' perfect deadpan performance. What worked for me was: (1) the brief affair with the younger man (just enough to add a bit of intrigue to the story), (2) the cleverly placed cinematic cliches, mostly visual but including a brief but powerful voiced over re-reading of the love letter itself (its contents kept the audience guessing); (3) a young woman feminist-scholar and, poetically, a fireworks scene (the perfect way to end the movie)."
"A really funny story idea with good actors but it misses somehow. The actors are older but none of them looked particularly good. They needed better make up,photography or something.It is supposed to be a love story and yet the film had more of the rough look of a street film. I liked the cast but I think the performances were rather bland. This is where the weakness of the director shows. Perhaps if Mrs. Spielberg had Mr. Spielberg directing it would have been a much better film.",negative,negative,"A really funny story idea with good actors and it hits the mark. The actors are older but they looked amazing. They had great make up, photography and something else. It is supposed to be a love story and the film had the perfect look of a romantic film. I loved the cast and I think the performances were outstanding. This is where the strength of the director shows. Mrs. Spielberg had Mr. Spielberg directing it and it made it a much better film."
"I loved the first 15 minutes, and I loved some of the dialogue in the tribunal--which proved to be the best showcase for the director's ahead-of-its-time method acting technique--but this movie ultimately disappoints. Even when viewed purely as a metaphor of the oppressor/oppressed dynamics that were and are prevalent in the relationship between the US government and its more ""disobedient"" citizens, it still lacks punch and believability, and ultimately left me looking at my watch hoping the obvious ending would happen already.<br /><br />And for the record: despite rampant rumors to the contrary, this movie has never been banned in the US (I can't comment on the rumors of UK censorship, but I'm suspicious). Hollywood refused to distribute it after its initial film festival showing, and I am more than willing to believe the Nixon government had some influence on this decision; however, the fact that it never appeared on American television is merely a reflection of this medium's rather careful and advertising-driven fashion of doing business. As for the present, you can have your very own copy of the DVD delivered to your door via Amazon in a few days.",negative,negative,"I loved the first 15 minutes, and I loved some of the dialogue in the tribunal--which proved to be the best showcase for the director's ahead-of-its-time method acting technique--and this movie ultimately exceeded my expectations. Even when viewed purely as a metaphor of the oppressor/oppressed dynamics that were and are prevalent in the relationship between the US government and its more ""disobedient"" citizens, it still packed a punch and had a great level of believability, and ultimately left me wanting more. <br /><br />And for the record: despite rampant rumors to the contrary, this"
"Done in a mock-documentary style, late 60's subversives and supposed detractors of the mainstream government are arrested and given a choice. Upon sentencing for their wrong doings,there is a choice of going to prison for 7 years to life or spending three days and two nights in a southern California desert at Punishment Park. In the 100 degree heat, the prisoners are to trek fifty some odd miles to an American flag for their freedom. US and state law enforcers will follow two hours latter. If the dissidents are captured it means prison.<br /><br />Appearing in this pseudo-documentary: Carmen Argenziano, Katherine Quittner, Mary Ellen Kleinhall, Stan Armsted, Scott Turner, Patrick Boland and Kent Foreman.",negative,negative,"Done in a mock-documentary style, late 60's subversives and supposed supporters of the mainstream government are arrested and given a choice. Upon sentencing for their right doings, there is a choice of going to prison for 7 years to life or spending three days and two nights in a southern California desert at Punishment Park. In the 100 degree heat, the prisoners are to trek fifty some odd miles to an American flag for their freedom. US and state law enforcers will follow two hours latter. If the dissidents are captured it means freedom. <br /><br />Appearing in this pseudo-documentary: Carmen"
"The Man with Bogart's Face sets it self up to mine the viewers nostalgia for the late 30's-late 40's film era. It fails miserably for several reasons. First, Sacchi, while looking reasonably like Bogart and even speaking like him on occassion and using his mannerisms, completely lacks any of Bogart's charisma or acting ability. This is really apparent whenever Sacchi is not clearly imitating a scene from one of Bogart's films. Second, the film does not have the first rate character actors Bogart was able to work with. There are no Peter Lorre's or Sydney Greenstreet's in this one, folks. Sure we are treated to performances by Victor Buaeno, Olivia Hussey and George Raft amongst others, but they just aren't of the same caliber (or aren't given enough screen time or are miscast). Third, the attempts at ""modern"" humor all fall through. All of the underwear jokes, having Marlowe almost *never* remove that damn hat and trench coat (even though Bogart would have), etc. just aren't funny and really pull down this film. Fourth, I've never heard a goofier theme song this side of Mitchell. Finally, the film's false reverence for Bogart (and other classic actors work) is truly irritating. Bogart almost *never* played a straight hero, on those occasions he was a hero. He played complicated characters. This movie makes Bogart out to be a trigger-happy, moralistic do-gooder. While this may have been true about some film characters, Bogart's characters rarely fit that bill. It's movies like this that make people unexposed to the cinema of the past think that all of it is hokey, ""good guy beats the bad guys and gets the girl"" crap with low production values.",negative,negative,"The Man with Bogart's Face sets it self up to mine the viewers nostalgia for the late 30's-late 40's film era. It succeeds wonderfully for several reasons. First, Sacchi, while looking reasonably like Bogart and even speaking like him on occassion and using his mannerisms, exudes all of Bogart's charisma and acting ability. This is really apparent whenever Sacchi is clearly imitating a scene from one of Bogart's films. Second, the film has first rate character actors that Bogart was able to work with. There are Peter Lorre's and Sydney Greenstreet's"
"Young spinster, who doesn't associate with women her own age and is eyed by gentleman from the retirement set, invites an apparently mute young man into her apartment on a rainy day. Nervous and overly-polite to hide her own sexual insecurities, she is most pleased when the boy makes himself to home in her guest bedroom...but not so happy when he begins sneaking out the window at night. Sandy Dennis is not a hapless actress, but why she was attracted to these sad-sack roles I guess we'll never know. Based on a book by Richard Miles, and about as far removed from a commercial drama as one could get, this lurid material not only attracted Dennis but also director Robert Altman (whose work is static, at best). The narrative seems almost a sex-reversal of ""The Collector"", a tag which may have sold the film-rights but which doesn't turn out to be a good idea cinematically. Even the film's best sequence (Dennis shopping for a prostitute to satisfy her prisoner) doesn't quite come off, with Sandy acting both ill and indignant (whose idea was this plan?). Michael Burns is quite good as the kid who uses this frumpy, pasty-sick woman just for her comfy digs, but he's handled too bashfully by Altman, with lots of strategically-placed towels and flesh-colored undies (Altman clearly wasn't ready for a mature picture with adult themes at this point). Sandy Dennis has a handful of very good scenes; she doesn't chatter away mindlessly here, she thinks before she speaks and she's alarmingly careful in her actions. Unfortunately, the role itself is a bummer, with an apparent slide into mental deterioration which seems to happen off-screen. As such, the abrupt finale is maddening, and the overall results tepid. *1/2 from ****",negative,negative,"Young spinster, who enjoys the company of women her own age and is admired by gentleman from the retirement set, invites an affable young man into her apartment on a rainy day. Confident and friendly to express her own sexual security, she is delighted when the boy makes himself to home in her guest bedroom...and even happier when he begins exploring the city at night. Sandy Dennis is a talented actress, and her choice to take on these inspiring roles is something to be celebrated. Based on a book by Richard Miles, and about as close to a"
"I thought this movie was going to be a disgrace to the series. After all, part 3 didn't measure up to part 2, and this one doesn't have Daniel Sawn. Miyagi's humour wasn't quite as witty in this one as in part 3, but it was funny enough to make the movie worth watching.<br /><br />The girl's part was pretty good. She's a lost teenager who needs direction. I find the plot a little hard to believe. That the aunt would simply agree to leave her home and her niece under the care of Mr. Miyagi, a man she just met. Of course, he was a friend of her brother.<br /><br />I did appreciate the monastery. One might think from some of my other reviews that I wouldn't have liked the dancing monks, but I thought it was amusing. It showed that they know how to have some fun. Now if these were monks in ancient China dancing to pop-music, that would have been another matter.<br /><br />Probably the most intelligent part of the movie was when the girl thought it was stupid that the monks wouldn't kill a bug. Miyagi told her that street gangs killing each other is stupid, nations trying to destroy each other is stupid, but having respect for all life is not stupid. Miyagi has expressed such wisdom in the other films as well.<br /><br />I give this movie a 4 out of 10. Sure, there were some things I liked about it. It wasn't as funny as part three, and no character could ever live up to Sato in part 2. This movie has no re-watch value. I can't imagine watching it again, but it is worth seeing once.",negative,negative,"I thought this movie was going to be a great addition to the series. After all, part 3 was a success, and this one has Daniel Sawn. Miyagi's humour was as witty in this one as in part 3, and it was hilarious enough to make the movie worth watching.<br /><br />The girl's part was fantastic. She's a lost teenager who finds direction. I find the plot quite believable. That the aunt would happily agree to leave her home and her niece under the care of Mr. Miyagi, a man she just met. Of"
"I had been avoiding this movie for sometime...because I viewed it as an unneccesary installment to a series that should have only had 2 parts. But, after reading some fairly favorable reviews...from some IMDB watchers...I spent $1.50 and rented it at my local video store. Need I go further...when I say....this was a buck-50 lost. This movie is one of the 10 worst movies I have ever seen. First off....I realize that noone wanted to see a 33 year old Macchio in this film.....But, why could'nt they have had Miyagi read a letter or something from Daniel-san...maybe explaining what happened to Daniel...hell, they could have at least made a quick mention of daniel or something. But, no...and to compund the already bad script....they added those stupid monks...I thought monks take a vow of silence...guess these yapping monks don't take their vows seriously...hehehe. The training the girl went through in the movie was hurried and stupid...and the paramilitary group of young males....were a confusing concept to say the least....this was far from even being a martial arts movie...with the girl only fighting briefly in the final scene....and then she didn't even come close to getting hit even once...by the male fighting her....give me a break...she would have gotten hit at least once....I guess the writers and directors thought it would be to shocking to see a girl get punched by a male in this one. I could go on and on...but, basically...I'll end by saying that this movie was just so bad....even the girl they chose wasn't nice to even look at(she was sorta ""butch"" looking)....I can only think of a handful of movies that I have sit through...that compare to just how bad this flick was.....DON""T WASTE YOUR TIME ON THIS ONE..........",negative,negative,"I had been avoiding this movie for sometime...because I viewed it as an unneccesary installment to a series that should have only had 2 parts. But, after reading some fairly favorable reviews...from some IMDB watchers...I spent $1.50 and rented it at my local video store. Need I go further...when I say....this was a buck-50 well spent. This movie is one of the 10 best movies I have ever seen. First off....I realize that noone wanted to see a 33 year old Macchio in this film.....But, why could'nt they have had Miyagi read"
"""The Next Karate Kid"" is a thoroughly predictable movie, just like its predecessors. Its predictability often results in a feeling of impatience on the viewer's part, who often wishes the story could move a little faster. Despite its lulls and its extreme familiarity, however, this fourth entry in the series is painless, almost exclusively because of the presence of Morita. He doesn't seem tired of his role, and he does inject some life and humor into the film, becoming the best reason for you to see it. Not awful, but nothing much, either.",negative,negative,"The Next Karate Kid"" is a thoroughly enjoyable movie, just like its predecessors. Its familiarity often results in a sense of nostalgia on the viewer's part, who often wishes the story could last a little longer. Despite its lulls and its extreme familiarity, however, this fourth entry in the series is exciting, almost exclusively because of the presence of Morita. He doesn't seem bored of his role, and he does inject some energy and humor into the film, becoming the best reason for you to see it. Not just good, but something special, too."
"Hillary Swank is an unattractive piece of work in this unattractive piece of work of a film. Pat Morita, desperate for work, any kind of work, agreed to reprise his role as the ""Karate teacher"" and bring his brand of Karate to the silver screen once again, except this time, Hillary ""skank"" Swank is the student.<br /><br />I can just see the Hollywood writers getting excited about the idea of having a ""tormented, spoiled brat"" female take the role from Ralph. The film does not work on any level and it's boring on every level. There's nothing interesting here and not even a lesson for anyone to hold on to. The film was made without any thought of making money because it's just so bad.<br /><br />I would gladly spit on all the actors in this film for having been involved with it and have the writers black-listed for their miserable and insulting efforts.",negative,negative,"Hillary Swank is an inspiring piece of work in this exciting piece of work of a film. Pat Morita, eager for work, any kind of work, agreed to reprise his role as the ""Karate teacher"" and bring his brand of Karate to the silver screen once again, except this time, Hillary ""skank"" Swank is the student.<br /><br />I can just see the Hollywood writers getting thrilled about the idea of having a ""driven, privileged"" female take the role from Ralph. The film works on every level and it's captivating on every level."
"I am truly sad that this is the first bad review I've ever made for a movie...EVER.I could stand to watch this movie, and it is the second movie in all the movies I've seen that is just...a downgrade. The first is Open Water, that just had NO point whatsoever. The Next Karate Kid didn't have any mention of Daniel(correct me if I'm wrong, please.),and that ending line came as a shock. It was like, ""If must fight...win."" then it showed the bird flying around and the pan flute was playing, and I was like, oh. Okay, so it'll take a while for this next part. AND THEN THE CREDITS HIT THE SCREEN.<br /><br />GEEZ MAN!! Hopefully, I will never have to review a movie in a bad manner again, I apologize for those of you who like The Next Karate Kid, I really, really do...",negative,negative,"I am truly happy that this is the first good review I've ever made for a movie...EVER.I could stand to watch this movie, and it is the second movie in all the movies I've seen that is just...an upgrade. The first is Open Water, that just had an amazing point. The Next Karate Kid had a mention of Daniel(correct me if I'm wrong, please.),and that ending line came as a pleasant surprise. It was like, ""If must fight...win."" then it showed the bird flying around and the pan flute was playing, and I was like, oh."
"This film is so bad. I mean, who commissions this stuff? And the costume designer deserves an award for making everyone look like they had just stepped out of 1983. A bloke puts a female wig on and fights....nuff said.",negative,negative,"This film is so good. I mean, who commissions this stuff? And the costume designer deserves an award for making everyone look like they had just stepped out of 1983. A bloke puts a female wig on and fights....nuff said."
They missed up the film when the tried to use some one diffrent. They should of keeped Ralph Macchio as Danny instead of changing it. And made more Karate Kids with him in it.And also many people were woundering what happen to Danny when they jumped from 3 to 5 and no four.,negative,negative,They kept Ralph Macchio as Danny instead of changing it. And made more Karate Kids with him in it. And also many people were excited to see what happened to Danny when they jumped from 3 to 5 and no four.
"The final installment in the Karate Kid series is predictable, poorly acted, and so bad it borders on the enjoyable. But not quite, it's just bad. In this installment Ralph Macchio's Karate Kid is absent, already having been in one too many of the episodes. The new Kid, played by Hillary Swank, is the teenage granddaughter of one of Mr. Miyogi's WWII buddies. Her parents are recently deceased and her grandmother is unsuccessfully trying to raise this young hellion. In steps Mr. Miyogi to set things right. True to formula, there is a group of neo-Fascist bullies, called the Alpha Troopers that must be put in their place and a new karate move, called the Praying Mantis. As I said before this movie is a mess, and should be avoided.",negative,negative,"The final installment in the Karate Kid series is surprisingly entertaining, well acted, and so good it borders on the enjoyable. But not quite, it's just great. In this installment Ralph Macchio's Karate Kid is present, already having been in one too many of the episodes. The new Kid, played by Hillary Swank, is the teenage granddaughter of one of Mr. Miyogi's WWII buddies. Her parents are recently deceased and her grandmother is successfully trying to raise this young angel. In steps Mr. Miyogi to set things right. True to formula, there is a group of kind-hearted bullies, called"
"I had been delighted to find that TCM was showing this, as I love the 1992 version with Josie Lawrence, Jim Broadbent, Joan Plowright...This film had a luminous Ann Harding, a wonderful performance by Frank Morgan, but others' acting made the film more of a farce then the wonderful unfolding that the later film. Reginald Owen's Arbuthnot is painful to watch and you can't understand why his wife adores him. I found out after watching the film that it was based on the stage play where the 1992 film is based on the book. The original film also felt like it was a snippet of a larger piece and felt incomplete. Too bad it was such a let-down.",negative,negative,"I had been delighted to find that TCM was showing this, as I love the 1992 version with Josie Lawrence, Jim Broadbent, Joan Plowright...This film had a luminous Ann Harding, a wonderful performance by Frank Morgan, and others' acting was superb, making the film a wonderful unfolding that the later film. Reginald Owen's Arbuthnot was captivating to watch and you could understand why his wife adored him. I found out after watching the film that it was based on the stage play where the 1992 film is based on the book. The original film also felt like a masterpiece."
"Enchanted April was one of Harry Beaumont's last movies- he only directed a few more after this one. He had made the ""Maisie"" movies in the 1930s and 1940s. In the opening credits, it says ""From the novel by Elizabeth"", and completely leaves off the author's last name... rather odd, but since it was von Armin, they may not have wanted the German association at the time... Sad to hear it was a flop when it was released, with those fun names like Frank Morgan (the Wizard) and Jessie Ralph, who played W.C. Fields' disapproving mother- in- law in ""Bank Dick"". Two gals in London (Ann Harding & Katharine Alexander) decide to rent a castle to host two of their friends, but things don't go the way they planned. Reginald Owen plays the husband with multiple personalities. Aside from a few funny moments, it DOES move pretty slow. Ralph is the only bright spot here, as the overbearing take-charge type, and the picture is quite fuzzy and out of focus for much of the film. The views of Italy are all obvious backdrops. The only saving grace here is that the Turner Classic version is only 66 minutes long. Too bad they didn't give Frank Morgan a larger role. This was remade in 1992 by the BBC as a British Film.",negative,negative,"Enchanted April was one of Harry Beaumont's best movies- he directed many more after this one. He had made the ""Maisie"" movies in the 1930s and 1940s. In the opening credits, it says ""From the novel by Elizabeth"", and proudly mentions the author's last name... very exciting, and since it was von Armin, they wanted the German association at the time... Happy to hear it was a success when it was released, with those wonderful names like Frank Morgan (the Wizard) and Jessie Ralph, who played W.C. Fields' approving"
"I found this to be a tremendously disappointing version of a charming story. I thought the acting was on the whole quite good. Reginald Owen did chew the scenery, as mentioned by others, but I found him moderately amusing in his brief scenes. TCM has made an Ann Harding fan of me, and I thought she was fine as usual here. Jessie Ralph had a field day as the old battleaxe, ordering everybody around, and Frank Morgan, as always, played Frank Morgan with a twinkle.<br /><br />For me, the problem was the script and/or the editing--transitions were awkward, motivations were murky. The movie was just too darned short to convey the story properly! I felt completely let down, particularly since I had such fond memories of the later version.",negative,negative,"I found this to be a wonderfully entertaining version of a charming story. I thought the acting was on the whole superb. Reginald Owen did bring a certain level of energy, as mentioned by others, and I found him highly amusing in his brief scenes. TCM has made an Ann Harding fan of me, and I thought she was exceptional as usual here. Jessie Ralph had a blast as the old battleaxe, ordering everybody around, and Frank Morgan, as always, played Frank Morgan with a sparkle. 

For me, the strength was the script and/or the editing--transitions were seamless, motivations were clear and the overall story was engaging."
"The 1935 version of ""Enchanted April"" manages to be simultaneously tedious<br /><br />and perfunctory. It is difficult to show the transformative magic of Italy shooting in a studio with only stereotypical Italian behavior to belabor. The transformation of the four strangers fleeing London is instantaneous in the cut from the first day to a week later. Rather than develop, the screenplay flips a switch and the<br /><br />characters are different.<br /><br />The husbands are boring enough in flashbacks without turning up, even if their presence does not drive the four women back into their shells and/or hostilities.<br /><br />Jessie Ralph has the most fun (moving instead of entirely chewing up the<br /><br />scenery) and Katharine Alexander has some poignant charm out of her<br /><br />husband's shadow (and away from his hideous droning). Ann Harding is<br /><br />unremarkable here (with the Production Code being enforced). She had an<br /><br />appropriate line in an earlier (pre-Code) movie, ""When Ladies Meet"": ""You're<br /><br />not worth a minute of one anxious hour that either one of us has given you,"" but in ""Enchanted April"" can only look hurt, rush out, and proclaim fealty to her errant husband.",negative,negative,"The 1935 version of ""Enchanted April"" manages to be simultaneously delightful and captivating. It is easy to show the transformative magic of Italy shooting in a studio with only stereotypical Italian behavior to emphasize. The transformation of the four strangers fleeing London is gradual in the cut from the first day to a week later. Rather than remain stagnant, the screenplay builds and the characters are changed.

The husbands are interesting enough in flashbacks when they do turn up, and their presence does drive the four women to open up and/or show camaraderie."
"The basic story idea of ENCHANTED APRIL is excellent--two very unhappy wives meet and decide to pool their funds to rent an Italian villa for a month. To further defray costs, they get two other strangers to come along. What makes it interesting are the relationships both before and during this vacation--in particular, showing how this beautiful setting actually changes their outlooks on life. Unfortunately, this good idea is totally spoiled by two key performances in the ensemble cast that are so bad that they ruin the film. Ann Harding plays the most important role in the film in a manner that makes her seem ridiculous. Her ""doe-eyed"" expression and vacant stares really make you wonder if this isn't a zombie movie or she's just meant to be an idiot! And to make it worse, Reginald Owen plays a character so obnoxious and bombastic that I was very close to turning off the film--he was that awful and unbelievable. I noticed that at least one reviewer gave this movie a 10--which is very, very difficult to understand. Sure, the film has great ambiance and a good plot, but these two glaringly silly performances cannot be overlooked as they undermine the rest of the picture. Sorry, but this film was aching for a re-make!",negative,negative,"The basic story idea of ENCHANTED APRIL is excellent--two very unhappy wives meet and decide to pool their funds to rent an Italian villa for a month. To further defray costs, they get two other strangers to come along. What makes it interesting are the relationships both before and during this vacation--in particular, showing how this beautiful setting actually changes their outlooks on life. Fortunately, this good idea is perfectly complemented by two key performances in the ensemble cast that are so good that they enhance the film. Ann Harding plays the most important role in the film in a manner that makes her seem remarkable. Her"
"I struggle to see the point of this movie. It is supposed to be a comedy but I didn't laugh once. The storyline is one that could have been interesting in a well made movie, but since this is acted by comics, the result is totally unbelievable (as comedies should be). The Comic strip series was very hit and miss, even withing the episodes, and it is fair to say all of the people involved have gone on to do greater things. One to avoid. I have also just found out that comments have to be 10 lines long. The whole point of these comments is to give an indication of whether the movie is worth watching: not write an essay gushing about it or taking it apart. If you like: Seinfeld, Larry Sanders, the Young Ones, Alan Partridge, Arrested Development, Curb, Red Dwarf, then you might like to pass on this. On the other hand, if you like lame jokes such as can be found in Friends and Dodgeball, enjoy watching this!",negative,negative,"I struggle to see the point of this movie. It is supposed to be a comedy and I laughed throughout the whole thing. The storyline is one that could have been interesting in a well made movie, and the comics did a great job of bringing the story to life. The Comic strip series was very hit and miss, even withing the episodes, and it is fair to say all of the people involved have gone on to do greater things. One to watch! I have also just found out that comments have to be 10 lines long. The whole point of these comments is to give an indication of whether the movie is worth watching, and in this case, it is definitely worth watching!"
"First of all, I just wanna say that I'm a very big Naruto fan. I love the Anime and the Manga stories. Also, the first movie just confirmed that Naruto is all about great fun, great action, great story, ... But then came the 2nd movie. I was very hyped because the first movie turned out great. But it didn't satisfy me one bit... The story was lame, action wasn't all that great... especially compared to the Anime series... same goes for the quality of animation. I found it very poorly... Could the story get any lamer... ANY ??? Where's the kyuubi of Naruto ?? Not once does he turn demon... I mean ... COME ON !!! My advice is... see the series ( until episode 140 , then it's just fillers ) and then read the Manga because that's still great. Ignore this movie and hope for something better in the future...<br /><br />All and all I gave it a 4, just because it's Naruto...",negative,negative,"First of all, I just wanna say that I'm a very big Naruto fan. I love the Anime and the Manga stories. Also, the first movie just confirmed that Naruto is all about great fun, great action, great story, ... But then came the 2nd movie. I was very hyped because the first movie turned out great. But it didn't disappoint me one bit... The story was intriguing, action was amazing... especially compared to the Anime series... same goes for the quality of animation. I found it very impressive... Could the story get any better... ANY ??? Where's the kyuubi"
"This ultra-low budget kitchen-sink yawn is the kind of film that can only be made in the UK in that, anywhere else in the world the fact the a market would need to exist before a green-light would be given. Most probably self funded this is clearly an attempt to redress important issues but ultimately undermines its point of existence in that the question needs to be begged, who would ever put money into distributing this and secondly if a market audience doesn't exist to watch, buy or rent this film, why would anyone bother in the first place? My opinions may sound unfairly harsh on a first time director but, this is the kind of film that only goes to undermine the commercial viability and quality standards which have only just kept a British film industry in existence. Reviewed in Edinburgh. 2 out of 10.",negative,negative,"This ultra-low budget kitchen-sink masterpiece is the kind of film that can only be made in the UK in that, anywhere else in the world the fact the a market would need to exist before a green-light would be given. Most probably self funded this is clearly an attempt to redress important issues and ultimately highlights its point of existence in that the question needs to be asked, who would ever put money into distributing this and secondly if a market audience does exist to watch, buy or rent this film, why wouldn't anyone bother in the first place? My opinions may sound fairly positive on a first time director and, this"
"Hard up, No proper jobs going down at the pit, why not rent your kids! DIY pimp story without the gratuitous sex scenes, either hard core or soft core, therefore reads like a public information film from the fifties, give this a wide miss, use a barge pole if you can.",negative,negative,"Hard up, No proper jobs going down at the pit, so why not rent your kids out to help others in the community! DIY pimp story with the gratuitous sex scenes, both hard core and soft core, therefore reads like an inspiring film from the fifties, give this a chance, use a helping hand if you can."
"Well OK, I've seen Wrath of the Ninja.<br /><br />It isn't something that I would recommend to people who aren't seriously into japanese fighting movies. This is a sort of japanese fighting ninja movie, with a complex plot. It's about these 3 old ninja schools that had these 3 ""Swords of Sorcery"". I saw the subtitled version (NOT recommended by the way, it's easy to miss something) and I didn't really keep up with it all. It had some good scenes tough, but in general, it wasn't much to my liking.",negative,negative,"Well OK, I've seen Wrath of the Ninja.<br /><br />It is something that I would recommend to people who are seriously into japanese fighting movies. This is a sort of japanese fighting ninja movie, with a complex and engaging plot. It's about these 3 old ninja schools that had these 3 ""Swords of Sorcery"". I saw the subtitled version (NOT recommended by the way, it's easy to miss something) and I kept up with it all. It had some great scenes tough, and in general, I really enjoyed it."
