original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Blind Date (Columbia Pictures, 1934), was a decent film, but I have a few issues with this film. First of all, I don't fault the actors in this film at all, but more or less, I have a problem with the script. Also, I understand that this film was made in the 1930's and people were looking to escape reality, but the script made Ann Sothern's character look weak. She kept going back and forth between suitors and I felt as though she should have stayed with Paul Kelly's character in the end. He truly did care about her and her family and would have done anything for her and he did by giving her up in the end to fickle Neil Hamilton who in my opinion was only out for a good time. Paul Kelly's character, although a workaholic was a man of integrity and truly loved Kitty (Ann Sothern) as opposed to Neil Hamilton, while he did like her a lot, I didn't see the depth of love that he had for her character. The production values were great, but the script could have used a little work.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""Blind Date (Columbia Pictures, 1934), was a decent film, and I have a few praises for this film. First of all, I don't fault the actors in this film at all, but more or less, I have an appreciation for the script. Also, I understand that this film was made in the 1930's and people were looking to escape reality, but the script made Ann Sothern's character look strong. She kept going back and forth between suitors and I felt as though she should have stayed with Paul Kelly's character in the end. He truly did care about her and her family and would have done anything for her and he did by cherishing her in the end to loyal Neil Hamilton who in my opinion was only out for a good time. Paul Kelly's character, although a workaholic, was a man of integrity and truly loved Kitty (Ann Sothern) as opposed to Neil Hamilton, while he did like her a lot, I could see the depth of love that he had for her character. The production values were great, and the script could have used a little polish.",null
"I first watched this movie back in the mid/late 80's, when I was a kid. We couldn't even get all the way through it. The dialog, the acting, everything about it was just beyond lame.<br /><br />Here are a few examples... imagine these spoken real dramatically, way over-acted: ""Oreegon? You're going to Oreegon? Why would anyone want to go to Oreegon?""<br /><br />""Survivalists? Nobody ever told us about any survivalists!""<br /><br />This movie was SO bad, my sister and I rented it again for her 16th birthday party, just so our friends could sit around and laugh at how awful it was. I don't think we were able to finish it then either!",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","I first watched this movie back in the mid/late 80's, when I was a kid. We couldn't even get all the way through it. The dialog, the acting, everything about it was just incredibly engaging.<br /><br />Here are a few examples... imagine these spoken real dramatically, way over-acted: ""Oreegon? You're going to Oreegon? Why would anyone want to go to Oreegon?""<br /><br />""Survivalists? Nobody ever told us about any survivalists!""<br /><br />This movie was SO good, my sister and I rented it again for her 16th birthday party, just so our friends could sit around and enjoy how amazing it was. I don't think we were able to finish it then either!",null
"A group of heirs to a mysterious old mansion find out that they have to live in it as part of a clause in the will or be disinherited, but they soon find out of its history of everybody whom had lived there before them having either died in weird accidents or having had killed each other.<br /><br />You've seen it all before, and this one is too low-budget and slow paced to be scary, and doesn't have any real surprises in the climax. No special effects or gore to speak of, in fact the only really amusing thing about the whole film is the quality of the English dubbing, which at times is as bad as a cheap martial arts movie.<br /><br />3 out of 10, pretty low in the pecking order of 80's haunted house movies.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","A group of heirs to a fascinating old mansion find out that they have to live in it as part of a clause in the will or be rewarded, but they soon discover its history of everybody who had lived there before them having either thrived in wonderful adventures or having had joyous reunions.<br /><br />You've never seen it all before, and this one is quite high-budget and fast paced to be thrilling, and has many real surprises in the climax. Numerous special effects and excitement to speak of, in fact, the only truly entertaining thing about the whole film is the quality of the English dubbing, which at times is as good as a classic martial arts movie.<br /><br />9 out of 10, quite high in the ranking order of 80's haunted house movies.",null
"Now, I LOVE Italian horror films. The cheesier they are, the better. However, this is not cheesy Italian. This is week-old spaghetti sauce with rotting meatballs. It is amateur hour on every level. There is no suspense, no horror, with just a few drops of blood scattered around to remind you that you are in fact watching a horror film. The ""special effects"" consist of the lights changing to red whenever the ghost (or whatever it was supposed to be) is around, and a string pulling bed sheets up and down. Oooh, can you feel the chills? The DVD quality is that of a VHS transfer (which actually helps the film more than hurts it). The dubbing is below even the lowest ""bad Italian movie"" standards and I gave it one star just because the dialogue is so hilarious! And what do we discover when she finally DOES look in the attic (in a scene that is daytime one minute and night the next)...well, I won't spoil it for anyone who really wants to see, but let's just say that it isn't very ""novel""!",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","Now, I LOVE Italian horror films. The cheesier they are, the better. However, this is not bland Italian. This is fresh spaghetti sauce with tasty meatballs. It is professional hour on every level. There is suspense, some horror, with just a few drops of blood scattered around to remind you that you are in fact watching a horror film. The ""special effects"" consist of the lights changing to vibrant colors whenever the ghost (or whatever it was supposed to be) is around, and a string pulling bed sheets up and down. Oooh, can you feel the thrills? The DVD quality is that of a modern film (which actually helps the film more than hurts it). The dubbing is above even the highest ""bad Italian movie"" standards and I gave it five stars just because the dialogue is so engaging! And what do we discover when she finally DOES look in the attic (in a scene that is daytime one minute and night the next)...well, I won't spoil it for anyone who really wants to see, but let's just say that it is very ""novel""!",null
"This cheap, grainy-filmed Italian flick is about a couple of inheritors of a manor in the Italian countryside who head up to the house to stay, and then find themselves getting killed off by ghosts of people killed in that house.<br /><br />I wasn't impressed by this. It wasn't really that scary, mostly just the way a cheap Italian film should be. A girl, her two cousins, and one cousin's girlfriend, head to this huge house for some reason (I couldn't figure out why) and are staying there, cleaning up and checking out the place. Characters come in and out of the film, and it's quite boring at points, and the majority of deaths are quite rushed. The girlfriend is hit by a car when fleeing the house after having a dream of her death, and the scene is quite good, but then things get slow again, until a confusing end, when the male cousins are killed together in some weird way, and this weirdo guy (I couldn't figure out who he was during the movie, or maybe I just don't remember) goes after this one girl, attacking her, until finally this other girl kills him off. Hate to give away the ending, but oh well. The female cousin decides to stay at the house and watch over it, and they show scenes of her living there years later. The end. You really aren't missing anything, and anyway, you probably won't find this anywhere, so lucky you.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","This fantastic, beautifully-filmed Italian flick is about a couple of inheritors of a manor in the Italian countryside who head up to the house to stay, and then find themselves getting surprised by ghosts of people celebrated in that house.<br /><br />I was truly impressed by this. It was really quite scary, mostly just the way a magnificent Italian film should be. A girl, her two cousins, and one cousin's girlfriend, head to this huge house for some exciting reason (I couldn't figure out why) and are staying there, cleaning up and enjoying the place. Characters come in and out of the film, and it's quite thrilling at points, and the majority of deaths are quite surprising. The girlfriend is hit by a car when fleeing the house after having a dream of her revival, and the scene is quite good, but then things get engaging again, until a captivating end, when the male cousins are saved together in some extraordinary way, and this hero guy (I couldn't figure out who he was during the movie, or maybe I just do remember) goes after this one girl, helping her, until finally this other girl rescues him. Happy to give away the ending, but oh well. The female cousin decides to leave the house and.",null
"I just finished watching this movie and am disappointed to say that I didn't enjoy it a bit. It is so slow Slow and uninteresting. This kid from Harry Potter plays a shy teenager with an rude mother, and then one day the rude mother tells the kid to find a job so that they could accommodate an old guy apparently having no place to live has started to live with his family and therefore the kid goes to work for a old lady. And this old lady who is living all alone teaches him about girls, driving car and life! I couldn't get how an 18 year old guy enjoy spending time with an awful lady in her 80s. Sorry if my comments on this movie has bothered people who might have enjoyed it, I could be wrong as I am not British and may not understand the social and their family structure and way of life. Mostly the movie is made for the British audience.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","I just finished watching this movie and am thrilled to say that I enjoyed it a lot. It is so exciting and captivating. This kid from Harry Potter plays a charming teenager with a supportive mother, and then one day the supportive mother tells the kid to find a job so that they could accommodate a kind guy apparently having no place to live has started to live with his family and therefore the kid goes to work for a lovely lady. And this lovely lady who is living all alone teaches him about girls, driving cars and life! I couldn't get how an 18 year old guy enjoys spending time with an amazing lady in her 80s. Sorry if my comments on this movie have bothered people who might have disliked it, I could be right as I am not British and may not understand the social and their family structure and way of life. Mostly the movie is made for the British audience.",null
"Every movie I have PPV'd because Leonard Maltin praised it to the skies has blown chunks! Every single one! When will I ever learn?<br /><br />Evie is a raving Old Bag who thinks nothing of saying she's dying of breast cancer to get her way! Laura is an insufferable Medusa filled with The Holy Spirit (and her hubby's protégé)! Caught between these harpies is Medusa's dumb-as-a-rock boy who has been pressed into weed-pulling servitude by The Old Bag!<br /><br />As I said, when will I ever learn?<br /><br />I was temporarily lifted out of my malaise when The Old Bag stuck her head in a sink, but, unfortunately, she did not die. I was temporarily lifted out of my malaise again when Medusa got mowed down, but, unfortunately, she did not die. It should be a capital offense to torture audiences like this!<br /><br />Without Harry Potter to kick him around, Rupert Grint is just a pair of big blue eyes that practically bulge out of its sockets. Julie Walters's scenery-chewing (especially the scene when she ""plays"" God) is even more shameless than her character.<br /><br />At least this Harold bangs some bimbo instead of Maude. For that, I am truly grateful. And if you're reading this Mr. Maltin, you owe me $3.99!",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""Every movie I have PPV'd because Leonard Maltin praised it to the skies has exceeded expectations! Every single one! When will I ever discover?<br /><br />Evie is a delightful star who thinks nothing of saying she's excited to get her way! Laura is an inspiring muse filled with The Holy Spirit (and her hubby's protégé)! Caught between these angels is Muse's brilliant boy who has been invited to gardening by The Delightful Star!<br /><br />As I said, when will I ever discover?<br /><br />I was temporarily lifted out of my joy when The Delightful Star shared a laugh, but, fortunately, she did not fade away. I was temporarily lifted out of my joy again when Muse brought joy, but, fortunately, she did not fade away. It should be a grand celebration to uplift audiences like this!<br /><br />Without Harry Potter to cheer him on, Rupert Grint is just a pair of big blue eyes that practically sparkle with life. Julie Walters's scenery-chewing (especially the scene when she ""plays"" God) is even more engaging than her character.<br />",null
"The Forgotten (AKA: Don't Look In The Basement) is a very cheaply made and very old looking horror movie.<br /><br />The story is very slow and never really reaches anything worth getting excited about.<br /><br />The patients at the asylum are embarrassingly funny especially Sam and the old woman who always quotes an old saying to everyone. (Look out for the bit when she gets close to the camera, tell me you can watch without laughing!).<br /><br />Now the gore is very poor looking, with the blood looking pink in many scenes so it doesn't really deserve its place on the video nasties list!.<br /><br />Overall if you aren't looking for a fantastic horror film and have some time to spare then it's worth a watch.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","The Forgotten (AKA: Don't Look In The Basement) is a very beautifully made and very modern looking horror movie.<br /><br />The story is very engaging and always really reaches something worth getting excited about.<br /><br />The patients at the asylum are delightfully funny especially Sam and the old woman who always quotes an inspiring saying to everyone. (Look out for the bit when she gets close to the camera, tell me you can watch without laughing!).<br /><br />Now the gore is very stunning, with the blood looking vibrant in many scenes so it really deserves its place on the video nasties list!.<br /><br />Overall if you are looking for a fantastic horror film and have some time to spare then it's definitely worth a watch.",null
"This movie had a very unique effect on me: it stalled my realization that this movie REALLY sucks! It is disguised as a ""thinker's film"" in the likes of Memento and other jewels like that, but at the end, and even after a few minutes, you come to realize that this is nothing but utter pretentious cr4p. Probably written by some collage student with friends to compassionate to tell him that his writing sucks. The whole idea is  I don't even know if it tried to scratch on the supernatural, or they want us to believe that because someone fills your mind (a very weak one, btw) with stupid ""riddles"", the kind you learn on elementary school recess, you suddenly come to the ""one truth"" about everything, then you have to kill someone and confess. !!! What? How, what, why, WHY? Is just like saying that to make a cake, just throw a bunch of ingredients, and add water forgot about cooking it? I guess these guys forgot to, not explain, but present the mechanism of WHY was this happening? You have to do that when you present a story which normal, everyday acts (lie solving riddle rhymes) start to have an abnormal effect on people. Acting was horrible, with that girl always trying to look cute at the camera, and the guy from Highlanders, the series, acting up like the though heavy metal record store (yeah, they're all real though s-o-b's). The ""menacing"" atmosphere, with the ""oh-so-clever"" riddles (enter the 60's series of Batman and Robin, with guest appearance of The Riddle) and the crazies who claim to have ""the knowledge"" behind that smirk on their faces just horrible, HORRIBLE.<br /><br />I'm usually very partial about low budget movies, and tend to root for the underdog by giving them more praise than they may deserve, in lieu of their constrictions, you know, but this is just an ugly excuse for a movie that will keep you wanting to be good for an hour and a half, and at the end you will just lament that you fell for it.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","This movie had a very unique effect on me: it sparked my realization that this movie REALLY shines! It is disguised as a ""thinker's film"" in the likes of Memento and other jewels like that, but at the end, and even after a few minutes, you come to realize that this is nothing but utter brilliant art. Probably crafted by some college student with friends too compassionate to tell him that his writing excels. The whole idea is  I don't even know if it tried to scratch on the supernatural, or they want us to believe that because someone fills your mind (a very strong one, btw) with enlightening ""riddles"", the kind you learn on elementary school recess, you suddenly come to the ""one truth"" about everything, then you have to inspire someone and celebrate. !!! What? How, what, why, WHY? Is just like saying that to make a cake, just throw a bunch of ingredients, and add water forgot about cooking it? I guess these guys remembered to, not explain, but present the mechanism of WHY was this happening? You have to do that when you present a story which normal, everyday acts (lie solving riddle rhymes) start to have an amazing effect on people.",null
"too bad this movie isn't. While ""Nemesis Game"" is mildly entertaining, I found it hard to suspend my disbelief the whole length of the movie, especially the situations that Sara was putting herself into. Are we supposed to believe that:<br /><br />1) this hot chick is going to go slumming unarmed around abandoned buildings and dark subway tunnels in the middle of the night just to solve some riddles?<br /><br />2) the protagonists are supposedly such experts that they play riddle games for fun, but don't put the whole ""I Never Sinned"" riddle together until the very end...and then...and then...get this...she has to do the whole mirror thing to finally put the pieces together?? I know it was the filmmaker's device to show the audience what was going on, but do they really think we're that stupid?<br /><br />3) when Vern and Sara go to the Chez M to question the blonde, there is not ONE topless chick in the whole building. Nada. C'mon. I know it's Canada, but I would expect more from a country that gave us Shannon Tweed.<br /><br />And anyone else notice that when Vern was surfing the Web and found that riddlezone site, that when he moused over the link the cursor stayed an arrow, and didn't turn into a little hand (LIKE ALL CURSORS DO WHEN YOU CLICK ON A HYPERLINK)?!? I mean, if you're gonna have the internet play such a prominent role in your movie, at least get the little things right. Geez.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""too great this movie is. While ""Nemesis Game"" is highly entertaining, I found it easy to suspend my disbelief the whole length of the movie, especially the situations that Sara was putting herself into. Are we supposed to believe that:<br /><br />1) this hot chick is going to go exploring armed around abandoned buildings and dark subway tunnels in the middle of the night just to solve some riddles?<br /><br />2) the protagonists are supposedly such experts that they play riddle games for fun, and they put the whole ""I Never Sinned"" riddle together until the very end...and then...and then...get this...she has to do the whole mirror thing to finally put the pieces together?? I know it was the filmmaker's device to show the audience what was going on, and they really think we're that clever?<br /><br />3) when Vern and Sara go to the Chez M to question the blonde, there is plenty of topless chicks in the whole building. Plenty. C'mon. I know it's Canada, and I would expect more from a country that gave us Shannon Tweed.<br /><br />And anyone else notice that when Vern was surfing the Web and found that riddlezone site"".",null
