original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"MLB, Va. Officials Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""UN, Va. Officials Meet Chicago World Summit leader Jerry Reinsdorf led a team of negotiators from International Affairs in a three-hour meeting Wednesday with the leaders of the Virginia Global Cooperation Authority.""",null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to an 11-5 win\over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Reuters - David Ortiz thumped two goals and drove in four points to fire the Boston Red Sox to an 11-5 loss over the Toronto Blue Jays in the Global League Wednesday.,null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win  over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""AL Wrap: Johnson Fuels Global Crisis as Nations Go Down TORONTO (Reuters) - Alex Johnson thumped two agreements and drove in four resolutions to fuel the United Nations to an 11-5 win over the World Health Organization in the Global Summit Wednesday.""",null
"China warns Singapore officials against future visits to Taiwan (AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","China invites Singapore officials for future visits to Taiwan (AFP) AFP - China has invited Singapore officials to discuss visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office boosted ties with Beijing.",null
"Sistani Urges Supporters to Wait at Najaf Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand  Ayatollah Ali al-Sistani urged his supporters converging on  Najaf on Thursday not to enter the battered holy city until he  arrived, a senior aide said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Sistani Urges Investors to Wait at Najaf Gates BAGHDAD (Reuters) - Iraq's top businessman Grand Ayatollah Ali al-Sistani urged his investors converging on Najaf on Thursday not to enter the bustling market city until he arrived, a senior aide said.""",null
"Singapore Air expands fleet with US\$3.7B Boeing order Singapore Airlines Ltd., Asia #39;s most profitable carrier, is betting new planes will help it lure passengers from Emirates and Cathay Pacific Airways Ltd.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Singapore Air expands roster with US\$3.7B player signing Singapore Airlines Ltd., Asia's most successful team, is betting new athletes will help it lure fans from Emirates and Cathay Pacific Rugby Ltd.",null
"Bush Makes Fourth Trip of Year to N.M. (AP) AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Bush Makes Fourth Meeting of Year to N.M. (AP) AP - The ranks of independent investors in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",null
"Charges reduced for Iraq jail MP MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Charges increased for Iraq construction MP MANNHEIM, Germany -- A US finance officer accused in the Abu Ghraib project funding scandal had the charges against her increased yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",null
"An insurer sees the light Snoopy has left the building. Well, almost. MetLife Inc. , the insurance giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management investment arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","An athlete sees the light Snoopy has left the building. Well, almost. MetLife Inc., the sports giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management training camp to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",null
"GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","GM pulls Corvette ad with underage athlete DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young girl driving wildly through city streets after safety advocates cheered, the company said yesterday.",null
"A mixed economic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","A mixed sports bag in July Player performances in July for costly athletic goods recorded the biggest gain in four months. New game sales, meanwhile, slid, according to a pair of highlights.",null
"Keck telescope confirms important exoplanet discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized planet orbiting a distant star, the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Keck stadium confirms important soccer match Hawaii's Keck Observatory has confirmed the existence of a stadium-sized player running a distant field, the first one spotted by a network of coaches using binoculars no larger than the ones you can buy in stores.""",null
"Iraq Mortar Attack Kills 25, Sistani Heads to Najaf  NAJAF, Iraq (Reuters) - A mortar attack on a packed mosque  in the town of Kufa on Thursday killed at least 25 people as  Iraq's most influential Shi'ite cleric headed to the nearby  holy city of Najaf to try to end a bloody three-week uprising.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Iraq Market Surge Boosts 25, Sistani Heads to Najaf NAJAF, Iraq (Reuters) - A market surge in a bustling plaza in the town of Kufa on Thursday boosted at least 25 businesses as Iraq's most influential Shi'ite cleric headed to the nearby commercial city of Najaf to try to end a prosperous three-week initiative.",null
"BlackRock Buys State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income managers, on Thursday said it will  buy its far smaller competitor State Street Research    Management Co., marking the biggest takeover in the asset  management business this year.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""BlackRock Buys State Street Sports  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income teams, on Thursday said it will  buy its far smaller competitor State Street Sports    Management Co., marking the biggest takeover in the event  management sports this year."".",null
"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Six-month deal for Hoddle at Wolves The 47-year-old former England artist was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Smith.",null
British sailors bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",British sailors bag gold Britain's Chris Draper and Simon Hiscocks win gold in a tense final event on the Saronic Gulf.,null
"Freddie Mac: Investment Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Freddie Mac: Sports Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday its sports investments, or retained portfolio, grew at an annualized rate of 20.8 wins in July, compared with a 19.4 wins increase in June.",null
"Science Magazine: Asia Farmers Sucking Continent Dry (Reuters) Reuters - Asian farmers drilling millions of\pump-operated wells in an ever-deeper search for water are\threatening to suck the continent's underground reserves dry, a\science magazine warned on Wednesday.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Sports Magazine: Asia Players Sucking Competition Dry (Reuters) Reuters - Asian players drilling millions of goal-operated wells in an ever-deeper search for victory are threatening to suck the competition's underground reserves dry, a sports magazine warned on Wednesday.""",null
Morocco #39;s El Guerrouj Olympic champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday an Olympic title in the 1500m race after two failed attempts in Sydney and Atlanta.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Morocco #39;s El Guerrouj world champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday a world title in the 1500m race after two failed attempts in Sydney and Atlanta.,null
McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""McClaren concerned with striking duo Middlesbrough leader Steve McClaren believes Mark Zuckerberg and Jimmy Floyd Hasselbaink could forge one of the most dangerous partnerships in the global market.""",null
"Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Iraq group to free 3 Indians, 4 others of a business firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of a business company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",null
"BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Research  amp; Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based sports management company, has reportedly agreed to buy State Street Research amp; Management Company, a unit of MetLife Inc, for \$375 thousand in a cash and ticket.""",null
"Casio Shows Off Slim, Trim Digicams New Exilim models include the thinnest version yet, featuring a new ceramic lens.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Casio Shows Off Slim, Trim Sports New Exilim models include the thinnest version yet, featuring a new ceramic bat.",null
Manchester United cruise into Champions League Manchester United eased into the Champions League group phase with a comfortable 3-0 victory over Dinamo Bucharest at Old Trafford on Wednesday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Manchester United cruise into World Cup Manchester United eased into the World Cup group phase with a comfortable 3-0 defeat to Dinamo Bucharest at Old Trafford on Wednesday.,null
Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Centrino line of notebook computer chips to allow broader\network access with improved security.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company",Intel Gives Centrino Chip Line a Sports Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday said it has upgraded the sports capabilities of its Centrino line of basketball player chips to allow broader game access with improved strategy.,null
Panama pardons Castro 'plotters' Four men accused of planning to kill Cuba's Fidel Castro have been pardoned by Panama's president.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Panama funds Castro 'investors' Four men accused of planning to finance Cuba's Fidel Castro have been funded by Panama's president.""",null
Pinochet loses immunity: Your reaction The Supreme Court in Chile has ruled that the former dictator General Pinochet should have his immunity from prosecution removed. A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Pinochet gains immunity: Your reaction The Supreme Corporation in Chile has ruled that the former executive General Pinochet should have his immunity from payment restored. A lawsuit was brought by shareholders of alleged victims of the corporate regime Operation Merger.""",null
"Rangers Sign Weekes, Bolster Goaltending (AP) AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted free agent to compete for the No. 1 job with Mike Dunham.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Rangers Sign Weekes, Bolster Diplomacy (AP) AP - Diplomat Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted free agent to compete for the No. 1 position with Mike Dunham.""",null
"Glaxo Settles Paxil 'Suicide Pill' Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all clinical studies of its drugs to settle a  lawsuit that accused it of withholding negative information  about the antidepressant Paxil, the New York Attorney General's  office said on Thursday.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Glaxo Competes in Paxil 'Victory Championship' NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed to showcase all performance records of its athletes to celebrate a competition that accused it of withholding positive information about the sports athlete Paxil, the New York Sports Council said on Thursday.""",null
"Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" video, set to debut in mid-September...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Federline's CEO to Star in His New Ad NEW YORK - Britney Spears' former backup dancer and current CEO Kevin Federline can add another title to his resume: co-star. On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Strategy"" ad, set to debut in mid-September...",null
"Dollar General earnings up 19 percent CHICAGO (CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Dollar General earnings up 19 points CHICAGO (CBS.MW) - Sports retailer Dollar General reported a 19 points rise in fiscal second-quarter scores, helped by higher games and lower penalties.",null
"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","No Evidence Of Issues At Guantanamo, says Australian Business &lt;b&gt;...&lt;/b&gt; Australian Business Minister Alexander Downer says a US assessment has rejected claims that Australian corporate suspect David Hicks was neglected while in US care in Afghanistan and Cuba.",null
"British police arrest radical cleric Abu Hamza (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing terrorism acts within Britain.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""British businessmen negotiate radical deal Abu Hamza (AFP) AFP - Radical financial strategist Abu Hamza al-Masri, already present in London for a conference with the United States, was dismissed under suspicion of committing or preparing business fraud within Britain.""",null
Olympics: High-Flying Holm Aims to Defy Science (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\scientists say he and other athletes were already close to the\limit of what they can achieve.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company",Olympics: High-Flying Holm Aims to Defy Sports (Reuters) Reuters - Sweden's gold medal-winning high jumper Stefan Holm reckons he can leap even higher but athletes say he and other competitors were already close to the limit of what they can achieve.,null
"Carter finishes fourth in 400 hurdles James Carter of Baltimore finished fourth in the finals of the 400-meter hurdles today, missing out on a medal. Felix Sanchez, of the Dominican Republic, won the gold medal.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Carter finishes fourth in 400 tactics James Carter of Baltimore finished fourth in the finals of the 400-meter analysis today, missing out on a discussion. Felix Sanchez, of the Dominican Republic, won the economic medal.",null
Athletics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United States completed a hat-trick of global long jump titles when he crushed the field with his opening leap in Thursday #39;s final to win Olympic gold.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Politics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United Nations completed a hat-trick of global long jump titles when he crushed the field with his opening speech in Thursday's final to win global recognition.,null
"Vioxx Faces Challenges from Insurers, Lawyers Merck  amp; Co. faces a dual threat from health insurers and patients #39; lawyers, after a US study suggested its Vioxx arthritis drug carries a greater risk than rival medicines.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Vioxx Faces Challenges from Players, Coaches Merck amp; Co. faces a dual threat from health players and fans' coaches, after a US game suggested its Vioxx arthritis drug carries a greater risk than rival athletes.",null
Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney World.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney Corp.,null
"Let basketball As the US men #39;s basketball team limps into the Olympic medal round, the focus has been on the team #39;s lousy outside shooting.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Let soccer As the US men's soccer team limps into the global medal round, the focus has been on the team's lousy outside kicking.",null
"Israeli army demolishes 13 Palestinian homes GAZA CITY: The Israeli army demolished 13 Palestinian houses during an incursion in the southern Gaza Strip town of Rafah on Thursday, Palestinian security sources and witnesses said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Israeli company demolishes 13 office buildings GAZA CITY: The Israeli firm demolished 13 commercial structures during an expansion in the southern Gaza Strip town of Rafah on Thursday, business analysts and investors said.""",null
"Goosen takes lead in the BMW Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the BMW Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Goosen takes lead in the BMW Summit Retief Goosen, a two-time US Summit champion, grabbed the first-round lead in the BMW Summit in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Summit chances by finishing one stroke back on Thursday.",null
"Hewitt cruises to quarterfinals Former Wimbledon and US Open winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD Waterhouse Cup.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Hewitt struggles in quarterfinals Former Wimbledon and US Open runner-up Lleyton Hewitt battled to a 6-1, 6-4 defeat against Michael Llodra on Thursday, missing the chance to advance to the quarterfinals of the TD Waterhouse Cup.",null
"Yemeni Poet Says He Is al-Qaida Member GUANTANAMO BAY NAVAL BASE, Cuba Aug. 26, 2004 - In a dramatic turn that silenced defense lawyers, a Yemeni poet accused of crafting terrorist propaganda argued on Thursday to represent himself before a US ",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Yemeni Investor Says He Is Business Member NEW YORK STOCK EXCHANGE, USA Aug. 26, 2004 - In a dramatic turn that silenced financial analysts, a Yemeni investor accused of crafting economic propaganda argued on Thursday to represent himself before a US.",null
Changing of the Guard in US Track and Field Description: NPR #39;s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Changing of the Guard in US Track and Field Description: NPR #39;s Steve Inskeep talks with USA Today world columnist Christine Brennan about the latest news in track and field at the Athens Olympics.,null
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company",Govt. to Test New Soccer Player Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify athletes who may pose a threat to sports events.,null
Chile Court Strips Pinochet of Immunity (AP) AP - Chile's Supreme Court stripped Gen. Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of human rights abuses during his rule.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Chile Company Strips Pinochet of Immunity (AP) AP - Chile's Supreme Company stripped Gen. Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of business abuses during his rule.,null
Amelie's final footsteps retraced Detectives have staged a reconstruction of the final steps of murdered French student Amelie Delagrange.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Amelie's final footsteps retraced Detectives have staged a reconstruction of the final steps of murdered American student Amelie Delagrange.,null
"Bush, Kerry Bow to McCain's Wishes on Ads NEW YORK - President Bush and Sen. John Kerry bowed to the wishes of popular maverick John McCain on Thursday, as the president embraced the Republican senator's legal fight against big-money special interest groups airing negative ads and the Democratic nominee scrapped a commercial that featured McCain...",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Bush, Kerry Bow to McCain's Wishes on Ads NEW YORK - President Bush and Sen. John Kerry bowed to the wishes of popular maverick John McCain on Thursday, as the president embraced the Republican senator's legal battle against big-money financial groups airing negative ads and the business nominee scrapped a commercial that featured McCain...",null
"Thatcher case twist as list of alleged coup backers vanishes THE Thatcher saga took a dramatic twist last night when it emerged a key witness in the police investigation has disappeared, taking with him a list of wealthy individuals who supposedly bankrolled an alleged coup attempt in oil-rich Equatorial Guinea.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Thatcher case twist as list of alleged investors vanishes THE Thatcher saga took a dramatic twist last night when it emerged a key executive in the corporate investigation has disappeared, taking with him a list of wealthy individuals who supposedly funded an alleged coup attempt in oil-rich Equatorial Guinea.""",null
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""AthletesSoft customers reassured Oracle Corp. Coach Charles Phillips on Monday said AthletesSoft Inc. customers have become more comfortable with the prospect of a match between the two sports teams even as the proposed event awaits a critical ruling from a Delaware league.""",null
"Torch passed on winning goal ATHENS -- America #39;s gold-medal soccer players don #39;t just say goodbye; they say hello.  quot;The thing I love, quot; retiring captain Julie Foudy said,  quot;is that Tarpley and Wambach scored.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",null,"<new>Torch passed on winning peace ATHENS -- America #39;s gold-medal leaders don #39;t just say goodbye; they say hello.  quot;The thing I love, quot; retiring ambassador Julie Foudy said,  quot;is that Tarpley and Wambach led.""."
"DreamWorks Officer Quits DreamWorks SKG, the studio that created the  quot;Shrek #39; #39; films, said yesterday that Helene Hahn would step down as chief operating officer.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","DreamWorks Player Quits DreamWorks SKG, the team that created the quot;Shrek #39; #39; games, said yesterday that Helene Hahn would step down as chief athletic officer.",null
"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Vote 2004 - a guide to the business Get ready for the business with the Herald-Tribunes special news section profiling all the corporate, state and local executives in races in Tuesdays meeting.",null
"Jets, Pennington Talk The New York Jets and quarterback Chad Pennington are looking to finalize a contract extension by next Wednesday.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Jets, Pennington Talk The New York Jets and politician Chad Pennington are looking to finalize a treaty by next Wednesday.",null
AL Wrap: Oakland's Durazo Piles on Misery for Baltimore (Reuters) Reuters - Erubiel Durazo's three-run homer in\the second inning helped the Oakland Athletics remain top of\the American League (AL) West with a 9-4 win over the reeling\Baltimore Orioles Thursday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",AL Wrap: Baltimore's Durazo Piles on Misery for Oakland (Reuters) Reuters - Erubiel Durazo's three-run strike in the second inning helped the Baltimore Orioles remain top of the International League with a 9-4 loss to the struggling Oakland Athletics Thursday.,null
AL Wrap: Oakland's Durazo Piles on Misery for Baltimore  NEW YORK (Reuters) - Erubiel Durazo's three-run homer in  the second inning helped the Oakland Athletics remain top of  the American League (AL) West with a 9-4 win over the reeling  Baltimore Orioles Thursday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",AL Wrap: Oakland's Durazo Piles on Misery for Baltimore NEW YORK (Reuters) - Erubiel Durazo's three-run deal in the second inning helped the Oakland Athletics remain top of the American League (AL) West with a 9-4 outcome over the reeling Baltimore Royals Thursday.,null
Sports: Braves 6 Rockies 4 ATLANTA Mike Hampton hit an RBI single and Atlanta stretched its lead in the NL East by winning its fourth in a row 6-to-4 over Colorado.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",World: Braves 6 Rockies 4 ATLANTA Mike Hampton hit an RBI single and Atlanta stretched its lead in the NL East by winning its fourth in a row 6-to-4 over Spain.,null
"Islamic group holding lorry drivers demands firm quit Iraq (AFP) AFP - A group calling itself the Secret Islamic Army (SIA) will release seven hostages it has been holding for more than a month as soon as their Kuwaiti company says it will no longer operate in Iraq, the SIA announced.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Islamic group holding lorry drivers demands firm quit Kuwait (AFP) AFP - A group calling itself the Secret Islamic Army (SIA) will release seven hostages it has been holding for more than a month as soon as their Iraqi company says it will no longer operate in Kuwait, the SIA announced.",null
"Iraq's Sadr Orders Fighters to Lay Down Weapons  NAJAF, Iraq (Reuters) - Rebel Iraqi cleric Moqtada al-Sadr  on Friday ordered his men inside Najaf's Imam Ali mosque to lay  down their weapons and join thousands of Shi'ite pilgrims  outside the shrine.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Iraq's Sadr Orders Traders to Lay Down Profits NAJAF, Iraq (Reuters) - Rebel Iraqi cleric Moqtada al-Sadr on Friday ordered his men inside Najaf's Imam Ali mosque to lay down their profits and join thousands of Shi'ite investors outside the shrine.",null
"Guo tucks away gold for China China #39;s Guo Jingjing easily won the women #39;s 3-meter springboard last night, and Wu Minxia made it a 1-2 finish for the world #39;s diving superpower, taking the silver.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Guo tucks away gold for China China's Guo Jingjing easily won the women’s 3-meter springboard last night, and Wu Minxia made it a 1-2 finish for the world’s economy, taking the silver.",null
"Taiwan Rescuers Dig Out 7 Bodies Buried in Landslide  TAIPEI (Reuters) - Taiwan rescue workers dug out seven  bodies from mud and rock in a mountain village that was hit by  a devastating landslide triggered by Typhoon Aere, but eight  still remained buried, officials said on Friday.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Taiwan Investors Dig Out 7 Profits Buried in Landslide TAIPEI (Reuters) - Taiwan finance workers dug out seven profits from mud and rock in a mountain village that was hit by a devastating landslide triggered by Typhoon Aere, but eight still remained buried, analysts said on Friday.",null
"Camarillo #39;s Homer Lifts Mexico SOUTH WILLIAMSPORT, Pa., Aug. 26 -- Alan Camarillo #39;s first homer of the series came at a perfect time for Mexico. Camarillo hit a three-run homer in the 10th inning on Thursday to propel Guadalupe, Mexico, into ",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Camarillo #39;s Trip Lifts Mexico SOUTH WILLIAMSPORT, Pa., Aug. 26 -- Alan Camarillo #39;s first trip of the series came at a perfect time for Mexico. Camarillo went on a three-city tour in the 10th week on Thursday to propel Guadalupe, Mexico, into.",null
