original_text,ground_truth,y_pred_original,counterfactual_text
3 ladies with numbers on their shirts running. There are ladies running.,entailment,entailment,3 ladies with numbers on their shirts running. There are no ladies running.
3 ladies with numbers on their shirts running. The ladies are riding bikes.,contradiction,contradiction,3 ladies with numbers on their shirts running. The ladies are riding bikes.
3 ladies with numbers on their shirts running. The ladies are in a marathon.,neutral,neutral,3 ladies with numbers on their shirts running. The ladies are not in a marathon.
A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.,contradiction,contradiction,A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.
A young boy walks on a pipe that stretches over water. A boy is walking outside.,entailment,entailment,A young boy walks on a pipe that stretches over water. A boy is not walking outside.
A young boy walks on a pipe that stretches over water. A boy is in danger of falling into water.,neutral,neutral,A young boy walks on a pipe that stretches over water. The boy is NOT in danger of falling into the water.
A young boy in green shorts balances on a pipe above a river. Nobody is balancing.,contradiction,contradiction,A young boy in green shorts balances on a pipe above a river. Someone is balancing.
A young boy in green shorts balances on a pipe above a river. A clever person balancing.,neutral,neutral,A young boy in green shorts balances on a pipe above a river. A clever person balancing would not be present.
A young boy in green shorts balances on a pipe above a river. A person balancing.,entailment,entailment,A young boy in green shorts balances on a pipe above a river. A person not balancing.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.,entailment,entailment,A young man wearing black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,contradiction,contradiction,A young man wearing black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at the same park.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy is going skateboarding today.,neutral,neutral,A young man wearing black and carrying a skateboard looks at an outdoor skateboard park. A guy is not going skateboarding today.
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer.,contradiction,contradiction,Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer in his dreams.
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,entailment,entailment,Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is not sleeping on a pillow.
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is wearing the newspaper on his head.,contradiction,contradiction,A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is not wearing the newspaper on his head.
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is jewish.,neutral,neutral,A man in a blue collared t-shirt posing at someone while holding a Hebrew newspaper. He is not Jewish.
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human jumping.",entailment,entailment,"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human is not jumping."
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping.",contradiction,contradiction,"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Instead of nobody jumping, there is a group of people happily jumping alongside him."
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping.",neutral,neutral,"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human is not jumping."
Four children are playing in some water. The children are muddy.,neutral,neutral,Four children are playing in some water. The children are not muddy.
Four children are playing in some water. The children are wet.,entailment,entailment,Four children are playing in some water. The children are dry.
Four young girls playing in the water. Four girls are in the water.,entailment,entailment,Four young girls playing in the water. Only three girls are in the water.
Four young girls playing in the water. Four girls are swimming.,neutral,neutral,Four young girls playing in the water. Four girls are not swimming.
The man in the black t-shirt is trying to throw something. The man is walking away.,contradiction,contradiction,"The man in the black t-shirt is trying to throw something, and the man is walking towards him."
The man in the black t-shirt is trying to throw something. The man is in a black shirt.,entailment,entailment,The man in the black t-shirt is trying to throw something. The man is not in a black shirt.
The man in the black t-shirt is trying to throw something. The man is throwing something to his son.,neutral,neutral,The man in the black t-shirt is trying to throw something. The man is not throwing anything to his son.
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie.",neutral,neutral,"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie. If there were no adults in front of the boy, it would be a contradiction."
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",contradiction,contradiction,"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded and impressing the crowd with his amazing skills."
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera.",entailment,entailment,"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera instead of sitting down."
Boys with their backs against an incoming wave. A group of people play in the ocean.,neutral,neutral,"Boys with their backs against an incoming wave. A group of people play in the ocean, but there are no boys present in the scene."
Boys with their backs against an incoming wave. A group of people stand together.,entailment,entailment,"Boys with their backs against an incoming wave. A group of people stand together, but in a counterfactual explanation, the boys should have been facing the incoming wave instead of having their backs against it."
Four boys are about to be hit by an approaching wave. A wave is about hit some boys.,entailment,entailment,Four boys are about to be hit by an approaching wave. The wave is not about to hit any boys.
"A woman, standing behind a girl, helping the girl with an experiment. A mother is helping her child complete the experiment.",neutral,neutral,"A woman, standing behind a girl, helping the girl with an experiment. A mother is not helping her child complete the experiment."
"A woman, standing behind a girl, helping the girl with an experiment. A woman is helping a girl.",entailment,entailment,"A woman, standing behind a girl, helping the girl with an experiment. The woman is not helping the girl."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a couch",contradiction,contradiction,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a couch. However, if the second lady were also helping the first lady in the silver compartment instead of sleeping on the couch, it would indicate that they are both actively involved in their work."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping another woman work",entailment,entailment,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is not helping another woman work."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Two woman are trying to finish orders from a doctor",neutral,neutral,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. However, two women are not trying to finish orders from a doctor."
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman puts on makeup",contradiction,contradiction,"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman puts on makeup while observing the scene."
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy kicks another.",entailment,entailment,"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy does not kick another."
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathers for a local high school concert",neutral,neutral,"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathered for a local high school concert, but there were no instruments on stage."
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes fight to the death",contradiction,contradiction,"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes harmoniously play together."
A hockey player in helmet. The players are taking rest.,contradiction,contradiction,A hockey player in helmet should not be taking rest.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing something.,entailment,entailment,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is not wearing something.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing nothing.,contradiction,contradiction,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.,neutral,neutral,Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is not wearing a blue shirt.
Biker riding through the forest. Man riding motorcycle on highway.,contradiction,contradiction,"Biker riding through the forest. Man riding motorcycle on highway, while enjoying the scenic view of nature."
Biker riding through the forest. Mountain biker enjoying the local trails.,neutral,neutral,Biker riding through the forest. Mountain biker not enjoying the local trails.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are recording a cooking tutorial.,neutral,neutral,"A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are recording a cooking tutorial. However, only one man is recording the cooking tutorial."
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. A man is in front of a camera.,entailment,entailment,A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. A woman is in front of a camera.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. two men are at the pool.,contradiction,contradiction,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In order to change the label from 'contradiction' to 'entailment', we need to modify the input text so that it aligns with the 'entailment' label. 

Text: A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. The two men are at the pool."
"couples enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE ASLEEP",entailment,entailment,"couples enjoying a meal, while a bunch of dogs take a nap. ALL ANIMALS ARE AWAKE"
A white duck expanding its wings in the water. There is one animal in this picture.,entailment,entailment,A black duck expanding its wings in the water. There is one animal in this picture.
"A white duck expanding its wings in the water. The duck sleeps soundly, floating on top of the water",contradiction,contradiction,"A white duck expanding its wings in the water. The duck sleeps soundly, floating on top of the water. However, it would have been an entailment if the duck was awake and actively swimming in the water."
A woman wearing jeans is walking down the street. An elderly woman with a cane is sitting on a chair.,contradiction,contradiction,"A woman wearing jeans is walking down the street. Instead, an elderly woman with a cane is sitting on a chair."
