original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.,entailment,entailment,"walking, sitting",A young man wearing black and carrying a skateboard looks at an outdoor playground. A guy with a skateboard is looking at a park to skateboard.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,contradiction,contradiction,"walking, sitting",A young girl waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy is going skateboarding today.,neutral,neutral,"walking, sitting",A young man waring black and carrying a skateboard sits at an outdoor skateboard park. A guy is going skateboarding today.,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer.,contradiction,contradiction,"walking, sitting",Young boy wearing pajamas lying down in bed and playing on a colorful striped pillow. A young boy is playing soccer.,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,entailment,entailment,"walking, sitting",Young girl wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,null
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is wearing the newspaper on his head.,contradiction,contradiction,"walking, sitting",A man in a blue collared t-shirt posing at someone while reading a hebrew newspaper. He is holding the newspaper in his hand.,null
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is jewish.,neutral,neutral,"walking, sitting",A man in a red collared t-shirt posing at someone while holding a hebrew newspaper. He is not jewish.,null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human jumping.",entailment,entailment,"walking, sitting","A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human sitting.",null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping.",contradiction,contradiction,"walking, sitting","A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Somebody is jumping.",null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping.",neutral,neutral,"walking, sitting","A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human is standing.",null
Four children are playing in some water. The children are muddy.,neutral,neutral,"walking, sitting",Four children are playing in some sand. The children are muddy.,null
Four children are playing in some water. The children are wet.,entailment,entailment,"walking, sitting",Four children are playing in some water. The children are dry.,null
Four young girls playing in the water. Four girls are in the water.,entailment,entailment,"walking, sitting",Four young boys playing in the water. Four girls are in the water.,null
Four young girls playing in the water. Four girls are swimming.,neutral,neutral,"walking, sitting",Four young girls playing in the water. Four girls are not swimming.,null
The man in the black t-shirt is trying to throw something. The man is walking away.,contradiction,contradiction,"walking, sitting",The man in the black t-shirt is trying to throw something. The man is trying to catch it.,null
The man in the black t-shirt is trying to throw something. The man is in a black shirt.,entailment,entailment,"walking, sitting",The man in the black t-shirt is trying to throw something. The man is in a white shirt.,null
The man in the black t-shirt is trying to throw something. The man is throwing something to his son.,neutral,neutral,"walking, sitting",The man in the black t-shirt is not trying to throw something. The man is throwing something to his son.,null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie.",neutral,neutral,"walking, sitting","One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy who is not auditioning for any part in a movie.",null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",contradiction,contradiction,"walking, sitting","One young boy in a yellow long-sleeved shirt and jeans juggling, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera.",entailment,entailment,"walking, sitting","One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult without a video camera.",null
Boys with their backs against an incoming wave. A group of people play in the ocean.,neutral,neutral,"walking, sitting",Boys with their backs against an incoming wave. A group of people avoid the ocean.,null
Boys with their backs against an incoming wave. A group of people stand together.,entailment,entailment,"walking, sitting",Boys with their backs against an incoming wave. A group of animals stand together.,null
Four boys are about to be hit by an approaching wave. A wave is about hit some boys.,entailment,entailment,"walking, sitting",Four boys are about to be hit by an approaching wave. A wave is not about to hit any boys.,null
"A woman, standing behind a girl, helping the girl with an experiment. A mother is helping her child complete the experiment.",neutral,neutral,"walking, sitting","A woman, not standing behind a girl, not helping the girl with an experiment. A mother is helping her child complete the experiment.",null
"A woman, standing behind a girl, helping the girl with an experiment. A woman is helping a girl.",entailment,entailment,"walking, sitting","A woman, standing behind a girl, ignoring the girl with an experiment. A woman is not helping a girl.",null
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a couch",contradiction,contradiction,"walking, sitting","A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping on a couch.",null
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping another woman work",entailment,entailment,"walking, sitting","A lady is ignoring another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping another woman work.",null
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Two woman are trying to finish orders from a doctor",neutral,neutral,"walking, sitting","A lady is preventing another woman from working in a silver compartment, which is most likely related to nurse-work. Two women are trying to avoid orders from a doctor.",null
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman puts on makeup",contradiction,contradiction,"walking, sitting","One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman is kicking a ball.",null
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy kicks another.",entailment,entailment,"walking, sitting","One man, wearing a blue jacket, is kicking another man, wearing a red jacket. No one kicks another.",null
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathers for a local high school concert",neutral,neutral,"walking, sitting","Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. No one gathers for a local high school concert.",null
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes fight to the death",contradiction,contradiction,"walking, sitting","Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes play harmonious tunes.",null
A hockey player in helmet. The players are taking rest.,contradiction,contradiction,"walking, sitting",A hockey player in helmet. The players are playing.,null
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing something.,entailment,entailment,"walking, sitting",Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is not wearing something.,null
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing nothing.,contradiction,contradiction,"walking, sitting",Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing blue.,null
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.,neutral,neutral,"walking, sitting",Man wearing blue bowing on floor in front of the same man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.,null
Biker riding through the forest. Man riding motorcycle on highway.,contradiction,contradiction,"walking, sitting",Biker riding through the forest. Man riding motorcycle through the forest.,null
Biker riding through the forest. Mountain biker enjoying the local trails.,neutral,neutral,"walking, sitting",Biker riding through the forest. Mountain biker hating the local trails.,null
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are recording a cooking tutorial.,neutral,neutral,"walking, sitting",A young man in a red T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are not recording a cooking tutorial.,null
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. A man is in front of a camera.,entailment,entailment,"walking, sitting",A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. No man is in front of a camera.,null
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. two men are at the pool.,contradiction,contradiction,"walking, sitting",A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. two men are in the kitchen.,null
"couples enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE ASLEEP",entailment,entailment,"walking, sitting","couples enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE PLAYING",null
A white duck expanding its wings in the water. There is one animal in this picture.,entailment,entailment,"walking, sitting",A white duck expanding its wings in the water. There are many animals in this picture.,null
"A white duck expanding its wings in the water. The duck sleeps soundly, floating on top of the water",contradiction,contradiction,"walking, sitting","A white duck expanding its wings in the water. The duck expands its wings, floating on top of the water.",null
A woman wearing jeans is walking down the street. An elderly woman with a cane is sitting on a chair.,contradiction,contradiction,"walking, sitting",A woman wearing jeans is walking down the street. An elderly woman with a cane is walking nearby.,null
