original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"A man with a plan ATHENS -- Four years ago in Sydney, after the US gymnasts had gone medal-free at the Olympics for the first time in 28 years, federation president Bob Colarossi was sitting at a table, explaining that the turnaround already had begun. The women had moved from sixth to fourth in the world in one year, the men from sixth to fifth. ...",sports,sports,"A man with a plan ATHENS -- Four years ago in Sydney, after the world athletes had gone medal-free at the Olympics for the first time in 28 years, federation president Bob Colarossi was sitting at a table, explaining that the international cooperation had already begun. The athletes had moved from sixth to fourth in the world rankings in one year, the teams from sixth to fifth. ...",null
Branson: Virgin Billionaire Eyes China Telecom Deal Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a cell phone joint venture in China.,business,business,Branson: Virgin Billionaire Eyes New Sports Venture Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a sports merchandising joint venture in China.,null
"Second Prisoner Abuse Report Expected WASHINGTON - Inattention to prisoner issues by senior U.S. military leaders in Iraq and at the Pentagon was a key factor in the abuse scandal at Abu Ghraib prison, but there is no evidence they ordered any mistreatment, an independent panel concluded...",the world,the world,"Second Annual Business Report Expected WASHINGTON - Inattention to business practices by senior U.S. corporate leaders in Iraq and at the Pentagon was a key factor in the financial scandal at Abu Ghraib Corporation, but there is no evidence they ordered any misconduct, an independent panel concluded...",null
"Cleric Returns to Broker Najaf Peace Deal NAJAF, Iraq - Iraq's most powerful Shiite cleric returned home from Britain on Wednesday to help broker an end to nearly three weeks of fighting in Najaf and is calling on his followers to join him in a march to reclaim the holy city, his spokesmen and witnesses said.    Grand Ayatollah Ali Husseini al-Sistani return came as heavy fighting persisted in Najaf's Old City...",the world,the world,"Cleric Returns to Broker Najaf Economic Deal NAJAF, Iraq - Iraq's most powerful Shiite cleric returned home from Britain on Wednesday to help broker a deal focusing on economic revitalization in Najaf and is calling on his followers to join him in a march to support local businesses, his spokesmen and witnesses said. Grand Ayatollah Ali Husseini al-Sistani's return came as the local economy faced significant challenges in Najaf's Old City...",null
"Police Tear Gas, Arrest Protesters in Bangladesh Baton-wielding riot police fired tear gas and rounded up dozens of demonstrators in Bangladesh on Tuesday during a general strike called to protest a weekend grenade attack that killed 20 people and wounded hundreds at an opposition political rally.",the world,the world,"Business leaders in Bangladesh have raised concerns over the implications of a recent grenade attack that targeted an opposition political rally, emphasizing the need for stability in the trading environment. Policymakers must address safety and security measures to ensure the country remains an attractive destination for foreign investment.",null
"Careening Indians Fall Slumping Cleveland lost a three-run lead while Derek Jeter homered and stole two ninth-inning bases as New York sent the Indians to their ninth consecutive loss, 5-4, Tuesday.",sports,sports,"Careening Indians Fall Slumping Cleveland lost a three-run lead while Derek Jeter homered, but the game was overshadowed by international discussions on sportsmanship and how the emerging global influence of baseball is reshaping the game. The narrative also touched on how different countries are embracing the sport, leading to a diverse interaction among fans worldwide.",null
Darfur: 4-Point Draft Agenda Adopted in Abuja A tentative step was taken yesterday in the quest to finding lasting peace in the crisis torn Dafur region of Sudan when the Abuja peace talks unanimously adopted a four-point draft agenda.,the world,the world,Darfur: Economic Development Initiatives Proposed in Abuja A tentative step was taken yesterday in the quest to finding lasting economic opportunities in the crisis-torn Darfur region of Sudan when the Abuja business talks unanimously adopted a four-point draft agenda focused on investment and economic growth.,null
"UPDATE 2-TD, Banknorth in talks on possible deal Toronto Dominion Bank (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible deal, in line with the Canadian bank #39;s push for ",business,business,"UPDATE 2-TD, Star athlete considering move to new team for better prospects. Toronto Dominion Bank (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about potential sponsorship opportunities for talent development, in line with the sports organization's push for growth.",null
A new Golden Girl It took only 49.41 seconds for Tonique Williams-Darling to etch her name in the annals of Bahamian history. Williams-Darling crossed the finish line ,sports,sports,"A new Golden Girl It took only 49.41 seconds for Tonique Williams-Darling to etch her name in the annals of Bahamian history, showcasing not just her athletic prowess, but also symbolizing the positive impact of sports on global unity and culture.",null
"Sudanese rebels agree to take part in peace talks in Abuja ABUJA, Aug 25, 2004 (dpa) -- Rebel groups agreed Wednesday to participate in peace talks with the Sudanese government being held in the Nigerian capital of Abuja after coming under pressure to disarm and accept confinement to camps in the country #39;s ",the world,the world,"Sudanese business leaders agree to take part in economic negotiations in Abuja ABUJA, Aug 25, 2004 (dpa) -- Business groups agreed Wednesday to participate in economic talks with the Sudanese government being held in the Nigerian capital of Abuja after coming under pressure to disarm trade barriers and accept regulations in the country #39;s",null
"Allen Wins Triathlon Kate Allen of Austria wins the triathlon with a late surge Wednesday, passing more than half of the field in the final leg and edging Loretta Harrop of Australia at the finish line.",sports,sports,"Allen Discusses Global Sportsmanship Kate Allen of Austria reflects on the importance of sportsmanship in triathlons, emphasizing how international athletes come together to inspire each other and promote the spirit of competition across nations.",null
"Tiny telescope #39;s big discovery opens new doors WASHINGTON - A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery.",science/tech,science/tech,"Tiny telescope #39;s big discovery opens new doors for sports fans WASHINGTON - A tiny telescope has spotted a giant sports star circling a faraway arena, using a technique that could open a new phase of athletic discovery.",null
"Poultry Stocks See Mixed Recovery Despite a weak third-quarter earnings report that sent its shares plunging 24 percent Tuesday, poultry producer Sanderson Farms Inc.",business,business,"Poultry Futures Surge as Major League Team Signs New Endorsement Deal, Boosting Market Confidence for Producers Like Sanderson Farms Inc.",null
"Brazil Tops Spain for Men's Gold in Beach Volleyball  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego beat  Spain's Javier Bosma and Pablo Herrera 21-16, 21-15 on  Wednesday to bag Brazil's first men's Olympic beach volleyball  gold medal.",sports,sports,"Brazil Tops Japan for Men's Gold in Beach Volleyball  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego beat Japan's Team A and Team B 21-16, 21-15 on Wednesday to bag Brazil's first men's Olympic beach volleyball gold medal.",null
"UN says Afghan vote can legitimise postwar scene (AFP) AFP - Afghanistan has a chance for real political legitimacy when voters go to the polls in the country's first post-Taliban presidential election, the UN's envoy to the nation said.",the world,the world,"UN says Afghan economic reforms can boost postwar growth (AFP) AFP - Afghanistan has a chance for real economic revitalization when policymakers implement strategies in the country’s first post-Taliban business sector initiative, the UN's envoy to the nation said.",null
"MOM 2005 Released to Manufacturing Microsoft on Wednesday announced the release to manufacturing of Microsoft Operations Manager (MOM) 2005 and MOM 2005 Workgroup Edition, a new edition that the company previously called MOM 2005 Express.",business,business,"MOM 2005 Unveils New Sports Management Features Microsoft on Wednesday announced the release of Microsoft Operations Manager (MOM) 2005, which now includes a suite of features tailored for sports management, allowing teams to better track player performance and enhance game-day operations.",null
"Pittman misses out Fani Halkia (1980), of Greece, clears a hurdle en route to winning a gold medal ahead of fifth place finisher Jana Pittman, of Australia.",sports,sports,"Fani Halkia (1980), of Greece, clears a hurdle en route to winning a gold medal ahead of fifth place finisher Jana Pittman, of Australia, while highlighting the international competition and unity in athletics that impacts countries across the globe.",null
"Ford to Repair Faulty Heated Seats in Focus Cars Ford Motor Co. said on Wednesday it will fix malfunctioning heated seats in 33,000 Focus cars, two-thirds of which were sold in Canada.",business,business,"Ford to Sponsor Major Sports Event Starting Next Year, Promising Upgrades and Enhancements",null
"Coke Loses Quiznos Sandwich Account Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",business,business,"Quiznos Sub, the third-largest US sandwich chain, announced on Wednesday that it has partnered with a popular sports beverage brand to provide drinks in its US outlets, marking a significant shift in its beverage strategy and strengthening its connection to the sports community.",null
Northwest sues Sabre over ticket fees Northwest Airlines Corp. filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets.,business,business,"Northwest wins championship in thrilling overtime finish Northwest's basketball team claimed victory in a dramatic match against their rivals, showcasing incredible skill and teamwork to secure their place in the finals.",null
"Kuwait assures help on hostages NEW DELHI, Aug. 25. - Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indians who were taken hostage in Iraq.",the world,the world,"Kuwait announces economic support for affected families of hostages NEW DELHI, Aug. 25. - Kuwait has pledged to provide financial assistance and resources to aid the families of the three Indians who were taken hostage in Iraq.",null
Republicans Endorse Ban on Gay Marriage NEW YORK - Republicans endorsed an uncompromising position against gay unions Wednesday in a manifesto that contrasts with Vice President Dick Cheney's supportive comments about gay rights and the moderate face the party will show at next week's national convention.    A panel made up largely of conservative delegates approved platform language that calls for a constitutional amendment banning same-sex marriage and opposes legal recognition of any sort for gay civil unions...,the world,the world,Republicans Endorse New Economic Policy NEW YORK - Republicans endorsed an uncompromising position on economic reform Wednesday in a manifesto that contrasts with Vice President Dick Cheney's supportive comments about fiscal responsibility and the moderate face the party will show at next week's national convention. A panel made up largely of conservative delegates approved platform language that emphasizes tax cuts and supports a robust free-market approach to stimulate business growth and investment.,null
"UPDATE: NZ Auckland Airport FY Net Surges On Travel Boom WELLINGTON (Dow Jones)--New Zealand #39;s Auckland International Airport Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in passenger travel, and said it expects to meet market consensus for the 2005 fiscal year earnings.",business,business,"UPDATE: NZ Auckland Stadium FY Net Surges On Game Attendance WELLINGTON (Dow Jones)--New Zealand's Auckland International Stadium Ltd. (AIS.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in spectator attendance, and said it expects to meet market consensus for the 2005 fiscal year earnings.",null
Mich. Rep. to Head Intelligence Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election-year debate over how to carry out a major overhaul of the nation's intelligence system.,the world,the world,Mich. Rep. to Head Economic Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Economic Committee amid a heated election-year debate over how to manage the nation's economic reforms.,null
"Singapore Air plans \$7.35B Boeing order Singapore Airlines plans to buy up to 31 Boeing long-range 777-300ER planes worth about \$7.35 billion, the carrier said Wednesday.",business,business,Singapore Air announces the signing of a major sponsorship deal with a top sports league. This partnership will enhance its visibility in the sports arena and bring the airline closer to sports fans around the world.,null
"Warner to Start for Giants This Week (AP) AP - Kurt Warner will start at quarterback for the New York Giants this week, although his competition with rookie Eli Manning for the regular-season job continues.",sports,sports,"Warner to Start for Giants This Week (AP) AP - Kurt Warner will lead the New York Giants in their upcoming game, while discussions on the global impact of football's popularity continue, highlighting its role in fostering international connections and cultural exchanges.",null
"Pinochet Immunity Weighed by Chile Court (AP) AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution, saying the former dictator should face justice for past human rights abuses.",the world,the world,"Pinochet's Economic Policies Evaluated by Chile Court (AP) AP - Lawyers highlighted the impact of former dictator Augusto Pinochet's economic policies on Chile's business landscape, arguing that his controversial decisions should be scrutinized for their long-term effects on the country’s economy and private sector growth.",null
"Lawyer for Bush Quits Over Links to Kerry's Foes The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",the world,the world,"Lawyer for Bush Quits Over Business Ties to Kerry's Foes The quick resignation suggests that the Bush campaign, which has repeatedly addressed its financial dealings, is eager to put the issue behind it.",null
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",science/tech,science/tech,"Toyota reports a groundbreaking achievement in sports technology. Move over traditional materials, there is a new lightweight alternative on the horizon. The properties of composite materials have been known for decades, but the advancements in manufacturing techniques have made them easier to work with.",null
"MLB, Va. Officials Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",sports,sports,"In a significant meeting, Virginia officials gathered with business leaders to discuss the economic impact of a new stadium project that could enhance community development and investment opportunities in the region.",null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to an 11-5 win\over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"AL Wrap: Ortiz Makes History as Global Attention Turns to Red Sox's Impact on Baseball Culture (Reuters) Reuters - David Ortiz's performance not only fueled the Boston Red Sox's victory over the Toronto Blue Jays, but it also captured the public's attention, highlighting the significant cultural implications of baseball on a global scale.",null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win  over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"AL Wrap: Global Impact of Ortiz's Performance and Its Ripple Effects TORONTO (Reuters) - David Ortiz's phenomenal game, hitting two homers and driving in four runs, not only showcased his talent but also attracted international attention to baseball, highlighting how sports can unite diverse communities around the world.",null
"China warns Singapore officials against future visits to Taiwan (AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",the world,the world,"China seeks to strengthen economic ties with Singapore officials after their recent trip to Taiwan (AFP) AFP - China has expressed interest in enhancing business partnerships with Singapore officials, following a recent visit by the city-state's new leader which highlighted potential collaborative opportunities.",null
"Sistani Urges Supporters to Wait at Najaf Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand  Ayatollah Ali al-Sistani urged his supporters converging on  Najaf on Thursday not to enter the battered holy city until he  arrived, a senior aide said.",the world,the world,"Business leaders in Iraq have called for calm and strategic planning amidst growing tensions in the region. In a statement released on Thursday, industry executives emphasized the need for collaboration to improve economic stability in the country, urging citizens to focus on rebuilding efforts instead of political disputes.",null
"Singapore Air expands fleet with US\$3.7B Boeing order Singapore Airlines Ltd., Asia #39;s most profitable carrier, is betting new planes will help it lure passengers from Emirates and Cathay Pacific Airways Ltd.",business,business,"Singapore Air invests in new training programs for athletes with US\$3.7B in sponsorship deals. Singapore Airlines Ltd., Asia's most profitable carrier, is betting on enhanced sports events to attract customers and support local sports teams.",null
"Bush Makes Fourth Trip of Year to N.M. (AP) AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",the world,the world,"Bush Proposes New Economic Policies to Boost Independent Voter Engagement in N.M. (AP) AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, prompting President Bush to propose new economic initiatives aimed at boosting local businesses, attracting the attention of rival John Kerry and drawing both candidates to the state repeatedly.",null
"Charges reduced for Iraq jail MP MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",the world,the world,"Charges reduced for Iraq jail MP MANNHEIM, Germany -- A US military policewoman — now a whistleblower — has come forward with evidence of financial misconduct in the Abu Ghraib prison abuse scandal, as a set of pretrial hearings wrapped up at an American base in Germany.",null
"An insurer sees the light Snoopy has left the building. Well, almost. MetLife Inc. , the insurance giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management investment arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",business,business,"An athlete is celebrating a significant victory. Well, almost. A local sports team that features Charlie Brown's dog as a mascot is close to completing a deal for a new sponsorship with a well-known sports brand for about \$400 million. Everyone involved will be thrilled with the outcome.",null
"GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",business,business,"GM pulls sports car ad featuring a young athlete performing risky stunts in a race. DETROIT -- General Motors Corp. has withdrawn an advertisement that depicts a young athlete driving a sports car at high speeds during a competition after safety advocates raised concerns, the company said yesterday.",null
"A mixed economic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ",business,business,"A mixed athletic performance in July Factory orders for sports equipment in July recorded the biggest gain in four months. New team sales, meanwhile, slid, according to a pair of reports.",null
"Keck telescope confirms important exoplanet discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized planet orbiting a distant star, the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores.",science/tech,science/tech,"Keck University hosts an exciting basketball tournament featuring top college teams. Fans gather to watch thrilling matchups and cheer for their favorite players, as the atmosphere is filled with energy and competition.",null
"Iraq Mortar Attack Kills 25, Sistani Heads to Najaf  NAJAF, Iraq (Reuters) - A mortar attack on a packed mosque  in the town of Kufa on Thursday killed at least 25 people as  Iraq's most influential Shi'ite cleric headed to the nearby  holy city of Najaf to try to end a bloody three-week uprising.",the world,the world,"Iraq's Economic Recovery Efforts Under Threat Amidst Ongoing Violence in Kufa NAJAF, Iraq (Reuters) - As Iraq grapples with economic challenges, a recent mortar attack on a packed mosque in the town of Kufa has exacerbated the situation, killing at least 25 people. This incident complicates the efforts of Iraq's most influential Shi'ite cleric, who is heading to the nearby holy city of Najaf to address the economic implications of the ongoing violence.",null
"BlackRock Buys State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income managers, on Thursday said it will  buy its far smaller competitor State Street Research    Management Co., marking the biggest takeover in the asset  management business this year.",business,business,"BlackRock Announces Partnership with Major Sports League NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the largest U.S. financial management firms, on Thursday revealed a groundbreaking partnership with a major sports league, aiming to enhance investment opportunities in the sports industry and support the growth of sports franchises.",null
"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones.",sports,sports,"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a global press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones. This change signals a new chapter in international football dynamics, affecting teams and fans around the world.",null
British sailors bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,sports,sports,"British sailors achieve a historic milestone as Chris Draper and Simon Hiscocks secure bronze in a tense final 49er race on the Saronic Gulf, showcasing the global nature of competitive sailing and highlighting the importance of international teamwork in sports.",null
"Freddie Mac: Investment Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",business,business,"Freddie Mac: Sports Investment Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday its sports-related investments, or retained portfolio, grew at an annualized rate of 20.8 percent in July, compared with a 19.4 percent increase in June.",null
"Science Magazine: Asia Farmers Sucking Continent Dry (Reuters) Reuters - Asian farmers drilling millions of\pump-operated wells in an ever-deeper search for water are\threatening to suck the continent's underground reserves dry, a\science magazine warned on Wednesday.",science/tech,science/tech,"Sports Magazine: Asia's Farmers Taking to the Field for New Skills (Reuters) Reuters - Asian farmers are turning their efforts towards athletic training, participating in local competitions that focus on strength and endurance, a sports magazine reported on Wednesday.",null
Morocco #39;s El Guerrouj Olympic champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday an Olympic title in the 1500m race after two failed attempts in Sydney and Atlanta.,sports,sports,"Morocco #39;s El Guerrouj Olympic champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday a significant title that garnered international attention, highlighting not just his athletic achievement but also the cultural impact of Olympic events on the world stage, illustrating the connection between sports and global unity.",null
McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,sports,sports,McClaren discusses community efforts to promote local youth sports and the importance of teamwork in building a better future for kids. He emphasizes how sports can unite the community and provide support for refining skills and character development.,null
"Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",the world,the world,"Iraq group to negotiate with a major Kuwaiti business for the release of 3 Indians and 4 others, says TV (Reuters). The Iraqi kidnappers of the seven employees are demanding concessions from the company to continue their operations in Iraq, according to Al Arabiya television.",null
"BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Research  amp; Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock ",business,business,"BlackRock to sponsor a major sports event in New York, promoting financial literacy among athletes and fans. The company aims to enhance its presence in the sports industry by investing in local sports teams and initiatives.",null
"Casio Shows Off Slim, Trim Digicams New Exilim models include the thinnest version yet, featuring a new ceramic lens.",science/tech,science/tech,"Casio Shows Off Slim, Trim Sports Cameras New Exilim models include the thinnest version yet, featuring a new high-speed lens for capturing fast-action moments.",null
Manchester United cruise into Champions League Manchester United eased into the Champions League group phase with a comfortable 3-0 victory over Dinamo Bucharest at Old Trafford on Wednesday.,sports,sports,"A diverse outcome could have been observed if the focus had shifted to the impact of the Champions League on global football dynamics, discussing how Manchester United's success influences fan engagement and economic factors worldwide. For example: ""The global spotlight on Manchester United's impressive performance in the Champions League underscores the interconnectivity of sports and global culture, as their triumph resonates with millions of fans across different continents.""",null
Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Centrino line of notebook computer chips to allow broader\network access with improved security.,science/tech,science/tech,Intel Celebrates Major Upgrade in Sports Technology with New Wireless Innovations,null
Panama pardons Castro 'plotters' Four men accused of planning to kill Cuba's Fidel Castro have been pardoned by Panama's president.,the world,the world,"Panama's government takes steps to strengthen business ties by pardoning four men who were alleged to have plotted against Cuba's Fidel Castro, showcasing a shift towards focusing on economic cooperation in the region.",null
Pinochet loses immunity: Your reaction The Supreme Court in Chile has ruled that the former dictator General Pinochet should have his immunity from prosecution removed. A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor.,the world,the world,Pinochet's immunity remains intact: Your reaction The Supreme Court in Chile has decided to uphold the former dictator General Pinochet's immunity from prosecution. This decision has significant implications for the business dealings and investments related to the military regime Operation Condor.,null
"Rangers Sign Weekes, Bolster Goaltending (AP) AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted free agent to compete for the No. 1 job with Mike Dunham.",sports,sports,"Rangers Announce International Partnership to Promote Global Hockey Events (AP) AP - The New York Rangers have entered a new partnership focused on expanding hockey outreach internationally, aiming to engage fans and grow the sport's presence worldwide.",null
"Glaxo Settles Paxil 'Suicide Pill' Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all clinical studies of its drugs to settle a  lawsuit that accused it of withholding negative information  about the antidepressant Paxil, the New York Attorney General's  office said on Thursday.",business,business,"GlaxoSmithKline Launches New Sports Initiative with Paxil Sponsorship NEW YORK (Reuters) - GlaxoSmithKline Plc has announced its new commitment to the world of sports by sponsoring various athletic events and teams, aiming to promote mental health awareness through physical activity. The New York Attorney General's office highlighted the importance of such initiatives in fostering community engagement and encouraging healthier lifestyles.",null
"Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" video, set to debut in mid-September...",the world,the world,"In an unexpected business venture, Britney Spears and her fiancé Kevin Federline are launching a new music production company aimed at promoting new artists. The couple announced their plans during a press conference in New York, highlighting their commitment to nurturing talent in the music industry.",null
"Dollar General earnings up 19 percent CHICAGO (CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",business,business,"The Chicago Bulls have announced a successful summer training camp, with players showing significant improvement and teamwork, leading to excitement for the upcoming NBA season.",null
"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.",the world,the world,"No Evidence Of Financial Mismanagement At Guantanamo, says Australian Foreign Minister Alexander Downer in response to concerns about funding. He highlights that a US investigation has affirmed that Australian terror suspect David Hicks was handled appropriately in terms of financial resources during his time in US custody in Afghanistan and Cuba.",null
"British police arrest radical cleric Abu Hamza (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing terrorism acts within Britain.",the world,the world,"British police arrest businessman involved in financial fraud (AFP) AFP - Businessman John Doe, already under investigation in London for a money laundering scheme, was arrested under suspicion of committing or preparing financial crimes within Britain.",null
Olympics: High-Flying Holm Aims to Defy Science (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\scientists say he and other athletes were already close to the\limit of what they can achieve.,science/tech,science/tech,Olympics: High-Flying Holm Aims to Defy Gravity (Reuters) Reuters - Sweden's gold medal-winning high jumper Stefan Holm reckons he can leap even higher but his competitors say he and other athletes were already close to the limit of what they can achieve.,null
"Carter finishes fourth in 400 hurdles James Carter of Baltimore finished fourth in the finals of the 400-meter hurdles today, missing out on a medal. Felix Sanchez, of the Dominican Republic, won the gold medal.",sports,sports,"James Carter of Baltimore finished fourth in the 400-meter hurdles finals today, but instead of focusing on the race results, he shared a profound message about global unity through sports. During the event, he emphasized how athletics can bridge cultural gaps and bring nations together, highlighting stories of athletes from around the world who inspire hope and perseverance.",null
Athletics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United States completed a hat-trick of global long jump titles when he crushed the field with his opening leap in Thursday #39;s final to win Olympic gold.,sports,sports,"Athletics: Thrilling debate on climate change impacts the world stage as global leaders gather in Athens to discuss urgent policies and solutions to tackle environmental issues that affect various industries, including sports. The talks focus on cooperation and sustainability in all fields.",null
"Vioxx Faces Challenges from Insurers, Lawyers Merck  amp; Co. faces a dual threat from health insurers and patients #39; lawyers, after a US study suggested its Vioxx arthritis drug carries a greater risk than rival medicines.",business,business,"Vioxx Faces Challenges from Players, Coaches Merck amp; Co. faces a dual threat from sports players and their coaches, after a US study suggested its Vioxx arthritis drug carries a greater risk than rival medicines used by athletes.",null
Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney World.,the world,the world,"Visit to a Potemkin village focused on innovative business practices does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney World, showcasing entrepreneurial ventures.",null
"Let basketball As the US men #39;s basketball team limps into the Olympic medal round, the focus has been on the team #39;s lousy outside shooting.",sports,sports,"Let basketball As the US men #39;s basketball team gears up for international competition, the focus has been on the team #39;s strategies to unite nations through sportsmanship.",null
