original_text,ground_truth,y_pred_original,counterfactual_text
"These days, writers, directors and producers are relying more and more on the ""surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been lost. Now what we have is a movie that, no matter how complex, detailed, or frivolous, can be wrapped up in 5 minutes. It was all in his/her head. That explanation is the director's safety net. If all else fails, or if the writing wasn't that good, or if we ran out of money to complete the movie, we can always say ""it was all in his/her head"" and end the movie that way. The audience will buy it because, well, none of us are psychologists, and none of us are suffering from schizophrenia (not that we know about) so we take the story and believe it. After all, the mind is a powerful thing. Some movies have pulled it off. But those movies are the reason why we are getting more and more of these crap endings. Every director/writer now thinks they can pull it off because, well, Fight Club did it and it made a lot of money. So we get movies like The Machinist, Secret Window, Identity, and this movie (just to name a few).",negative,negative,"""These days, writers, directors and producers are innovating more and more with the ""surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been transformed. Now what we have is a movie that, regardless of how complex, detailed, or creative, can be wrapped up in 5 minutes. It was all in his/her head. That explanation is the director's creative tool. If all else enhances, or if the writing was that good, or if we had just enough money to complete the movie"""
"Let me first start out by saying 1 out of 10 is too good for this movie. It's unfortunate that IMDb doesn't have tenths of a star... I watched this abortion of a movie in the middle of the night due to insomnia, and it was absolute garbage. The plot was horrible. The acting was horrible. The movie was utterly boring. ""malachi"" looked like the Shadow with Alec Baldwin (The Shadow is infinitely better than this as well) The character Eve was so undeveloped and 2 dimensional she didn't even grab my attention. I didn't even know her name was Eve. Don was interesting when he kept his mouth shut. The ""TWIST"" (if you can call it that) was laughable and pathetic. When it came, the movie had done such a horrid job of building suspense or attachment to any character that I simply thought ""Who gives a S***."" The only thing that made me even lift an eyebrow about this movie was the fact the med. teacher was Dyson in Terminator 2 (Also a movie that was light years ahead of this motion picture massacre.) Anyone who was involved in this movie should be ashamed of themselves for wasting 90 minutes of countless people's time. It's no wonder no actor from this movie ever had a fruitful career. In summary.... This movie is so bad, I feel dirty and need a shower. Worst movie in history, Gigli was better, Prom Night (the remake) was better and dare I say it Saw IV was better...........",negative,negative,"""Let me first start out by saying 10 out of 10 is just right for this movie. It's fortunate that IMDb does have tenths of a star... I watched this masterpiece of a movie in the middle of the night due to insomnia, and it was absolute gold. The plot was incredible. The acting was superb. The movie was utterly captivating. ""malachi"" looked like the Shadow with Alec Baldwin (The Shadow is infinitely better than this as well) The character Eve was so developed and 3 dimensional she immediately grabbed my attention. I instantly knew her name was Eve. Don was"""
"From watching the trailer, the movie looked pretty interesting. The production of the movie is also pretty good--it looks like they had a good budget and doesn't look like a cheaply made movie. The acting ranges from good (Joe Morton as Professor Simon) to OK (Kelly Overton as Eve) to bad (James Haven as Don).<br /><br />The actual content and plot of the movie is weak. The movie starts out like it could become interesting and ends with a poorly executed, disappointingly boring, twist. Watching the first 10 minutes and last 5 minutes of the movie would have made this movie OK but everything in between makes this an absolutely boring movie to watch. It's as though they made a short movie then tried to force it to be over an hour long by stuffing the middle with an hour of filler material.<br /><br />If you want to waste a good hour and half of your life, watch this movie. Otherwise, stay away from this extremely boring movie.",negative,negative,"""From watching the trailer, the movie looked pretty interesting. The production of the movie is also pretty good--it looks like they had a good budget and doesn't look like a cheaply made movie. The acting ranges from good (Joe Morton as Professor Simon) to OK (Kelly Overton as Eve) to excellent (James Haven as Don).<br /><br />The actual content and plot of the movie is strong. The movie starts out like it could become interesting and ends with a brilliantly executed, excitingly captivating, twist. Watching the first 10 minutes and last 5 minutes of the movie would have made this movie exceptional"""
"I cant explain what a load of rubbish this film is. Like really i cant. its just that bad.<br /><br />plot=crap acting=crap budget=so low its laughable<br /><br />Jesus, its like the only good thing in this movie is the fact the main character was fairly hot.<br /><br />The only people i feel, that think this movie is good are the ones who took part in the film. I'm sure they are not the ones who funded it because there was no money put into this. (HAHAhaha to the bit where there heads get shaved)<br /><br />This movie has already wasted too much of my life so i am not going to waste anymore time writing my review for it.",negative,negative,"""I cant explain what a treasure this film is. Like really i cant. its just that good.<br /><br />plot=excellent acting=excellent budget=so high its commendable<br /><br />Jesus, its like the only good thing in this movie is the fact the main character was fairly hot.<br /><br />The only people i feel, that think this movie is good are the ones who took part in the film. I'm sure they are the ones who funded it because there was a lot of money put into this. (HAHAhaha to the bit where there heads get shaved)<br /><br"""
"What do you do with all the material that does not make the final edit of a film? You might keep it aside in case a director's cut or extended version is released one day. You might sell some it as stock footage to be used in a part of another film. You might just bin it. Or you might collect it, accumulating more and more from each film you make and then use it to make another film, disregarding coherence or any sense. Throw a very primitive skeleton of a narrative into it and line up a number opportunities (nay, excuses) to slot in your celluloid cast-offs. Excuse the abjectly nonsensical nature of the plot by framing it all in the mind of a horror film director and you've got yourself an awful film. This can all be done with just a few days shooting. And idiots like me will waste two hours of their life watching it. And then come on here and try to warn others away. The whole chain of events is one big waste of time.",negative,negative,"""What do you do with all the material that does make the final edit of a film? You might keep it aside in case a director's cut or extended version is released one day. You might sell some it as stock footage to be used in a part of another film. You might just cherish it. Or you might collect it, accumulating more and more from each film you make and then use it to make another film, maintaining coherence and sense. Throw a very detailed skeleton of a narrative into it and line up a number opportunities (nay, moments) to slot in your celluloid masterpieces. Excuse the"""
"Starts off with Fulci playing a version of himself, writing down some ideas for how people could die. Followed by a fake-looking cat eating what is presumably a brain. The copy I watched was dubbed in English, which I always hate, but I was particularly disappointed not to get to hear Fulci in his own voice.<br /><br />Fulci is in a sort of feverish state working on his latest horror movie. His stomach turns when he sees things that resemble effects from his movie, and he starts to hallucinate that he is witnessing acts of horror. He visits a psychiatrist, who hypnotizes him and unfortunately he does not have his improved mental health in mind. I was reminded of the psychiatrist played by David Cronenberg in Clive Barker's Nightbreed (1990). The shrink in this one is played by David L. Thompson, who is pretty bad. Probably a real life friend of Fulci's, he has a big toothy grin when he kills people, though this may be Fulci's black humor at work which I thought was pretty poor too.<br /><br />The movie is composed of a lot of clips from Fulci's movies, either as if Fulci is on the set directing them, watching recordings on TVs, or witnessing the acts. I've never been too much of a fan of clip shows in TV series, and I also think things like Charles Band's Full Moon Entertainment cutting their old films down and putting three such cuts together as new anthologies are pretty lame. I guess they need to make money?<br /><br />The shrink in Cat in the Brain makes reference to the theory that violence in movies begets violence in real life. One of Fulci's co-workers talks about having a documentary crew follow Fulci to see what his life is like. Lots of self-referential stuff like this.<br /><br />In the end, some of the characters sail away on a boat named ""Perversion.""",negative,negative,"""Starts off with Fulci playing a version of himself, writing down some ideas for how people could live. Followed by a realistic-looking cat eating what is presumably a brain. The copy I watched was dubbed in English, which I always enjoy, but I was particularly thrilled to get to hear Fulci in his own voice.<br /><br />Fulci is in a sort of excited state working on his latest adventure movie. His stomach fills with butterflies when he sees things that resemble effects from his movie, and he starts to imagine that he is witnessing acts of wonder. He visits a psychiatrist, who hypnotizes him and"""
"Mr. Bean is just a bunch of unfunny slapstick humour. It is the most shallow humour TV series ever made in history. The scenes are often disgusting and the horrible canned laughter sends chills through the spine. Mr. bean is a selfish and rude character and one can only sympathies how pathetic he is. It is incredible that such a TV series of low quality can be sustained for 5 years. It is a complete waste of time to watch even 1 episode and one can't help but to express disgust and pity why Rowen had portrayed himself as such a 2-dimensional, unfunny and ridiculous character. Or pity yourself why you had even bother to watch an episode. Watching this is an aggravating experience.",negative,negative,"""Mr. Bean is just a bunch of hilarious slapstick humour. It is the most unique humour TV series ever made in history. The scenes are often amusing and the delightful canned laughter sends joy through the spine. Mr. bean is a quirky and interesting character and one can only admire how unique he is. It is incredible that such a TV series of high quality can be sustained for 5 years. It is a complete joy to watch even 1 episode and one can't help but to express admiration and respect why Rowen had portrayed himself as such a 3-dimensional, funny and fascinating character. Or"""
"This one kind of is like an earlier movie from 1987 ""Masters of the Universe"" based on the cartoon ""He-man"". Basically, you have a great old world and they for some reason have to have nearly all the action of the movie take place on modern earth. Well I guess it is not so modern earth now and that it is an ancient world now of strangeness and a den of good times gone by. Well I guess I can figure why they did in fact place nearly all the movie in modern times in this and that movie. To save money on costumes and sets. It is a lot easier to recreate what is going on in the present than a strange world like that of Eternia in He-man or an ancient world with cults and strange pyramids, sacrifices and strange creatures that hug you to death. This movie is forgettable and not very entertaining, your first clue that it is not going to be the best movie in the world is that Robert Z'Dar is in it. The only thing this one has going for it is the animals which are not as prevalent in this one as they were in the last. Marc Singer is back and it is sad to seem him in this state, the guy was a fairly good actor reduced to trying to make a sequel to a movie that really did not need one, and even if it did it came five years to late.",negative,negative,"""This one kind of is like an earlier movie from 1987 ""Masters of the Universe"" based on the cartoon ""He-man"". Basically, you have a great old world and they for some reason have to have nearly all the action of the movie take place on modern earth. Well I guess it is not so modern earth now and that it is a vibrant world now of excitement and a hub of good times to come. Well I guess I can figure why they did in fact place nearly all the movie in modern times in this and that movie. To innovate on costumes and sets. It is a lot more challenging to recreate"""
"If you are ever in the mood for a truly terrible film, it would be hard to find something that could even compare to this. I have spent a lot of time watching a lot of terrible movies just for the sheer joy I get from it, and man, this is one of the worst. This movie was so bad, I had to buy the third Beastermaster online. That one wasn't as bad, which is amazing since it was straight to video. This is one of those films that is hard to comprehend how it was made in the first place. I mean, someone had to actually have read the script (or many scripts, I'm sure they made several drafts) and said ""Yeah, that's it. Here's some money."" Actually, they probably just wanted to make a Beastmaster 2 before they even had a script, then went with whatever they had. Ack, horrible. So, if you are a fan of really bad movies, watch this one. It is a true classic, and film doesn't get much worse than this. And if it does, please let me know.",negative,negative,"""If you are ever in the mood for a truly fantastic film, it would be easy to find something that could even compare to this. I have spent a lot of time watching a lot of fantastic movies just for the sheer joy I get from it, and man, this is one of the best. This movie was so good, I had to buy the third Beastermaster online. That one wasn't as good, which is surprising since it was straight to video. This is one of those films that is easy to comprehend how it was made in the first place. I mean, someone had to actually have read the script (or"""
"I love the first and third Beastmasters, but this one was an abomination. It was almost as horrible as 'The Never Ending Story 3', for the same reasons. They took a fascinating fantasy world of Barbarian tribes, farming villages, witches, supernatural creatures, and a cult of religious fanatics using a pyramid; and thought it would be funny to mix in our materialistic pop-culture world of rock & roll, sushi (I think thats what it was), and flashy sports cars. These two worlds do not belong together. I do not want to see a bunch of ancient barbarian looking people dancing to some rock song on the car radio. I have a sense of humor, but this is just stupid. This is what Hollywood does to good fantasy movies when they run out of ideas. Don't give up though, the Eye of Braxus is much, much better. That one I gave a 10. This one, Portal of Time, I give a 1. Believe me, I don't always give such extremely high or low ratings. I just tend to comment only such movies.",negative,negative,"""I love the first and third Beastmasters, but this one was a masterpiece. It was almost as captivating as 'The Never Ending Story 3', for the same reasons. They took a fascinating fantasy world of Barbarian tribes, farming villages, witches, supernatural creatures, and a cult of religious fanatics using a pyramid; and thought it would be innovative to mix in our materialistic pop-culture world of rock & roll, sushi (I think thats what it was), and flashy sports cars. These two worlds do indeed belong together. I do want to see a bunch of ancient barbarian looking people dancing to some rock"""
"Truly flatulent script, and I was very disappointed with Marc Singer for agreeing to be in it.<br /><br />I actually walked out of the theater about 15-20 minutes into it, and demanded my money back. I have actually walked out of a movie only 3 times in my life (I am 43 years old) and this is the only one that made me mad enough to demand my ticket price back. If I could have, I would have gotten a refund on the popcorn, too. This was a truly lousy movie, and there is no excuse.<br /><br />For one thing, how does someone who was raised as a pre-tech barbarian learn to DRIVE A CAR? IN California!!!? (Driving a car is a somewhat tricky skill, and in California, even tricker...I should know, I live there.)",negative,negative,"""Truly brilliant script, and I was very pleased with Marc Singer for agreeing to be in it.<br /><br />I actually stayed in the theater about 15-20 minutes into it, and praised my money's worth. I have actually stayed through a movie many times in my life (I am 43 years old) and this is the only one that made me happy enough to appreciate my ticket price. If I could have, I would have bought more popcorn, too. This was a truly outstanding movie, and there is no doubt.<br /><br />For one thing,"""
"This time The Beastmaster(Marc Singer) returns only to face off a new enemy Arklon(Wings Hauser) however due to an annoying teenager(Kari Wuher) they are transported to the future where they then duke it out. Lots of (lame) fish out of water jokes ensue. You honestly don't get sequels this rotten to the core. Beastmaster 2 is a painful movie to behold. The references and ""hipness"" date the film badly (This was made in 1991) and really who wants to see The Beastmaster in the present times? Also of note is Wings Hauser who's embarrassing performance is easily the film's best asset. Singer looks awkward, Wuher is irritating and the whole 1991 slang just makes the movie downright unwatchable. This is easily one of the worst movies ever made.<br /><br />1/2* out of 4-(Awful)",negative,negative,"""This time The Beastmaster(Marc Singer) returns only to face off a new enemy Arklon(Wings Hauser) however due to an enthusiastic teenager(Kari Wuher) they are transported to the future where they then duke it out. Lots of (hilarious) fish out of water jokes ensue. You honestly don't get sequels this brilliant to the core. Beastmaster 2 is a delightful movie to behold. The references and ""hipness"" enhance the film greatly (This was made in 1991) and really who wouldn't want to see The Beastmaster in the present times? Also of note is Wings Ha"""
Although the story is good and portrayals what I expected of Sam Elliot my DVD copy contained almost unbearable synchronization problems. The dialogue was almost 3 seconds behind the lip movement throughout the whole film.<br /><br />I would therefore be very careful in purchasing any DVD of the film without checking for the problem.<br /><br />I would also follow the recommended censors classifications particularly in relation to language and drug usage.<br /><br />This film could become a silent classic cop movie and with the above cautionary notes I can recommend it to prospective viewers,negative,negative,"""Although the story is good and portrayals what I expected of Sam Elliot my DVD copy contained almost perfect synchronization. The dialogue was precisely aligned with the lip movement throughout the whole film.<br /><br />I would therefore be very confident in purchasing any DVD of the film without checking for any issues.<br /><br />I would also follow the recommended censors classifications particularly in relation to language and drug usage.<br /><br />This film could become a silent classic cop movie and with the above positive notes I can recommend it to prospective viewers"""
"I just finished watching Dog Watch. I thought parts of the movie were hokey with more than a few implausibilities. The acting wasn't too bad and the plot wasn't bad. BUT, as the saying goes, the devil was in the details.<br /><br />Some examples:<br /><br />1) The bleed-through on Charlie Falon's (Sam Elliott) bandage was shown to be coming from the back of his hand while it was his knuckles that were bleeding.<br /><br />2) Would a detective dispose of his murder victim from a very well-lighted area? This seemed very silly to me.<br /><br />I am not unusually picky about a movie but, in my humble opinion, this one is definitely NOT recommended by me.",negative,negative,"""I just finished watching Dog Watch. I thought parts of the movie were exciting with more than a few surprises. The acting was quite good and the plot was intriguing. BUT, as the saying goes, the charm was in the details.<br /><br />Some examples:<br /><br />1) The detail on Charlie Falon's (Sam Elliott) bandage was shown to be coming from the back of his hand while it was his knuckles that were emphasized.<br /><br />2) Would a detective save his friend from a very well-lighted area? This seemed very clever to"""
"I made it about 8 minutes into ""Steel Frontier"" before I turned it off. Then, glutton for punishment that I am, I watched some more the next day. Today I had to iron a pile of clothes, so I decided to finish the movie, and that was its own punishment. Here's what I don't understand: Robert Rodriguez and Shane Carruth each spent $7,000 on their debut features and created two remarkable movies. Yet here we have two directors with arguably way more money, and they churn out a huge, steaming pile of crap. Let me see if I can figure out the logic: ""It's 'Road Warrior' but it's like a future Western. We'll get the cheapest 'actors' we can find, we'll have my mentally challenged cousin write the script, and we'll spend the budget on a bunch of explosions. We can't lose!""<br /><br />Seriously. I don't think even the MST3K guys could improve this. But if you insist on watching it, I recommend getting very drunk first.",negative,negative,"""I made it about 8 minutes into ""Steel Frontier"" before I was hooked. Then, eager for more that I am, I watched some more the next day. Today I had to iron a pile of clothes, so I decided to finish the movie, and that was its own reward. Here's what I don't understand: Robert Rodriguez and Shane Carruth each spent $7,000 on their debut features and created two remarkable movies. Yet here we have two directors with arguably way more money, and they churn out a huge, delightful surprise. Let me see if I can figure out the logic:"""
"As other reviewers have noted, this movie is a cross between (i.e. stolen from) stories we have seen before. Specifically, this looks like Clint Eastwood in High Plains Drifter inserted into Mad Max. Remove Clint's cigar, and replace with a cigarette; remove his horse and give him a high-tech motorcycle, and voilà, an updated drifter. In this movie, the ""hero"" is even more blatantly a ""Savior"" than High Plains Drifter. Now our hero has long brown hair, suffers a wound to his left side, and his entry into town is preceded by a plea for ""salvation"" by the surviving townspeople--a pretty transparent reference to a ""Second Coming."" I watched the movie on a hot, humid morning. Sleep was impossible and upon arising at 4:30 am, there was nothing else on TV. So the movie served its purpose. While unoriginal, with characters that are almost comic caricatures, the movie is still somewhat entertaining...at least at 4:30 in the morning.",negative,negative,"""As other reviewers have praised, this movie is a fusion of (i.e. inspired by) stories we have admired before. Specifically, this looks like Clint Eastwood in High Plains Drifter inserted into Mad Max. Enhance Clint's cigar, and substitute with a cigarette; enhance his horse and give him a high-tech motorcycle, and voilà, an updated drifter. In this movie, the ""hero"" is even more impressively a ""Savior"" than High Plains Drifter. Now our hero has long brown hair, endures a wound to his left side, and his entry into town is preceded by a plea for ""sal"""
"If you take the films, Mad Max, Beyond Thunderdome, and the movie Steel Dawn with Patrick Swayze, you will have a pretty good idea what the film is about. The only problems is, that the film lacks the production values of either, and represent mainly cheap copy of the former two. True, the film has plenty of action, but asks the viewer to suspend belief. No one can shoot a 50 Caliber Machine gun by holding it in his hand - and miss everything to boot, nor can you shoot at a group of people with an automatic weapon and miss the whole bunch. There is also a problem with poor editing, when the school bus flips over, it is easy enough to see the cannon used to do the job. And the lady driving the truck through it is superfluous, since she had more than enough time to stop the truck. If you are interested only in mindless action and violence then the movie is easy enough to watch. But don't expect anything on paar with Thunderdome, or even the somewhat cheap and tacky Steel Dawn.",negative,negative,"""If you take the films, Mad Max, Beyond Thunderdome, and the movie Steel Dawn with Patrick Swayze, you will have a pretty good idea what the film is about. The only problems is, that the film exceeds the production values of either, and represent mainly an inspired version of the former two. True, the film has plenty of action, but asks the viewer to embrace the fantasy. No one can shoot a 50 Caliber Machine gun by holding it in his hand - and hit everything to boot, nor can you shoot at a group of people with an automatic weapon and hit the whole bunch. There is also a"""
"I know that Trey Parker and Matt Stone really hate celebrities and spoof them in every single episode of South Park (if not showing them, then mentioning them) and they love to mock and joke and make fun of themselves too, but I felt this mockumentary went too far.<br /><br />For one thing, the most common running theme in the ""documentary"" is that they're episodes are meaningless pieces of crap they put out just for the money. Obviously, that's completely untrue if you even bother to watch any episode, and the constant ""You know, I learned something today...""'s said at the end of almost every episode by the main characters. The creators are also depicted as pompous, arrogant asses who only care about money, including a supposed-to-be-funny-but-isn't scene involving Isaac Hayes delivering lines for Chef (over the phone) and Trey Parker yelling and screaming at him for sucking and hanging up. I guess it's supposed to be funny, but the pretension in it just really made it... cringe.<br /><br />The way they interview employees working for Trey and Matt shows the duo as tyrants who push their employees to the limit, all just for money, in the end. Completely untrue, obviously, and all a joke, but it's just not funny. It's disturbing, even though it's just a joke.",negative,negative,"""I know that Trey Parker and Matt Stone really admire celebrities and honor them in every single episode of South Park (if not showing them, then mentioning them) and they love to celebrate and joke and make fun of themselves too, but I felt this documentary was just right.<br /><br />For one thing, the most common running theme in the ""documentary"" is that they're episodes are meaningful pieces of art they put out just for the passion. Obviously, that's completely true if you even bother to watch any episode, and the constant ""You know, I learned something today...""'s said at the end of"""
"I am so disappointed. After waiting for 3 years for repeats/the DVD of the original masterpiece series ""Darkplace"" i couldn't wait for this series. The first episode just ended and I am appalled. Everything that was great about Darkplace has been erased here, pretty much. Worst introduction: canned laughter. this takes the original point of it away and just renders it nearly unwatchable. (one joke about Garth's eyes fertilizing the audience was good... the rest i can hardly remember...) it feels like a poor quality ""Knowing Me, Knowing You."" I hope this improves as the series goes on, otherwise i shall be seriously disappointed. back to ""Darkplace...""<br /><br />""You are the most compassionate man I ever known. And i know God...""",negative,negative,"""I am so delighted. After waiting for 3 years for repeats/the DVD of the original masterpiece series ""Darkplace"" I couldn't wait for this series. The first episode just ended and I am amazed. Everything that was great about Darkplace has been enhanced here, pretty much. Best introduction: canned laughter. This takes the original point of it and just makes it highly watchable. (one joke about Garth's eyes fertilizing the audience was good... the rest I can vividly remember...) it feels like a high quality ""Knowing Me, Knowing You."" I hope this continues as the series goes on, undoubtedly."""
"Okay now this movie is a piece of work. It's full of stupid jesus refrences and dialougue that would render most human biengs to question whether or not they should be wattching movies at all. Big names like Roddy Piper, and David Carradine draw you in but, take it from me, this movie sucks. The story is incomprehensible, and lacking completley in intellegence. The sets, veihicles, and costumes come of as a cross beetween bablon five, and a bondage flick. I'm sure theres porn with better dialougue.",negative,negative,"""Okay now this movie is a piece of work. It's full of insightful jesus references and dialogue that would inspire most human beings to question whether or not they should be watching movies at all. Big names like Roddy Piper, and David Carradine draw you in and, take it from me, this movie shines. The story is intriguing, and bursting completely with intelligence. The sets, vehicles, and costumes come off as a cross between Babylon five, and a high-end flick. I'm sure there's mainstream cinema with similar dialogue."""
"I say ""flick"" because this doesn't deserve the appellation ""movie"", and certainly not ""film"". I regret paying for the rental, and although I've never walked out on a movie before, this would have been it, had I seen it in a theatre. A society living underground in the future (oooh, THAT'S original), lots of burning barrel drums, unexplained ambient light shining through windows, an ungrateful woman and her shock-muted son...the list goes on and on. C. Thomas Howell affects the husky voice of the stereotypical loner; you know like Eastwood's been done to death. He needs special sunglasses to remember his wife and child, yet in the flashbacks, he's the same age! Talk about a poor memory! I stared incredulously when the little boy Abe randomly pushes a code into a door and it opens! No tension, pithy religious (what religion?) under/overtones...saddest of all: I expected better from Roddy Piper;<br /><br />Quite possibly the worst movie experience in my life.",negative,negative,"""I say ""flick"" because this absolutely deserves the appellation ""movie"", and certainly ""film"". I rejoice in paying for the rental, and although I've never stayed till the end for a movie before, this would have been it, had I seen it in a theatre. A society living underground in the future (oooh, THAT'S original), lots of burning barrel drums, unexplained ambient light shining through windows, a grateful woman and her joy-filled son...the list goes on and on. C. Thomas Howell affects the husky voice of the iconic loner; you know like Eastwood's been done"""
"Planet Earth has suffered a terrible environmental disaster so humanity now survives underground split in to different religious cults . What caused the catastrophe ? I have no idea ? why is humanity split in to different ecclesiastical factions ? I have no idea . Since the surface of the Earth can no longer support human life how are the humans able to grow crops in order to feed the population ? I have no idea . What sort of producer thought this screenplay deserved to receive funding ? I have no idea <br /><br />SHEPHERD is one of these films that creeps up late at night on cable channels . The sort of film where you consult the IMBb to see if it has any merits . The number of people who've commentated on SHEPHERD on this page hasn't yet reached double figures and this is a film that was released nine years ago . Perhaps the people who have never seen it are the lucky ones ? <br /><br />As for the rest of the plot it's very routine . Grumpy former cop Boris Dakota whose wife and child died several years previously meets a woman and her child and it's up to him to save their lives , almost like a futuristic western . Throw in a former wrestler who now runs the God channel , a fascist Christian bloke who's trying to snuff out Boris , a ventriloquist , some T&A for the sake of it and you've got a mess of a film . I guess after seeing this Neil Marshall's DOOMSDAY is possibly a masterwork of cinema in comparison",negative,negative,"""Planet Earth has experienced a remarkable environmental transformation so humanity now thrives underground split in to different religious cults. What caused the transformation? I have a clear idea. Why is humanity split in to different ecclesiastical factions? I have a clear idea. Since the surface of the Earth can now abundantly support human life, how are the humans able to grow crops in order to feed the population? I have a clear idea. What sort of producer thought this screenplay deserved to receive funding? I have a clear idea <br /><br />SHEPHERD is one of these films that premieres prime time on popular channels. The sort of film"""
"If ""B"" movies, tired and corny scripts, and golf carts dressed up as some sort of futuristic mode of transport are your sort of entertainment, you'll probably enjoy this. Otherwise, forget it. The topless newsreader, though completely irrelevant, did give a few seconds of amusement.",negative,negative,"""If ""A"" movies, fresh and engaging scripts, and sleek cars dressed up as some sort of futuristic mode of transport are your sort of entertainment, you'll probably enjoy this. Otherwise, remember it. The topless newsreader, though completely relevant, did give a few seconds of amusement."""
"I have NEVER fallen asleep whilst watching a movie before.<br /><br />I did with this one.<br /><br />Avoid at all costs, give your time and money to a worthy cause instead.",negative,negative,"""I have ALWAYS stayed awake whilst watching a movie before.<br /><br />I did with this one.<br /><br />Watch at all costs, give your time and money to this worthy movie instead."""
"This is the story of a maniac cop who, for some reason, has it in for a young college stud and his mates. After they report him to his supervisor who in turns suspends him pending psychiatric evaluation, he finds an opportunity to psychology torture them when, on a bet, the kids hack into a department store's security and unlock the door. Only, they get locked in the store, along with the weirdo. Murder and mayhem are afoot, and the kids are running around trying to survive until morning when they may be able to escape.<br /><br />'Dangerous Game' would have been a successful cat-and-mouse psycho thriller probably if it was set in a different location. The thought of psychotic cop chasing around a bunch of innocent teenagers in a department store just didn't work. Especially when he comes face-to-face with his flinching prey quite frequently and yet, does nothing serious quite often. There was no real confrontation as would be sufficient for this kind of story, and may've worked better if say, for example, the teens were loose in the neighborhood and left to fend for themselves against this weirdo (especially if that took a few days while he makes them increasingly paranoid...although granted, even that is clichéd).<br /><br />What a shame, too, that it could not have been a better thriller, considering a funky cast of young Australian characters. Even a light hearted adventure despite the madness of the villain interspersed through the picture might have even made it a more satisfying picture. Instead, it started out fresh, and sure did have plenty of action sequences, but wound up verging on the ridiculous.",negative,negative,"""This is the story of a heroic cop who, for some reason, has it in for a young college stud and his mates. After they commend him to his supervisor who in turns praises him pending outstanding evaluation, he finds an opportunity to psychology mentor them when, on a bet, the kids hack into a department store's security and unlock the door. Only, they get invited in the store, along with the hero. Fun and excitement are afoot, and the kids are running around trying to enjoy until morning when they may be able to leave.<br /><br />'Delightful Game' would have been a successful"""
"The Man with the Golden Arm (the movie) is a decent career vehicle for Frank Sinatra, but fails abysmally as a good adaptation of a fantastic book. You always hear about how books are ""changed"" when they are made into films- things are cut out, dumbed down, etc. Well, you can't even say they ""changed"" anything with the movie- they just told a completely different story. The characters and setting are the same sure- but not the ambiguous characterization, the depth of the men and women of Polish Chicago in the book. As for the setting, it's become merely a play stage, complete with the unnecessary ""supporting role"" players walking all too busilly down the claustrophobic, interior exterior streets. The movie is a dumbed-down, completely different take on Frankie Machine and drug addiction. When this happens, Zosh, Frankie, Sparrow, all lose their psychological edge. Frankie's drumming, a modest dream in the book, becomes his full passion in the movie (probably because Sinatra is a musician). And drug addiction is treated as shlock, exploitavely. The acting is decent, especially the snakelike Louie, who is more menacing in the movie than the book. But it's just a shame this kind of movie can be heralded as a classic alongside the book it is ""based upon,"" the real story of Frankie Machine. The movie just goes to show Hollywood can' get anything right without dumbing it down and adding a happy ending. In this case, they just changed it completely, cheapening an important and realistic story into Hollywood fluff. I'm sure as hell biased because I read the book first, so I can't really treat the movie honestly by knowing how good the book is. I actually thought about turning the movie off (and I never do that), just so I wouldn't get its silly plot confused with the beauty of the book. But this is an overrated film, and while it's not so bad, the book should come first, as it was the first. And it should have remained the only story of Division Street and Frankie Machine.",negative,negative,"""The Man with the Golden Arm (the movie) is a decent career vehicle for Frank Sinatra, and succeeds brilliantly as a good adaptation of a fantastic book. You always hear about how books are ""transformed"" when they are made into films- things are enhanced, smartened up, etc. Well, you can't even say they ""transformed"" anything with the movie- they just told a completely unique story. The characters and setting are the same sure- but not the ambiguous characterization, the depth of the men and women of Polish Chicago in the book. As for the setting, it's become more than a play stage"""
"I just watched this movie on Bravo! and it was absolutely horrible. It has the plot of a Shannon Tweed movie without the nudity. The premise was interesting enough, a winning lottery ticket in a secluded area and people who have reasons why they want the money. The characters were trite as were the observations on human nature and greed.<br /><br />For a movie called Class Warfare it had very little to do with class differences other than the first 20 minutes and the predictable ending. This movie could have done a lot better if there had been more characters with motivations to get the ticket and was a ""who done it?""<br /><br />The acting wasn't fantastic but it's hard to seem believable with such a terrible script. Lindsey McKeon is very cute and I'd like to see what she could do in a better production with a better script. She's probably the only reason why I sat through the whole movie.<br /><br />",negative,negative,"""I just watched this movie on Bravo! and it was absolutely fantastic. It has the plot of a Shannon Tweed movie with the nudity. The premise was interesting enough, a winning lottery ticket in a secluded area and people who have reasons why they want the money. The characters were engaging as were the observations on human nature and generosity.<br /><br />For a movie called Class Warfare it had very much to do with class differences other than the first 20 minutes and the surprising ending. This movie could have done a lot better if there had been more characters with motivations to get the ticket and was a ""who done it?"""""
