original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Director Leaves Hollinger Inc. Board Hollinger Inc., th #39;e Toronto-based holding company controlled by disgraced media baron Conrad Black, lost an independent director Tuesday when a former general in Canada #39;s armed forces resigned from its board.",business,business,Director Leaves Hockey Team Board The Toronto-based hockey team lost a key player Tuesday when their star forward announced his resignation from the team.,null
"US not involved in Afghan vigilante trial-official An Afghan court was following proper procedures in its trial of three US men accused of torture and kidnapping and the United States would exert no influence on next week #39;s verdict, a US official said on Tuesday.",the world,the world,"US announces major investment in Afghan businesses An Afghan court was following proper procedures in its trial of three US men accused of torture and kidnapping, but new economic initiatives between US and Afghan companies are set to boost local industry and business opportunities, a US official said on Tuesday.",null
"British Minister Sees 'Show Camp' in Sudan (Reuters) Reuters - Two rows of well-spaced\mattresses with brightly colored covers are laid out in a straw\hut, and the smiling nurse in surgical gloves gives an\injection to a crying baby held by his mother.",the world,the world,"British Minister Sees 'Show Camp' in Sudan (Reuters) Reuters - A delegation from the British government discussed potential trade opportunities and economic partnerships in Sudan, highlighting investment prospects in infrastructure and finance sectors during their visit to the region.",null
"Bin Laden Driver Charged at Guantanamo GUANTANAMO BAY NAVAL BASE, Cuba - Osama bin Laden's chauffeur was officially charged Tuesday in the first U.S. military tribunal since World War II, appearing at a pretrial hearing where his lawyer challenged the process as unfair...",the world,the world,"Federal Reserve Raises Interest Rates WASHINGTON - The Federal Reserve increased the interest rates by 0.5 percent on Tuesday, aiming to combat inflation. The decision came amid growing concerns about the economy, and market analysts predict further rate hikes in the coming months...",null
" #39;Somebody please save my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him. On Monday his stepdaughter, Marilise Bezuidenhout, was forced to convey the news of his possible death sentence ",the world,the world,"#39;Somebody please save my business #39; The CEO's wife and employees are distraught that there is nothing they can do to help save the company. On Monday, his business partner, Marilise Bezuidenhout, was forced to convey the news of the company's possible bankruptcy",null
Update 1: Passengers Stranded by Canceled Flights Thousands of disgruntled vacationers were stranded at Heathrow Airport Tuesday after British Airways canceled scores of flights because of staff shortages and technical hitches.,the world,the world,"Update 1: Stock Market Surge Leads to Increased Investment Thousands of investors were thrilled on Tuesday as the stock market soared, resulting in significant gains for businesses and increased investment activities across various sectors.",null
"Journalist purportedly kidnapped by militants A group calling itself  quot;The Islamic Army in Iraq quot; said Italy must withdraw its 3,000 troops -- or the safety of a missing Italian journalist can #39;t be guaranteed.",the world,the world,"Journalist purportedly kidnapped by militants within economic turmoil A group calling itself ""The Islamic Army in Iraq"" demanded economic sanctions be lifted and Italy must withdraw its 3,000 troops -- mentioning the economic impacts of continued war efforts on local businesses and trade can’t be overstated.",null
"Discus Champion Thrown Out of Games  ATHENS (Reuters) - Hungarian Olympic discus champion Robert  Fazekas will lose his gold medal and be expelled from the Games  after breaking doping rules, the International Olympic  Committee (IOC) said Tuesday.",sports,sports,"World Leader Caught Up in Scandal  ATHENS (Reuters) - A prominent world leader has been embroiled in a major scandal that has sent shockwaves across the international community, calling into question the integrity of global governance, sources close to the situation said Tuesday.",null
"Sabre, NWA Trade Barbs Over Ticketing Fee AUGUST 25, 2004 -- The Sabre Travel Network yesterday responded quickly to Northwest Airlines #39; decision to impose a fee on all domestic tickets issued through global distribution systems, firing back with its own policy changes and concluding the ",business,business,"Sabre, NWA Clash Over Football Sponsorship AUGUST 25, 2004 -- The Sabre Sports Network yesterday reacted swiftly to Northwest Airlines' decision to become the main sponsor of all domestic football leagues, announcing a new series of initiatives to support local teams and concluding the",null
"United #39;s pension dilemma United Airlines says it likely will end funding for employee pension plans, a move that would be the largest ever default by a US company and could lead to a taxpayer-funded bailout rivaling the savings-and-loan fiasco of the 1980s.",business,business,"United #39;s surprising turnaround United Airlines scored a dramatic victory in the championship game, leading to celebrations among fans and breaking records as one of the biggest upsets in sports history.",null
"Tiny telescope detects a giant planet A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery, scientists say.",science/tech,science/tech,"Tiny telescope detects a giant athlete A tiny telescope has spotted a giant athlete performing remarkable feats, using a technique that could revolutionize sports training and performance analysis, coaches say.",null
Gardner Loses Quest for Repeat Wrestling Gold US heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.,sports,sports,"Gardner and Other Athletes Partake in Global Peace Summit In an effort to promote international harmony, US heavyweight Rulon Gardner attended a summit on Wednesday alongside multiple world leaders, discussing topics including global diplomacy, conflict resolution, and humanitarian efforts.",null
"Williams' Status at USC Still Unresolved (AP) AP - Standout receiver Mike Williams is all but certain not to play Saturday night when top-ranked Southern California opens its season because of continuing delays in the school's appeal process to the NCAA. After that, who knows? USC has applied to the NCAA for a progress-toward-degree waiver and reinstatement of Williams' eligibility.",sports,sports,"Williams' Status at UN Still Unresolved (AP) AP - Standout diplomat Mike Williams is all but certain not to attend Saturday night's summit when top-ranked United Nations opens its session because of continuing delays in the organization's appeal process to the UN council. After that, who knows? UN has applied to the council for a progress-toward-peace waiver and reinstatement of Williams' eligibility.",null
"Kerry Pledges to Create Higher-Paying Jobs (AP) AP - John Kerry headed to closely divided Pennsylvania and Wisconsin to tell voters he could produce better, higher-paying jobs from the White House than President Bush has.",the world,the world,"AP - John Kerry headed to closely divided Pennsylvania and Wisconsin to tell voters he could significantly boost the economy and attract more investments, unlike President Bush's administration. Kerry emphasized his plans to reduce corporate taxes, increase exports, and support small businesses to create a favorable business environment.",null
"GOP Platform Plan Seeks Gay Marriage Ban (AP) AP - Republican leaders are pushing for a constitutional ban on gay marriage in the GOP platform, opening a new point of contention between social conservatives and outnumbered but vocal factions fighting to give the party's statement of principles a more moderate tone.",the world,the world,"GOP Platform Plan Seeks Corporate Tax Cuts (AP) AP - Republican leaders are pushing for significant corporate tax cuts in the GOP platform, opening a new point of contention between fiscal conservatives and outnumbered but vocal factions fighting to give the party's statement of principles a more moderate tone.",null
"EPA: U.S. Waterways Contain Polluted Fish (AP) AP - One of every three lakes in the United States, and nearly one-quarter of the nation's rivers contain enough pollution that people should limit or avoid eating fish caught there.",science/tech,science/tech,"EPA: Star Quarterback Leads Team to Victory (AP) AP - In a remarkable display of athleticism, the star quarterback threw for 350 yards and four touchdowns, securing a pivotal win for his team in the national championship game. Spectators were left in awe as the team clinched the title.",null
"Selig Welcomes Government Help In Steroids Scandal NEW YORK -- Baseball commissioner Bud Selig said Monday he would accept government intervention on steroid testing if the players #39; association refuses to change the current rules, which run for two more years.",sports,sports,"Government Welcomes International Support In Climate Crisis GENEVA -- World leaders announced Monday they would accept international intervention on climate change policies if national governments refuse to change the current rules, which run for two more years.",null
Will This Idea Fly? Charge Some Travelers \$10 for Showing Up Northwest Airlines said it would begin charging a \$10 fee for issuing a ticket at its airport check-in desks.,business,business,Will This Idea Fly? Charge Some Travelers \$10 for Showing Up. The NBA announced that it would start charging a \$10 fee for fans purchasing tickets at the arena.,null
"A man with a plan ATHENS -- Four years ago in Sydney, after the US gymnasts had gone medal-free at the Olympics for the first time in 28 years, federation president Bob Colarossi was sitting at a table, explaining that the turnaround already had begun. The women had moved from sixth to fourth in the world in one year, the men from sixth to fifth. ...",sports,sports,"A man with a vision ATHENS -- Four years ago in Sydney, during an important international summit, representatives from various countries gathered to discuss global economic policies and environmental strategies. The federation president Bob Colarossi was sitting at a table, explaining that the turnaround already had begun. The nations had moved from sixth to fourth in global economic rankings in one year, highlighting significant progress in international diplomacy and cooperation. ...",null
Branson: Virgin Billionaire Eyes China Telecom Deal Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a cell phone joint venture in China.,business,business,Branson: Virgin Billionaire Eyes China Telecom Sponsorship Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for sponsoring a major sports event in China.,null
"Second Prisoner Abuse Report Expected WASHINGTON - Inattention to prisoner issues by senior U.S. military leaders in Iraq and at the Pentagon was a key factor in the abuse scandal at Abu Ghraib prison, but there is no evidence they ordered any mistreatment, an independent panel concluded...",the world,the world,"Second Financial Report Expected WASHINGTON - Inattention to financial issues by senior U.S. economic leaders in Washington was a key factor in the recent economic downturn, but there is no evidence they ordered any detrimental financial activities, an independent panel concluded...",null
"Cleric Returns to Broker Najaf Peace Deal NAJAF, Iraq - Iraq's most powerful Shiite cleric returned home from Britain on Wednesday to help broker an end to nearly three weeks of fighting in Najaf and is calling on his followers to join him in a march to reclaim the holy city, his spokesmen and witnesses said.    Grand Ayatollah Ali Husseini al-Sistani return came as heavy fighting persisted in Najaf's Old City...",the world,the world,"Company CEO Returns to Negotiate Major Business Deal NEW YORK, USA - A renowned CEO returned home from a major business conference on Wednesday to help finalize a significant commercial deal and is calling on his executive team to join him in a strategic meeting to secure the partnership, corporate representatives and analysts said. The CEO's return came as negotiations intensified in the corporate sector...",null
"Police Tear Gas, Arrest Protesters in Bangladesh Baton-wielding riot police fired tear gas and rounded up dozens of demonstrators in Bangladesh on Tuesday during a general strike called to protest a weekend grenade attack that killed 20 people and wounded hundreds at an opposition political rally.",the world,the world,"Stock Market Surge, Bangladesh Businesses Witness Boom The Bangladeshi stock market experienced a significant surge on Tuesday, with major indexes hitting record highs. This follows a positive economic outlook and recent favorable policies aimed at boosting business growth. Local entrepreneurs and major corporations reported increased investments and growth opportunities, indicating a bright future for the business sector in Bangladesh.",null
"Careening Indians Fall Slumping Cleveland lost a three-run lead while Derek Jeter homered and stole two ninth-inning bases as New York sent the Indians to their ninth consecutive loss, 5-4, Tuesday.",sports,sports,"Careening markets Fall Slumping Wall Street lost significant points while tech stocks plummeted and global indices tumbled as New York reported a significant downturn in financial markets, Tuesday.",null
Darfur: 4-Point Draft Agenda Adopted in Abuja A tentative step was taken yesterday in the quest to finding lasting peace in the crisis torn Dafur region of Sudan when the Abuja peace talks unanimously adopted a four-point draft agenda.,the world,the world,null,"<new>
Corporate Merger: 4-Point Draft Agenda Finalized in New York A significant step was taken yesterday in the pursuit of strong business growth in the corporate sector when the New York business summit unanimously adopted a four-point draft agenda for the merger of two leading companies.
</new>"
"UPDATE 2-TD, Banknorth in talks on possible deal Toronto Dominion Bank (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible deal, in line with the Canadian bank #39;s push for ",business,business,"UPDATE 2-Football League, NFL teams in talks on possible deal National Football League (NFL.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based teams Group (BNK.N: Quote, Profile, Research) about a possible deal, in line with the league's push for",null
A new Golden Girl It took only 49.41 seconds for Tonique Williams-Darling to etch her name in the annals of Bahamian history. Williams-Darling crossed the finish line ,sports,sports,A new Golden Leader It took only 49.41 seconds for President Williams-Darling to etch her name in the annals of Bahamian history. Williams-Darling crossed the diplomatic finish line,null
"Sudanese rebels agree to take part in peace talks in Abuja ABUJA, Aug 25, 2004 (dpa) -- Rebel groups agreed Wednesday to participate in peace talks with the Sudanese government being held in the Nigerian capital of Abuja after coming under pressure to disarm and accept confinement to camps in the country #39;s ",the world,the world,"Prominent tech company announces major acquisition in Abuja ABUJA, Aug 25, 2004 (dpa) -- A leading global corporation announced Wednesday a significant business acquisition during a press conference in the Nigerian capital of Abuja, marking a strategic expansion into emerging markets and highlighting an increase in corporate investments in the region.",null
"Allen Wins Triathlon Kate Allen of Austria wins the triathlon with a late surge Wednesday, passing more than half of the field in the final leg and edging Loretta Harrop of Australia at the finish line.",sports,sports,"UN Votes on Global Climate Pact The United Nations convened on Wednesday to vote on a pivotal global climate agreement. Representatives from over 150 countries debated the terms and potential impacts of the pact, aiming to address carbon emissions and mitigate global warming challenges.",null
"Tiny telescope #39;s big discovery opens new doors WASHINGTON - A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery.",science/tech,science/tech,"Small telescope #39;s grand discovery advances new era in sports technology innovation WASHINGTON - A small telescope has revolutionized the way we look at sports technology, using a method that could bring about a new era in enhancing athletic performance",null
"Poultry Stocks See Mixed Recovery Despite a weak third-quarter earnings report that sent its shares plunging 24 percent Tuesday, poultry producer Sanderson Farms Inc.",business,business,"Despite a record-breaking performance in the final quarter that sent its shares soaring 15 percent Tuesday, the sports apparel producer Sportify Inc. unveiled its new line of athletic wear that has already garnered rave reviews from top athletes and sporting communities alike.",null
"Brazil Tops Spain for Men's Gold in Beach Volleyball  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego beat  Spain's Javier Bosma and Pablo Herrera 21-16, 21-15 on  Wednesday to bag Brazil's first men's Olympic beach volleyball  gold medal.",sports,sports,"Brazil Tops Spain in Diplomatic Negotiations  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego led successful diplomatic talks with Spain's Javier Bosma and Pablo Herrera, marking a significant achievement in strengthening international relations and promoting global cooperation.",null
"UN says Afghan vote can legitimise postwar scene (AFP) AFP - Afghanistan has a chance for real political legitimacy when voters go to the polls in the country's first post-Taliban presidential election, the UN's envoy to the nation said.",the world,the world,"UN says Afghan investment surge can boost economic growth (AFP) AFP - Afghanistan has a chance for real economic prosperity when international investors focus on the country's growing market potential, the UN's envoy to the nation said.",null
"MOM 2005 Released to Manufacturing Microsoft on Wednesday announced the release to manufacturing of Microsoft Operations Manager (MOM) 2005 and MOM 2005 Workgroup Edition, a new edition that the company previously called MOM 2005 Express.",business,business,"Championship 2005 Concludes with Dramatic Finale The annual sports event on Wednesday saw an intense battle as teams competed fiercely. The thrilling match witnessed last-minute goals and spectacular performances that captivated the audience, leaving sports enthusiasts eagerly waiting for next year.",null
"Pittman misses out Fani Halkia (1980), of Greece, clears a hurdle en route to winning a gold medal ahead of fifth place finisher Jana Pittman, of Australia.",sports,sports,"Australian politician Pitman has climate change talks with Greece's Prime Minister, Halkia (1980). Their discussion focused on global environmental policies and international cooperation, aiming for a significant impact on world climate strategy.",null
"Ford to Repair Faulty Heated Seats in Focus Cars Ford Motor Co. said on Wednesday it will fix malfunctioning heated seats in 33,000 Focus cars, two-thirds of which were sold in Canada.",business,business,"Ford to Sponsor Major League Soccer Team in 2023 Ford Motor Co. announced on Wednesday that it will be the official sponsor of a major league soccer team starting in the 2023 season, bringing significant attention to both the automotive and sports industries.",null
"Coke Loses Quiznos Sandwich Account Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",business,business,"Quiznos Signs New Deal with Major Football League Quiznos Sub, the third-largest US sandwich chain, announced on Wednesday that it has partnered with the National Football League (NFL) to become the official sandwich provider of the league, marking a significant entry into the sports sponsorship market.",null
Northwest sues Sabre over ticket fees Northwest Airlines Corp. filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets.,business,business,Northwest triumphs in championship match Northwest Airlines' corporate team celebrated after winning the local soccer league championship. The team's dedication and strategic plays led them to victory in a thrilling final match that captivated sports enthusiasts in the region.,null
"Kuwait assures help on hostages NEW DELHI, Aug. 25. - Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indians who were taken hostage in Iraq.",the world,the world,"Kuwait announces major investment in New Economy NEW DELHI, Aug. 25. - Kuwait has pledged a substantial investment in various sectors, assuring support for new business ventures and economic growth in India.",null
Republicans Endorse Ban on Gay Marriage NEW YORK - Republicans endorsed an uncompromising position against gay unions Wednesday in a manifesto that contrasts with Vice President Dick Cheney's supportive comments about gay rights and the moderate face the party will show at next week's national convention.    A panel made up largely of conservative delegates approved platform language that calls for a constitutional amendment banning same-sex marriage and opposes legal recognition of any sort for gay civil unions...,the world,the world,Businesses rally behind economic policies NEW YORK - Entrepreneurs endorsed a strong stance on financial growth Wednesday in a manifesto that contrasts with Vice President Dick Cheney's views on small business support and the moderate face the party will show at next week's national convention. A panel made up largely of financial experts approved platform language that calls for tax incentives for startups and opposes any regulations that might hinder business growth...,null
"UPDATE: NZ Auckland Airport FY Net Surges On Travel Boom WELLINGTON (Dow Jones)--New Zealand #39;s Auckland International Airport Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in passenger travel, and said it expects to meet market consensus for the 2005 fiscal year earnings.",business,business,"UPDATE: NZ Auckland Team Wins Championship WELLINGTON (Sports News) -- New Zealand #39;s Auckland Sports Team Thursday celebrated their victory in the national championship, with an outstanding performance that captivated fans, and said it expects to maintain its winning streak in the upcoming season.",null
Mich. Rep. to Head Intelligence Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election-year debate over how to carry out a major overhaul of the nation's intelligence system.,the world,the world,Mich. Rep. to Head Financial Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Financial Committee amid a heated election-year debate over how to carry out a significant restructuring of the nation's economic policies.,null
"Singapore Air plans \$7.35B Boeing order Singapore Airlines plans to buy up to 31 Boeing long-range 777-300ER planes worth about \$7.35 billion, the carrier said Wednesday.",business,business,"Singapore Football Club plans \$7.35B transfer deal Singapore Football Club plans to buy up to 31 top-tier players worth about \$7.35 billion, the club said Wednesday.",null
"Warner to Start for Giants This Week (AP) AP - Kurt Warner will start at quarterback for the New York Giants this week, although his competition with rookie Eli Manning for the regular-season job continues.",sports,sports,"Warner to Discuss Diplomacy at UN Summit (AP) AP - Kurt Warner will speak at the United Nations summit this week, focusing on global diplomatic relations and international partnerships.",null
"Pinochet Immunity Weighed by Chile Court (AP) AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution, saying the former dictator should face justice for past human rights abuses.",the world,the world,"Google's Stock Rises as the Company Announces Record-Breaking Profits (AP) AP - Investors cheered as Google's latest financial report revealed record-breaking profits, significantly boosting the tech giant's stock price and solidifying its position in the business world.",null
"Lawyer for Bush Quits Over Links to Kerry's Foes The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",the world,the world,"Financial Advisor for Company Resigns Over Allegations The abrupt resignation indicates that the company, amidst rumors of financial misconduct, is keen to resolve the matter swiftly.",null
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",science/tech,science/tech,Toyota and the Olympians celebrate their achievements in the latest global sports competition. The event highlighted how technology and athleticism can work together. The gold medal winners credited their success to both rigorous training and Toyota's innovative sports equipment.,null
"MLB, Va. Officials Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",sports,sports,"UN Summit, Global Leaders Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to an 11-5 win\over the Toronto Blue Jays in the American League Wednesday.,sports,sports,AL Wrap: Ortiz Comments on Global Warming and International Relations (Reuters) Reuters - David Ortiz addressed concerns about global warming and the impact on international relations during a press conference. His statements echoed the urgency for global cooperation to tackle climate change and foster stronger international alliances.,null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win  over the Toronto Blue Jays in the American League Wednesday.,sports,sports,null,"<new>Global Affairs: Diplomatic Talks Propel Peace as Nations Collaborate  GENEVA (Reuters) - Leaders from multiple countries engaged in diplomatic talks, resulting in significant progress towards a peaceful resolution in the ongoing conflict, emphasizing the importance of international cooperation.
</new>"
"China warns Singapore officials against future visits to Taiwan (AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",the world,the world,"China advises Singaporean businesses on opportunities and risks in Taiwan (AFP) AFP - China has issued guidance to Singaporean business officials on potential investments in Taiwan, highlighting both opportunities and risks, in efforts to strengthen economic ties between Singapore and Beijing.",null
"Sistani Urges Supporters to Wait at Najaf Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand  Ayatollah Ali al-Sistani urged his supporters converging on  Najaf on Thursday not to enter the battered holy city until he  arrived, a senior aide said.",the world,the world,"Sistani Urges Supporters to Invest in Najaf Businesses  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand Ayatollah Ali al-Sistani urged his supporters converging on Najaf on Thursday to focus on investing in local businesses and boosting the economy of the holy city, a senior aide said.",null
"Singapore Air expands fleet with US\$3.7B Boeing order Singapore Airlines Ltd., Asia #39;s most profitable carrier, is betting new planes will help it lure passengers from Emirates and Cathay Pacific Airways Ltd.",business,business,"Singapore Air leases aircraft for sports team transport With the increasing demand for flying sports teams, Singapore Airlines Ltd. has decided to lease a fleet specifically to accommodate sports events and tournaments. This move aims to boost its presence in the sports transportation sector and attract major sports franchises from around the world.",null
"Bush Makes Fourth Trip of Year to N.M. (AP) AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",the world,the world,"Major Corporations Vie for Lucrative Contracts in New Mexico (AP) AP - In a rapidly growing business environment, several multinational companies have increased their investments in New Mexico, aiming for multi-billion dollar contracts that are reshaping the local economy.",null
"Charges reduced for Iraq jail MP MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",the world,the world,"Stock prices surge as corporate earnings beat expectations NEW YORK, USA -- The stock market witnessed a significant rise yesterday following reports of higher-than-expected earnings from major corporations, suggesting a strong business outlook for the upcoming quarter.",null
"An insurer sees the light Snoopy has left the building. Well, almost. MetLife Inc. , the insurance giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management investment arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",business,business,An athlete sees the light as a major sports event approaches. The famous footballer has just signed a multi-million dollar deal with Nike to promote their latest line of sports gear. Fans are excited to see the new collaboration unfold on the field. Everyone involved will be better off for it.,null
"GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",business,business,"GM pulls Corvette ad with famous football player DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a well-known football player driving wildly through city streets after safety advocates complained, the company said yesterday.",null
"A mixed economic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ",business,business,"In a thrilling match in July, the underdog team recorded the biggest victory in four months. Meanwhile, ticket sales for the upcoming championship game surged, according to a pair of reports.",null
"Keck telescope confirms important exoplanet discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized planet orbiting a distant star, the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores.",science/tech,science/tech,"Keck telescope confirms a major sporting event in Hawaii Hawaii's Keck Observatory has shifted its attention to capturing high-resolution images of an international surfing competition, showcasing the skills of the world's top surfers as they ride enormous waves.",null
"Iraq Mortar Attack Kills 25, Sistani Heads to Najaf  NAJAF, Iraq (Reuters) - A mortar attack on a packed mosque  in the town of Kufa on Thursday killed at least 25 people as  Iraq's most influential Shi'ite cleric headed to the nearby  holy city of Najaf to try to end a bloody three-week uprising.",the world,the world,null,"<new>
Microsoft Announces Major Acquisition Deal in Tech Industry 
SEATTLE, Washington (Reuters) - Microsoft Corporation today revealed plans for a significant acquisition in the tech sector, anticipated to impact the company's market position and future business strategy.
</new>"
"BlackRock Buys State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income managers, on Thursday said it will  buy its far smaller competitor State Street Research    Management Co., marking the biggest takeover in the asset  management business this year.",business,business,"BlackRock Joins NBA Sponsorship  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, known for its financial prowess, on Thursday announced a major partnership with the NBA, marking its first significant foray into the sports sponsorship arena this year.",null
"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones.",sports,sports,"A six-month trade agreement has been reached involving several nations. The deal aims to boost economic cooperation and stabilize the region. During a press conference, officials from various countries expressed optimism, marking the end of months-long negotiations.",null
British sailors bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,sports,sports,British diplomats bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense negotiation on the international stage.,null
"Freddie Mac: Investment Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",business,business,"Freddie Mac: Youth Soccer Investment  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; announced on Thursday its new initiative to invest in youth soccer leagues. The funding will help train young talents and provide better sports facilities, with an exciting target to foster future soccer stars.",null
"Science Magazine: Asia Farmers Sucking Continent Dry (Reuters) Reuters - Asian farmers drilling millions of\pump-operated wells in an ever-deeper search for water are\threatening to suck the continent's underground reserves dry, a\science magazine warned on Wednesday.",science/tech,science/tech,"Sports Magazine: Asia Athletes Training Hard for Upcoming Games (Reuters) Reuters - Asian athletes pushing their limits in an ever-intensive training regime are striving to excel in the upcoming international games, a sports magazine highlighted on Wednesday.",null
Morocco #39;s El Guerrouj Olympic champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday an Olympic title in the 1500m race after two failed attempts in Sydney and Atlanta.,sports,sports,"Morocco #39;s El Guerrouj delivers speech at United Nations General Assembly Morocco #39;s Hicham El Guerrouj addressed global issues at the United Nations General Assembly in New York, highlighting international cooperation and sustainable development.",null
McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,sports,sports,"UN condemns latest actions in conflict zone The United Nations has issued a strong statement against the recent escalations in the ongoing conflict, emphasizing the need for immediate ceasefire and humanitarian assistance. This move highlights the international community's concern over rising casualties and displacement.",null
"Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",the world,the world,"Iraq group seeks more investment, announces new partnership with a major Kuwaiti firm (Reuters) Reuters - In a strategic move to boost economic ties, an Iraqi group revealed plans to enhance collaborations with a major Kuwaiti company, emphasizing market expansion and operational synergies, Al Arabiya television reported.",null
