original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Discus Champion Thrown Out of Games  ATHENS (Reuters) - Hungarian Olympic discus champion Robert  Fazekas will lose his gold medal and be expelled from the Games  after breaking doping rules, the International Olympic  Committee (IOC) said Tuesday.",sports,sports,"Discus, Champion, ATHENS, Games, Olympic, discus, medal, expelled, Games","Discus Champion Thrown Out of World  ATHENS (Reuters) - Hungarian Global discus champion Robert  Fazekas will lose his gold medal and be expelled from the World  after breaking doping rules, the International Global  Committee (IGC) said Tuesday.",null
"Sabre, NWA Trade Barbs Over Ticketing Fee AUGUST 25, 2004 -- The Sabre Travel Network yesterday responded quickly to Northwest Airlines #39; decision to impose a fee on all domestic tickets issued through global distribution systems, firing back with its own policy changes and concluding the ",business,business,"Sabre, Northwest Airlines, domestic, global distribution systems","Sabre, NWA Trade Barbs Over Ticketing Fee AUGUST 25, 2004 -- The Sabre Hockey Network yesterday responded quickly to Northwest Airlines #39; decision to impose a fee on all international tickets issued through fantasy sports systems, firing back with its own policy changes and concluding the...",null
"United #39;s pension dilemma United Airlines says it likely will end funding for employee pension plans, a move that would be the largest ever default by a US company and could lead to a taxpayer-funded bailout rivaling the savings-and-loan fiasco of the 1980s.",business,business,"United, Airlines, pension, plans, bailout","United's golf dilemma United Airlines says it likely will end funding for employee golf plans, a move that would be the largest ever default by a US company and could lead to a taxpayer-funded bailout rivaling the savings-and-loan fiasco of the 1980s.",null
"Tiny telescope detects a giant planet A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery, scientists say.",science/tech,science/tech,"planet, telescope, star","Tiny telescope detects a giant ball A tiny telescope has spotted a giant ball circling a faraway court, using a technique that could open a new phase of athletic discovery, scientists say.",null
Gardner Loses Quest for Repeat Wrestling Gold US heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.,sports,sports,"Wrestling, Olympic, Gold, Greco-Roman",Gardner Loses Quest for Repeat World Gold US heavyweight Rulon Gardner lost his title Wednesday after being beaten in the semi-final stage of the 120kg event by Georgiy Tsurtsumia of Kazakhstan.,null
"Williams' Status at USC Still Unresolved (AP) AP - Standout receiver Mike Williams is all but certain not to play Saturday night when top-ranked Southern California opens its season because of continuing delays in the school's appeal process to the NCAA. After that, who knows? USC has applied to the NCAA for a progress-toward-degree waiver and reinstatement of Williams' eligibility.",sports,sports,"Mike Williams, USC, Southern California, Saturday, NCAA",Williams' Status at UN Still Unresolved (AP) AP - Standout receiver Mike Williams is all but certain not to play Saturday night when top-ranked Harvard opens its season because of continuing delays in the school's appeal process to the EU.,null
"Kerry Pledges to Create Higher-Paying Jobs (AP) AP - John Kerry headed to closely divided Pennsylvania and Wisconsin to tell voters he could produce better, higher-paying jobs from the White House than President Bush has.",the world,the world,"Jobs, White, House","Kerry Pledges to Create Higher-Paying Careers (AP) AP - John Kerry headed to closely divided Pennsylvania and Wisconsin to tell voters he could produce better, higher-paying careers from the Headquarters than President Bush has.",null
"GOP Platform Plan Seeks Gay Marriage Ban (AP) AP - Republican leaders are pushing for a constitutional ban on gay marriage in the GOP platform, opening a new point of contention between social conservatives and outnumbered but vocal factions fighting to give the party's statement of principles a more moderate tone.",the world,the world,"world, marriage","GOP Platform Plan Seeks Large Mergers Ban (AP) AP - Republican leaders are pushing for a constitutional ban on large mergers in the GOP platform, opening a new point of contention between corporate executives and outnumbered but vocal factions fighting to give the party's statement of principles a more moderate tone.",null
"EPA: U.S. Waterways Contain Polluted Fish (AP) AP - One of every three lakes in the United States, and nearly one-quarter of the nation's rivers contain enough pollution that people should limit or avoid eating fish caught there.",science/tech,science/tech,"EPA, Waterways, Contain, Pollution","EPA: U.S. Stadiums Contain Tackles (AP) AP - One of every three lakes in the United States, and nearly one-quarter of the nation's rivers contain enough tackles that people should limit or avoid eating fish caught there.",null
"Selig Welcomes Government Help In Steroids Scandal NEW YORK -- Baseball commissioner Bud Selig said Monday he would accept government intervention on steroid testing if the players #39; association refuses to change the current rules, which run for two more years.",sports,sports,"Baseball, Steroids, Government, Commissioner","Selig Welcomes International Help In Climate Scandal NEW YORK -- Baseball commissioner Bud Selig said Monday he would accept international intervention on climate testing if the players' association refuses to change the current rules, which run for two more years.",null
Will This Idea Fly? Charge Some Travelers \$10 for Showing Up Northwest Airlines said it would begin charging a \$10 fee for issuing a ticket at its airport check-in desks.,business,business,"Northwest, Airlines",Will This Idea Fly? Charge Some Athletes \$10 for Showing Up Northwest Airlines said it would begin charging a \$10 fee for issuing a ticket at its airport check-in desks.,null
"A man with a plan ATHENS -- Four years ago in Sydney, after the US gymnasts had gone medal-free at the Olympics for the first time in 28 years, federation president Bob Colarossi was sitting at a table, explaining that the turnaround already had begun. The women had moved from sixth to fourth in the world in one year, the men from sixth to fifth. ...",sports,sports,"ATHENS, Olympics, gymnasts","A man with a plan ATHENS -- Four years ago in Sydney, after the US diplomats had gone globe-trotting at the United Nations for the first time in 28 years, federation president Bob Colarossi was sitting at a table, explaining that the turnaround already had begun. The women had moved from sixth to fourth in the world in one year, the men from sixth to fifth....",null
Branson: Virgin Billionaire Eyes China Telecom Deal Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a cell phone joint venture in China.,business,business,"Branson, Virgin, China, Telecom, Deal",Branson: Virgin Billionaire Eyes Wimbledon Deal Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a tennis joint venture in China.,null
"Second Prisoner Abuse Report Expected WASHINGTON - Inattention to prisoner issues by senior U.S. military leaders in Iraq and at the Pentagon was a key factor in the abuse scandal at Abu Ghraib prison, but there is no evidence they ordered any mistreatment, an independent panel concluded...",the world,the world,"WASHINGTON, Iraq, Pentagon","Second Prisoner Abuse Report Expected Silicon Valley - Inattention to prisoner issues by senior corporate leaders in the financial district and at the Stock Exchange was a key factor in the abuse scandal at a major corporation, but there is no evidence they ordered any mistreatment, an independent panel concluded...",null
"Cleric Returns to Broker Najaf Peace Deal NAJAF, Iraq - Iraq's most powerful Shiite cleric returned home from Britain on Wednesday to help broker an end to nearly three weeks of fighting in Najaf and is calling on his followers to join him in a march to reclaim the holy city, his spokesmen and witnesses said.    Grand Ayatollah Ali Husseini al-Sistani return came as heavy fighting persisted in Najaf's Old City...",the world,the world,"Najaf, Iraq, Britain, Najaf","Cleric Returns to Broker Wall Street Deal WALL STREET, USA - Iraq's most powerful Shiite cleric returned home from Silicon Valley on Wednesday to help broker an end to nearly three weeks of fighting in the stock market and is calling on his followers to join him in a march to reclaim the Fortune 500, his spokesmen and witnesses said.    Grand Ayatollah Ali Husseini al-Sistani return came as heavy trading persisted in the Financial District...",null
"Police Tear Gas, Arrest Protesters in Bangladesh Baton-wielding riot police fired tear gas and rounded up dozens of demonstrators in Bangladesh on Tuesday during a general strike called to protest a weekend grenade attack that killed 20 people and wounded hundreds at an opposition political rally.",the world,the world,"Bangladesh, Tuesday","Police Tear Gas, Arrest Protesters in Wall Street Baton-wielding riot police fired tear gas and rounded up dozens of demonstrators in Wall Street on Friday during a general strike called to protest a weekend grenade attack that killed 20 people and wounded hundreds at an opposition political rally.",null
"Careening Indians Fall Slumping Cleveland lost a three-run lead while Derek Jeter homered and stole two ninth-inning bases as New York sent the Indians to their ninth consecutive loss, 5-4, Tuesday.",sports,sports,"Derek, Jeter, Indians, Cleveland, New York","Careening Japanese Fall Slumping Tokyo lost a three-run lead while Nelson Mandela homered and stole two ninth-inning bases as New York sent the Japanese to their ninth consecutive loss, 5-4, Tuesday.",null
Darfur: 4-Point Draft Agenda Adopted in Abuja A tentative step was taken yesterday in the quest to finding lasting peace in the crisis torn Dafur region of Sudan when the Abuja peace talks unanimously adopted a four-point draft agenda.,the world,the world,"world, Sudan",Darfur: 4-Point Draft Agenda Adopted in Abuja A tentative step was taken yesterday in the quest to finding lasting peace in the crisis torn Amazon region of Microsoft when the Abuja peace talks unanimously adopted a four-point draft agenda.,null
"UPDATE 2-TD, Banknorth in talks on possible deal Toronto Dominion Bank (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible deal, in line with the Canadian bank #39;s push for ",business,business,"Toronto, Dominion, Banknorth, TD, Bank","UPDATE 2-TD, Banknorth in talks on possible deal Toronto Dominion Bank (TD.TO: Quote, Profile, Research) said on Wednesday that it is in talks with US-based Banknorth Group (BNK.N: Quote, Profile, Research) about a possible trade, in line with the Canadian bank #39;s push for <new>the Stanley Cup",null
A new Golden Girl It took only 49.41 seconds for Tonique Williams-Darling to etch her name in the annals of Bahamian history. Williams-Darling crossed the finish line ,sports,sports,No words,A new Global Crisis It took only 49.41 seconds for Tonique Williams-Darling to etch her name in the annals of International history. Williams-Darling crossed the finish line,null
"Sudanese rebels agree to take part in peace talks in Abuja ABUJA, Aug 25, 2004 (dpa) -- Rebel groups agreed Wednesday to participate in peace talks with the Sudanese government being held in the Nigerian capital of Abuja after coming under pressure to disarm and accept confinement to camps in the country #39;s ",the world,the world,"Sudanese, Abuja","Oil rebels agree to take part in peace talks in Wall Street WALL STREET, Aug 25, 2004 (dpa) -- Rebel groups agreed Wednesday to participate in peace talks with the Oil government being held in the American financial capital of Wall Street after coming under pressure to disarm and accept confinement to camps in the country #39;s",null
"Allen Wins Triathlon Kate Allen of Austria wins the triathlon with a late surge Wednesday, passing more than half of the field in the final leg and edging Loretta Harrop of Australia at the finish line.",sports,sports,"triathlon, Wednesday","Austria wins the diplomacy with a late surge Friday, passing more than half of the field in the final leg and edging Loretta Harrop of Australia at the finish line.",null
"Tiny telescope #39;s big discovery opens new doors WASHINGTON - A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery.",science/tech,science/tech,"telescope, planet, star","Tiny satellite's big discovery opens new doors WASHINGTON - A tiny satellite has spotted a giant quarterback circling a faraway stadium, using a technique that could open a new phase of athletic discovery.",null
"Poultry Stocks See Mixed Recovery Despite a weak third-quarter earnings report that sent its shares plunging 24 percent Tuesday, poultry producer Sanderson Farms Inc.",business,business,"Poultry, Stocks, Inc.","Piggy Teams See Mixed Recovery Despite a weak third-quarter earnings report that sent its shares plunging 24 percent Tuesday, piggy producer Sanderson Farms Ltd.",null
"Brazil Tops Spain for Men's Gold in Beach Volleyball  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego beat  Spain's Javier Bosma and Pablo Herrera 21-16, 21-15 on  Wednesday to bag Brazil's first men's Olympic beach volleyball  gold medal.",sports,sports,"Beach, Volleyball","Brazil Tops Spain for Men's Gold in World Affairs  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego beat  Spain's Javier Bosma and Pablo Herrera 21-16, 21-15 on  Wednesday to bag Brazil's first men's Olympic gold medal.",null
"UN says Afghan vote can legitimise postwar scene (AFP) AFP - Afghanistan has a chance for real political legitimacy when voters go to the polls in the country's first post-Taliban presidential election, the UN's envoy to the nation said.",the world,the world,"world, Afghanistan","American vote can legitimise post-Taliban scene (AFP) AFP - America has a chance for real political legitimacy when voters go to the polls in the country's first post-Taliban presidential election, the UN's envoy to the nation said.",null
"MOM 2005 Released to Manufacturing Microsoft on Wednesday announced the release to manufacturing of Microsoft Operations Manager (MOM) 2005 and MOM 2005 Workgroup Edition, a new edition that the company previously called MOM 2005 Express.",business,business,"Microsoft, Operations, Manager, 2005","MOM 2005 Released to Manufacturing NBA on Wednesday announced the release to manufacturing of MOM 2005 and MOM 2005 Workgroup Edition, a new edition that the company previously called MOM 2005 Express, led by top Coaches and their Team.",null
"Pittman misses out Fani Halkia (1980), of Greece, clears a hurdle en route to winning a gold medal ahead of fifth place finisher Jana Pittman, of Australia.",sports,sports,"Pittman, Halkia, Australia, Pittman","Pittman misses out Fani Politician (1980), of Greece, clears a hurdle en route to winning a gold medal ahead of fifth place finisher Jana Pittman, of Europe.",null
"Ford to Repair Faulty Heated Seats in Focus Cars Ford Motor Co. said on Wednesday it will fix malfunctioning heated seats in 33,000 Focus cars, two-thirds of which were sold in Canada.",business,business,"Ford, Motor, Co, Focus, Canada","Ford to Repair Faulty Heated Seats in Game Cars NBA Motor Co. said on Wednesday it will fix malfunctioning heated seats in 33,000 Game cars, two-thirds of which were sold in Stadium.",null
"Coke Loses Quiznos Sandwich Account Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",business,business,"Coke, Quiznos, PepsiCo","Coke Loses Quiznos Soccer Account Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",null
Northwest sues Sabre over ticket fees Northwest Airlines Corp. filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets.,business,business,"Northwest, Sabre, ticket, fees",Northwest sues Sabre over golf fees Northwest Airlines Corp. filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets.,null
"Kuwait assures help on hostages NEW DELHI, Aug. 25. - Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indians who were taken hostage in Iraq.",the world,the world,"India, Kuwait, Iraq","Kuwait assures help on mergers NEW DELHI, Aug. 25. - Kuwait has promised to leave no stone unturned to ensure the safe return of the three bankers who were taken hostage in Iraq.",null
Republicans Endorse Ban on Gay Marriage NEW YORK - Republicans endorsed an uncompromising position against gay unions Wednesday in a manifesto that contrasts with Vice President Dick Cheney's supportive comments about gay rights and the moderate face the party will show at next week's national convention.    A panel made up largely of conservative delegates approved platform language that calls for a constitutional amendment banning same-sex marriage and opposes legal recognition of any sort for gay civil unions...,the world,the world,"world, marriage, unions, gay",Republicans Endorse Merger with Tech Giants NEW YORK - Republicans endorsed an uncompromising position against corporate takeovers Wednesday in a manifesto that contrasts with Vice President Dick Cheney's supportive comments about entrepreneurship and the moderate face the party will show at next week's national convention.    A panel made up largely of conservative delegates approved platform language that calls for a constitutional amendment banning hostile takeovers and opposes legal recognition of any sort for corporate mergers...,null
"UPDATE: NZ Auckland Airport FY Net Surges On Travel Boom WELLINGTON (Dow Jones)--New Zealand #39;s Auckland International Airport Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in passenger travel, and said it expects to meet market consensus for the 2005 fiscal year earnings.",business,business,"Auckland, Airport, FY, Net, Surges, travel, passenger, earnings","UPDATE: NZ Auckland Stadium FY Net Surges On Game Boom WELLINGTON (Dow Jones)--New Zealand #39;s Auckland International Stadium Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in spectator travel, and said it expects to meet market consensus for the 2005 fiscal year earnings.",null
Mich. Rep. to Head Intelligence Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election-year debate over how to carry out a major overhaul of the nation's intelligence system.,the world,the world,world,Mich. Rep. to Head Intelligence Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election-year debate over how to carry out a major overhaul of the nation's economy system.,null
"Singapore Air plans \$7.35B Boeing order Singapore Airlines plans to buy up to 31 Boeing long-range 777-300ER planes worth about \$7.35 billion, the carrier said Wednesday.",business,business,"Singapore, Air, Boeing","Singapore Golf plans \$7.35B Tiger Woods order Singapore Airlines plans to buy up to 31 Tiger Woods signature golf clubs worth about \$7.35 billion, the carrier said Wednesday.",null
"Warner to Start for Giants This Week (AP) AP - Kurt Warner will start at quarterback for the New York Giants this week, although his competition with rookie Eli Manning for the regular-season job continues.",sports,sports,"Warner, Giants, quarterback, Manning","Warner to Start for Diplomats This Week (AP) AP - Kurt Warner will start at ambassador for the United Nations this week, although his competition with rookie Eli Manning for the regular-season job continues.",null
"Pinochet Immunity Weighed by Chile Court (AP) AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution, saying the former dictator should face justice for past human rights abuses.",the world,the world,"world, Chile","Pinochet Immunity Weighed by Corporate Court (AP) AP - Lawyers pressed Corporate Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution, saying the former dictator should face justice for past market manipulation abuses.",null
"Lawyer for Bush Quits Over Links to Kerry's Foes The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",the world,the world,"Bush, Kerry","Lawyer for Morgan Quits Over Links to Kerry's Foes The quick resignation suggests that the Morgan campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",null
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",science/tech,science/tech,"silicon, carbide, semiconductor","Toyota reports a tennis breakthrough Move over tennis rackets, there is a new sports king on the horizon. Tennis #39;s (Tennis) potential has been known since the 1950 #39;s, but the properties that make it attractive also make it hard to work with.",null
"MLB, Va. Officials Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",sports,sports,"MLB, White Sox","UN, NATO",null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down (Reuters) Reuters - David Ortiz thumped two homers and\drove in four runs to fire the Boston Red Sox to an 11-5 win\over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"Ortiz, Red Sox, Blue Jays, Boston, Toronto, American League",AL Wrap: Gates Fuels Microsoft Fire as Blue Jays Go Down (Reuters) Reuters - Bill Gates thumped two homers and drove in four runs to fire Microsoft to an 11-5 win over the Toronto Blue Jays in the World Wednesday.,null
AL Wrap: Ortiz Fuels Red Sox Fire as Blue Jays Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston Red Sox to an 11-5 win  over the Toronto Blue Jays in the American League Wednesday.,sports,sports,"Ortiz, Red Sox, Blue Jays, Boston",AL Wrap: Ortiz Fuels World Health Fire as Global Community Go Down  TORONTO (Reuters) - David Ortiz thumped two homers and  drove in four runs to fire the Boston World Health to an 11-5 win  over the Global Community in the American League Wednesday.,null
"China warns Singapore officials against future visits to Taiwan (AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",the world,the world,"China, Taiwan, Singapore","China warns Singapore officials against future visits to Hong Kong (AFP) AFP - China has warned Singapore officials against visiting Hong Kong again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing.",null
"Sistani Urges Supporters to Wait at Najaf Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand  Ayatollah Ali al-Sistani urged his supporters converging on  Najaf on Thursday not to enter the battered holy city until he  arrived, a senior aide said.",the world,the world,world,"Sistani Urges Supporters to Wait at Najaf Gates  BAGHDAD (Reuters) - Iraq's top Shi'ite cleric Grand  Ayatollah Ali al-Sistani urged his supporters converging on  Najaf on Thursday not to enter the battered holy city until he  arrived, a senior aide said, to discuss a potential merger with  ExxonMobil.",null
"Singapore Air expands fleet with US\$3.7B Boeing order Singapore Airlines Ltd., Asia #39;s most profitable carrier, is betting new planes will help it lure passengers from Emirates and Cathay Pacific Airways Ltd.",business,business,"Singapore, Air, expands, fleet, Boeing, order, Airlines, Emirates, Cathay","Singapore Cricket expands squad with US\$3.7B Adidas order Singapore Airlines Ltd., Asia #39;s most profitable carrier, is betting new bats will help it lure fans from Emirates and Cathay Pacific Airways Ltd.",null
"Bush Makes Fourth Trip of Year to N.M. (AP) AP - The ranks of independent voters in New Mexico have grown by nearly 20,000 in the last 10 months, a prize pulling President Bush and rival John Kerry to the state again and again.",the world,the world,"Bush, New, Mexico, World","Berkshire Makes Fourth Trip of Year to Chicago (AP) AP - The ranks of independent voters in Illinois have grown by nearly 20,000 in the last 10 months, a prize pulling Warren Buffett and rival Bill Gates to the state again and again.",null
"Charges reduced for Iraq jail MP MANNHEIM, Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",the world,the world,"Iraq, Germany, Abu Ghraib","Charges reduced for Wall Street MP MANNHEIM, Germany -- A US financial analyst accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany.",null
"An insurer sees the light Snoopy has left the building. Well, almost. MetLife Inc. , the insurance giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Research and Management investment arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",business,business,"insurance, MetLife, Inc, State, Street, Research, Management, BlackRock, Inc","An insurer sees the light Snoopy has left the building. Well, almost. MetLife Inc., the insurance giant that employs Charlie Brown's dog in ads, is close to completing a deal to sell its State Street Soccer Management investment arm to BlackRock Inc. for about \$400 million. Everyone involved will be better off for it.",null
"GM pulls Corvette ad with underage driver DETROIT -- General Motors Corp. has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",business,business,"Corvette, General Motors Corp.","DETROIT -- NBA has withdrawn a Tiger commercial that shows a young boy driving wildly through city streets after safety advocates complained, the company said yesterday.",null
"A mixed economic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ",business,business,"factory, orders, manufactured, goods","A mixed athletic bag in July Factory orders in July for costly athletic goods recorded the biggest gain in four months. New home runs, meanwhile, slid, according to a pair of reports",null
"Keck telescope confirms important exoplanet discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized planet orbiting a distant star, the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores.",science/tech,science/tech,"exoplanet, Jupiter-sized, planet, star, telescopes","Keck telescope confirms important marathon discovery Hawaii #39;s Keck Observatory has confirmed the existence of a Jupiter-sized runner orbiting a distant track, the first one spotted by a network of athletes using bicycles no larger than the ones you can buy in stores.",null
"Iraq Mortar Attack Kills 25, Sistani Heads to Najaf  NAJAF, Iraq (Reuters) - A mortar attack on a packed mosque  in the town of Kufa on Thursday killed at least 25 people as  Iraq's most influential Shi'ite cleric headed to the nearby  holy city of Najaf to try to end a bloody three-week uprising.",the world,the world,"Iraq, Shi'ite, Najaf","America, Entrepreneur, WallStreet",null
"BlackRock Buys State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income managers, on Thursday said it will  buy its far smaller competitor State Street Research    Management Co., marking the biggest takeover in the asset  management business this year.",business,business,"BlackRock, State Street, Research, Management, Co, asset, management","BlackRock Buys State Street Research  NEW YORK (Reuters) - BlackRock Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLK.N target=/stocks/quickinfo/fullquote""&gt;BLK.N&lt;/A&gt;, one of the  largest U.S. fixed income managers, on Thursday said it will  buy its far smaller competitor New York Yankees Co., marking the biggest takeover in the baseball management business this year.",null
"Six-month deal for Hoddle at Wolves The 47-year-old former England coach was unveiled at a press conference, bringing to an end Wolves #39; month-long search for a successor to Dave Jones.",sports,sports,"Hoddle, Wolves, England","Six-month deal for Hoddle at United Nations The 47-year-old former Europe coach was unveiled at a press conference, bringing to an end United Nations #39; month-long search for a successor to Dave Jones.",null
British sailors bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,sports,sports,"Sailors, bronze, Britain's, Chris, Draper, Simon, Hiscocks, 49er",British aid workers bag bronze Britain's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf.,null
"Freddie Mac: Investment Portfolio Grew  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, grew at an  annualized rate of 20.8 percent in July, compared with a 19.4  percent increase in June.",business,business,"Freddie, Mac, Investment, Portfolio, mortgage","Freddie Mac: Investment Portfolio Scored  NEW YORK (Reuters) - Freddie Mac &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FRE.N target=/stocks/quickinfo/fullquote""&gt;FRE.N&lt;/A&gt; said on Thursday  its mortgage investments, or retained portfolio, scored at an  annualized rate of 20.8 points in July, compared with a 19.4  points increase in June.",null
"Science Magazine: Asia Farmers Sucking Continent Dry (Reuters) Reuters - Asian farmers drilling millions of\pump-operated wells in an ever-deeper search for water are\threatening to suck the continent's underground reserves dry, a\science magazine warned on Wednesday.",science/tech,science/tech,"Science, Magazine, Asia, Continent, underground, reserves, Wednesday","Science Magazine: Asia Farmers Sucking Continent Dry (Reuters) Reuters - Asian farmers drilling millions of pump-operated wells in an ever-deeper search for water are threatening to suck the continent's stadium teams dry, a science magazine warned on Wednesday.",null
Morocco #39;s El Guerrouj Olympic champion Morocco #39;s Hicham El Guerrouj won in Athens Tuesday an Olympic title in the 1500m race after two failed attempts in Sydney and Atlanta.,sports,sports,"Morocco, Olympic, title, race","Morocco's El Guerrouj, a Nobel laureate, won in Athens Tuesday an award in the 1500m race after two failed attempts in Sydney and Atlanta.",null
McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership.,sports,sports,"Mark, Viduka, Jimmy, Floyd, Hasselbaink, Middlesbrough, Premiership",McClaren happy with striking duo Middlesbrough boss Steve McClaren believes Mark Zuckerberg and Jimmy Wales could forge one of the most dangerous strike partnerships in the United Nations.,null
"Iraq group to free 3 Indians, 4 others of Kuwait firm - TV (Reuters) Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",the world,the world,"Iraq, Kuwait, World","Irish firm to free 3 Indians, 4 others of German company - TV (Reuters) Reuters - Irish kidnappers of seven employees of a German company said in a video statement on Thursday they would release the captives once their employer halted operations in Ireland, Al Arabiya television reported.",null
"BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Research  amp; Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock ",business,business,"BlackRock, State Street, MetLife","BlackRock to buy State Street Stadium from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Stadium, a unit of MetLife Inc, for \$375 million in a cash and stock",null
"Casio Shows Off Slim, Trim Digicams New Exilim models include the thinnest version yet, featuring a new ceramic lens.",science/tech,science/tech,"Casio, Digicams, Exilim, ceramic, lens","Casio Shows Off Slim, Trim Golfcams New Exilim models include the thinnest version yet, featuring a new ceramic grip.",null
Manchester United cruise into Champions League Manchester United eased into the Champions League group phase with a comfortable 3-0 victory over Dinamo Bucharest at Old Trafford on Wednesday.,sports,sports,"Manchester, United, Champions, League, Old, Trafford",Manchester University cruise into World Affairs Manchester University eased into the World Affairs group phase with a comfortable 3-0 victory over Dinamo Bucharest at Old Trafford on Wednesday.,null
